time_lsl,uV
80941.02370219518,-178.0
80941.03138452124,-158.0
80941.0390668473,-134.0
80941.04674917336,-149.0
80941.05443149942,-144.0
80941.0621138255,-129.0
80941.06979615155,-129.0
80941.07747847761,-124.0
80941.08516080368,-112.0
80941.09284312975,-110.0
80941.10052545581,-107.0
80941.10820778187,-92.0
80941.11589010793,-88.0
80941.12357243401,-92.0
80941.13125476007,-90.0
80941.13893708613,-75.0
80941.14661941219,-66.0
80941.15430173825,-63.0
80941.16198406433,-53.0
80941.16966639039,-41.0
80941.17734871645,-41.0
80941.1850310425,-41.0
80941.19271336858,-36.0
80941.20039569464,-39.0
80941.2080780207,-44.0
80941.21576034676,-46.0
80941.22344267284,-51.0
80941.2311249989,-53.0
80941.23880732496,-48.0
80941.24648965102,-48.0
80941.2541719771,-58.0
80941.26185430316,-68.0
80941.26953662922,-78.0
80941.27721895528,-90.0
80941.28490128134,-105.0
80941.29258360741,-114.0
80941.30026593347,-122.0
80941.30794825953,-129.0
80941.3156305856,-134.0
80941.32331291167,-134.0
80941.33099523773,-134.0
80941.33867756379,-129.0
80941.34635988985,-124.0
80941.35404221593,-119.0
80941.36172454199,-114.0
80941.36940686805,-112.0
80941.37708919411,-112.0
80941.38477152018,-105.0
80941.39245384625,-97.0
80941.4001361723,-92.0
80941.40781849837,-90.0
80941.41550082443,-90.0
80941.4231831505,-92.0
80941.43086547656,-90.0
80941.43854780262,-88.0
80941.44623012868,-85.0
80941.45391245476,-88.0
80941.46159478082,-88.0
80941.46927710688,-83.0
80941.47695943294,-83.0
80941.48464175902,-85.0
80941.49232408508,-83.0
80941.50000641114,-78.0
80941.5076887372,-80.0
80941.51537106327,-80.0
80941.52305338933,-75.0
80941.5307357154,-70.0
80941.53841804145,-70.0
80941.54610036752,-73.0
80941.55378269359,-73.0
80941.56146501965,-70.0
80941.56914734571,-68.0
80941.57682967177,-68.0
80941.58451199785,-66.0
80941.59219432391,-61.0
80941.59987664997,-61.0
80941.60755897603,-61.0
80941.6152413021,-63.0
80941.62292362817,-66.0
80941.63060595423,-68.0
80941.63828828029,-61.0
80941.64597060636,-46.0
80941.65365293242,-22.0
80941.66133525848,-4.0
80941.66901758454,-12.0
80941.6766999106,-29.0
80941.68438223668,-41.0
80941.69206456274,-48.0
80941.6997468888,-46.0
80941.70742921486,-41.0
80941.71511154094,-44.0
80941.722793867,-44.0
80941.73047619306,-41.0
80941.73815851912,-41.0
80941.7458408452,-41.0
80941.75352317125,-34.0
80941.76120549731,-31.0
80941.76888782337,-46.0
80941.77657014945,-53.0
80941.78425247551,107.0
80941.79193480157,528.0
80941.79961712763,863.0
80941.80729945369,648.0
80941.81498177977,90.0
80941.82266410583,-146.0
80941.83034643189,-66.0
80941.83802875795,-68.0
80941.84571108402,-114.0
80941.85339341009,-88.0
80941.86107573615,-75.0
80941.8687580622,-88.0
80941.87644038828,-78.0
80941.88412271434,-66.0
80941.8918050404,-63.0
80941.89948736646,-58.0
80941.90716969254,-51.0
80941.9148520186,-48.0
80941.92253434466,-44.0
80941.93021667072,-36.0
80941.93789899678,-31.0
80941.94558132286,-24.0
80941.95326364892,-19.0
80941.96094597498,-17.0
80941.96862830104,-14.0
80941.97631062711,-4.0
80941.98399295317,2.0
80941.99167527923,7.0
80941.9993576053,12.0
80942.00703993137,12.0
80942.01472225743,12.0
80942.02240458349,12.0
80942.03008690955,9.0
80942.03776923563,4.0
80942.04545156169,-2.0
80942.05313388775,-7.0
80942.06081621381,-9.0
80942.06849853987,-9.0
80942.07618086594,-14.0
80942.083863192,-22.0
80942.09154551807,-34.0
80942.09922784413,-46.0
80942.1069101702,-58.0
80942.11459249626,-70.0
80942.12227482232,-80.0
80942.12995714838,-83.0
80942.13763947446,-85.0
80942.14532180052,-90.0
80942.15300412658,-88.0
80942.16068645264,-80.0
80942.16836877872,-78.0
80942.17605110478,-78.0
80942.18373343084,-75.0
80942.1914157569,-68.0
80942.19909808296,-63.0
80942.20678040903,-61.0
80942.2144627351,-56.0
80942.22214506115,-53.0
80942.22982738721,-51.0
80942.23750971329,-46.0
80942.24519203935,-46.0
80942.25287436541,-46.0
80942.26055669147,-46.0
80942.26823901755,-48.0
80942.27592134361,-51.0
80942.28360366967,-51.0
80942.29128599573,-53.0
80942.2989683218,-56.0
80942.30665064786,-56.0
80942.31433297393,-56.0
80942.32201529999,-58.0
80942.32969762605,-56.0
80942.33737995212,-53.0
80942.34506227818,-56.0
80942.35274460424,-53.0
80942.3604269303,-51.0
80942.36810925638,-53.0
80942.37579158244,-51.0
80942.3834739085,-51.0
80942.39115623456,-51.0
80942.39883856064,-48.0
80942.4065208867,-46.0
80942.41420321276,-48.0
80942.42188553882,-46.0
80942.42956786488,-46.0
80942.43725019095,-46.0
80942.44493251701,-44.0
80942.45261484307,-44.0
80942.46029716913,-44.0
80942.46797949521,-48.0
80942.47566182127,-53.0
80942.48334414733,-53.0
80942.49102647339,-41.0
80942.49870879947,-19.0
80942.50639112553,-2.0
80942.51407345159,-4.0
80942.52175577765,-22.0
80942.52943810372,-36.0
80942.53712042978,-46.0
80942.54480275585,-51.0
80942.5524850819,-48.0
80942.56016740797,-48.0
80942.56784973404,-51.0
80942.5755320601,-51.0
80942.58321438616,-48.0
80942.59089671222,-48.0
80942.5985790383,-48.0
80942.60626136436,-46.0
80942.61394369042,-56.0
80942.62162601648,-78.0
80942.62930834256,12.0
80942.63699066862,374.0
80942.64467299468,824.0
80942.65235532074,863.0
80942.66003764681,357.0
80942.66771997287,-112.0
80942.67540229893,-141.0
80942.683084625,-75.0
80942.69076695105,-136.0
80942.69844927713,-149.0
80942.70613160319,-114.0
80942.71381392925,-124.0
80942.72149625531,-129.0
80942.72917858139,-112.0
80942.73686090745,-107.0
80942.74454323351,-107.0
80942.75222555957,-100.0
80942.75990788564,-92.0
80942.7675902117,-88.0
80942.77527253776,-80.0
80942.78295486383,-75.0
80942.7906371899,-68.0
80942.79831951596,-61.0
80942.80600184202,-53.0
80942.81368416808,-48.0
80942.82136649414,-41.0
80942.82904882022,-36.0
80942.83673114628,-29.0
80942.84441347234,-24.0
80942.8520957984,-19.0
80942.85977812448,-22.0
80942.86746045054,-22.0
80942.8751427766,-24.0
80942.88282510266,-26.0
80942.89050742873,-29.0
80942.8981897548,-31.0
80942.90587208085,-34.0
80942.91355440691,-36.0
80942.92123673299,-39.0
80942.92891905905,-46.0
80942.93660138511,-56.0
80942.94428371117,-66.0
80942.95196603723,-73.0
80942.9596483633,-80.0
80942.96733068937,-83.0
80942.97501301543,-85.0
80942.98269534149,-88.0
80942.99037766756,-88.0
80942.99805999362,-85.0
80943.00574231968,-85.0
80943.01342464575,-83.0
80943.02110697182,-80.0
80943.02878929788,-80.0
80943.03647162394,-78.0
80943.04415395,-73.0
80943.05183627608,-68.0
80943.05951860214,-66.0
80943.0672009282,-63.0
80943.07488325426,-63.0
80943.08256558032,-61.0
80943.0902479064,-58.0
80943.09793023246,-56.0
80943.10561255852,-56.0
80943.11329488458,-56.0
80943.12097721065,-58.0
80943.12865953671,-63.0
80943.13634186277,-63.0
80943.14402418883,-61.0
80943.15170651491,-61.0
80943.15938884097,-61.0
80943.16707116703,-63.0
80943.17475349309,-66.0
80943.18243581917,-68.0
80943.19011814523,-66.0
80943.19780047129,-66.0
80943.20548279735,-66.0
80943.21316512341,-66.0
80943.22084744948,-63.0
80943.22852977554,-61.0
80943.2362121016,-61.0
80943.24389442767,-58.0
80943.25157675374,-58.0
80943.2592590798,-56.0
80943.26694140586,-56.0
80943.27462373192,-58.0
80943.282306058,-56.0
80943.28998838406,-56.0
80943.29767071012,-56.0
80943.30535303618,-56.0
80943.31303536225,-61.0
80943.32071768832,-66.0
80943.32840001438,-61.0
80943.33608234044,-46.0
80943.3437646665,-22.0
80943.35144699257,-4.0
80943.35912931863,-9.0
80943.3668116447,-26.0
80943.37449397075,-36.0
80943.38217629683,-46.0
80943.38985862289,-51.0
80943.39754094895,-48.0
80943.40522327501,-51.0
80943.41290560109,-51.0
80943.42058792715,-48.0
80943.42827025321,-48.0
80943.43595257927,-51.0
80943.44363490534,-48.0
80943.4513172314,-48.0
80943.45899955746,-56.0
80943.46668188352,-75.0
80943.47436420959,22.0
80943.48204653566,386.0
80943.48972886172,816.0
80943.49741118778,816.0
80943.50509351384,303.0
80943.51277583992,-122.0
80943.52045816598,-129.0
80943.52814049204,-80.0
80943.5358228181,-139.0
80943.54350514417,-144.0
80943.55118747024,-114.0
80943.5588697963,-124.0
80943.56655212236,-127.0
80943.57423444843,-114.0
80943.58191677449,-114.0
80943.58959910055,-114.0
80943.59728142661,-102.0
80943.60496375267,-95.0
80943.61264607875,-90.0
80943.62032840481,-85.0
80943.62801073087,-83.0
80943.63569305693,-78.0
80943.643375383,-68.0
80943.65105770907,-61.0
80943.65874003513,-56.0
80943.66642236119,-51.0
80943.67410468726,-48.0
80943.68178701332,-39.0
80943.68946933938,-34.0
80943.69715166544,-31.0
80943.7048339915,-29.0
80943.71251631758,-29.0
80943.72019864364,-34.0
80943.7278809697,-36.0
80943.73556329576,-39.0
80943.74324562184,-44.0
80943.7509279479,-44.0
80943.75861027396,-46.0
80943.76629260002,-56.0
80943.7739749261,-61.0
80943.78165725216,-66.0
80943.78933957822,-75.0
80943.79702190428,-83.0
80943.80470423035,-90.0
80943.81238655641,-97.0
80943.82006888247,-100.0
80943.82775120853,-100.0
80943.8354335346,-100.0
80943.84311586067,-100.0
80943.85079818673,-97.0
80943.85848051279,-97.0
80943.86616283885,-92.0
80943.87384516493,-88.0
80943.88152749099,-85.0
80943.88920981705,-80.0
80943.89689214311,-78.0
80943.90457446918,-75.0
80943.91225679524,-70.0
80943.9199391213,-68.0
80943.92762144736,-66.0
80943.93530377344,-63.0
80943.9429860995,-63.0
80943.95066842556,-63.0
80943.95835075162,-61.0
80943.96603307768,-61.0
80943.97371540376,-61.0
80943.98139772982,-61.0
80943.98908005588,-61.0
80943.99676238194,-61.0
80944.00444470801,-63.0
80944.01212703408,-63.0
80944.01980936014,-63.0
80944.0274916862,-63.0
80944.03517401227,-61.0
80944.04285633833,-61.0
80944.05053866439,-58.0
80944.05822099045,-56.0
80944.06590331653,-56.0
80944.07358564259,-56.0
80944.08126796865,-53.0
80944.08895029471,-53.0
80944.09663262077,-51.0
80944.10431494685,-48.0
80944.1119972729,-51.0
80944.11967959897,-48.0
80944.12736192503,-48.0
80944.1350442511,-51.0
80944.14272657716,-53.0
80944.15040890322,-51.0
80944.15809122928,-51.0
80944.16577355536,-51.0
80944.17345588142,-53.0
80944.18113820748,-61.0
80944.18882053354,-56.0
80944.19650285962,-34.0
80944.20418518568,-14.0
80944.21186751174,-4.0
80944.2195498378,-12.0
80944.22723216386,-26.0
80944.23491448993,-39.0
80944.242596816,-44.0
80944.25027914206,-48.0
80944.25796146812,-48.0
80944.26564379419,-48.0
80944.27332612025,-46.0
80944.28100844631,-46.0
80944.28869077237,-46.0
80944.29637309845,-46.0
80944.30405542451,-48.0
80944.31173775057,-48.0
80944.31942007663,-61.0
80944.3271024027,-70.0
80944.33478472877,70.0
80944.34246705483,476.0
80944.35014938089,853.0
80944.35783170695,718.0
80944.36551403302,173.0
80944.37319635908,-141.0
80944.38087868514,-95.0
80944.3885610112,-78.0
80944.39624333728,-132.0
80944.40392566334,-122.0
80944.4116079894,-107.0
80944.41929031546,-119.0
80944.42697264154,-112.0
80944.4346549676,-100.0
80944.44233729366,-100.0
80944.45001961972,-95.0
80944.4577019458,-88.0
80944.46538427185,-83.0
80944.47306659792,-75.0
80944.48074892398,-68.0
80944.48843125004,-61.0
80944.49611357611,-58.0
80944.50379590217,-53.0
80944.51147822823,-46.0
80944.5191605543,-41.0
80944.52684288037,-36.0
80944.53452520643,-29.0
80944.54220753249,-22.0
80944.54988985855,-22.0
80944.55757218463,-22.0
80944.56525451069,-17.0
80944.57293683675,-19.0
80944.5806191628,-29.0
80944.58830148888,-39.0
80944.59598381494,-39.0
80944.603666141,-41.0
80944.61134846706,-44.0
80944.61903079312,-44.0
80944.6267131192,-44.0
80944.63439544526,-46.0
80944.64207777132,-61.0
80944.64976009738,-75.0
80944.65744242346,-80.0
80944.66512474952,-85.0
80944.67280707558,-92.0
80944.68048940164,-92.0
80944.68817172771,-90.0
80944.69585405377,-90.0
80944.70353637983,-90.0
80944.7112187059,-85.0
80944.71890103197,-80.0
80944.72658335803,-78.0
80944.73426568409,-75.0
80944.74194801015,-73.0
80944.74963033621,-73.0
80944.75731266229,-70.0
80944.76499498835,-63.0
80944.77267731441,-58.0
80944.78035964047,-56.0
80944.78804196655,-56.0
80944.7957242926,-61.0
80944.80340661867,-63.0
80944.81108894473,-61.0
80944.8187712708,-58.0
80944.82645359686,-63.0
80944.83413592292,-63.0
80944.84181824898,-61.0
80944.84950057506,-61.0
80944.85718290112,-63.0
80944.86486522718,-66.0
80944.87254755324,-63.0
80944.8802298793,-63.0
80944.88791220538,-63.0
80944.89559453144,-63.0
80944.9032768575,-58.0
80944.91095918356,-58.0
80944.91864150963,-61.0
80944.9263238357,-61.0
80944.93400616175,-58.0
80944.94168848782,-61.0
80944.94937081389,-61.0
80944.95705313995,-58.0
80944.96473546601,-61.0
80944.97241779207,-66.0
80944.98010011813,-63.0
80944.98778244421,-61.0
80944.99546477027,-61.0
80945.00314709633,-63.0
80945.01082942239,-61.0
80945.01851174847,-63.0
80945.02619407453,-70.0
80945.03387640059,-70.0
80945.04155872665,-56.0
80945.04924105272,-36.0
80945.05692337878,-19.0
80945.06460570484,-19.0
80945.0722880309,-31.0
80945.07997035698,-46.0
80945.08765268304,-58.0
80945.0953350091,-61.0
80945.10301733516,-58.0
80945.11069966122,-58.0
80945.1183819873,-61.0
80945.12606431336,-61.0
80945.13374663942,-61.0
80945.14142896548,-66.0
80945.14911129155,-70.0
80945.15679361761,-66.0
80945.16447594367,-68.0
80945.17215826974,-90.0
80945.17984059581,-24.0
80945.18752292187,305.0
80945.19520524793,726.0
80945.20288757399,714.0
80945.21056990007,210.0
80945.21825222613,-154.0
80945.22593455219,-127.0
80945.23361687825,-95.0
80945.24129920431,-154.0
80945.24898153039,-139.0
80945.25666385645,-114.0
80945.2643461825,-132.0
80945.27202850857,-127.0
80945.27971083464,-112.0
80945.2873931607,-117.0
80945.29507548676,-114.0
80945.30275781282,-107.0
80945.3104401389,-102.0
80945.31812246496,-97.0
80945.32580479102,-88.0
80945.33348711708,-80.0
80945.34116944316,-75.0
80945.34885176922,-66.0
80945.35653409528,-61.0
80945.36421642134,-56.0
80945.3718987474,-48.0
80945.37958107347,-44.0
80945.38726339953,-39.0
80945.3949457256,-31.0
80945.40262805166,-26.0
80945.41031037773,-31.0
80945.41799270379,-36.0
80945.42567502985,-44.0
80945.43335735591,-51.0
80945.44103968199,-53.0
80945.44872200805,-51.0
80945.45640433411,-51.0
80945.46408666017,-56.0
80945.47176898624,-61.0
80945.4794513123,-66.0
80945.48713363837,-75.0
80945.49481596443,-88.0
80945.50249829049,-92.0
80945.51018061656,-107.0
80945.51786294262,-119.0
80945.52554526868,-114.0
80945.53322759474,-117.0
80945.54090992082,-129.0
80945.54859224688,-127.0
80945.55627457294,-114.0
80945.563956899,-112.0
80945.57163922508,-112.0
80945.57932155114,-107.0
80945.5870038772,-100.0
80945.59468620326,-95.0
80945.60236852933,-95.0
80945.6100508554,-95.0
80945.61773318145,-90.0
80945.62541550751,-85.0
80945.63309783358,-88.0
80945.64078015965,-88.0
80945.64846248571,-90.0
80945.65614481177,-97.0
80945.66382713783,-97.0
80945.67150946391,-88.0
80945.67919178997,-88.0
80945.68687411603,-97.0
80945.69455644209,-100.0
80945.70223876816,-100.0
80945.70992109423,-100.0
80945.71760342029,-105.0
80945.72528574635,-105.0
80945.73296807242,-95.0
80945.74065039848,-100.0
80945.74833272454,-114.0
80945.7560150506,-114.0
80945.76369737666,-107.0
80945.77137970274,-100.0
80945.7790620288,-90.0
80945.78674435486,-83.0
80945.79442668092,-85.0
80945.802109007,-88.0
80945.80979133306,-88.0
80945.81747365912,-88.0
80945.82515598518,-83.0
80945.83283831125,-85.0
80945.84052063731,-95.0
80945.84820296337,-85.0
80945.85588528943,-66.0
80945.86356761551,-48.0
80945.87124994157,-39.0
80945.87893226763,-46.0
80945.88661459369,-61.0
80945.89429691975,-73.0
80945.90197924583,-80.0
80945.90966157189,-83.0
80945.91734389795,-78.0
80945.92502622401,-80.0
80945.93270855008,-85.0
80945.94039087615,-83.0
80945.9480732022,-80.0
80945.95575552827,-80.0
80945.96343785434,-73.0
80945.9711201804,-63.0
80945.97880250646,-80.0
80945.98648483252,-90.0
80945.9941671586,90.0
80946.00184948466,523.0
80946.00953181072,802.0
80946.01721413678,489.0
80946.02489646284,-58.0
80946.03257878892,-193.0
80946.04026111498,-85.0
80946.04794344104,-112.0
80946.0556257671,-144.0
80946.06330809317,-105.0
80946.07099041923,-107.0
80946.0786727453,-122.0
80946.08635507135,-105.0
80946.09403739743,-90.0
80946.10171972349,-92.0
80946.10940204955,-88.0
80946.11708437561,-78.0
80946.12476670169,-68.0
80946.13244902775,-58.0
80946.14013135381,-56.0
80946.14781367987,-48.0
80946.15549600593,-36.0
80946.163178332,-36.0
80946.17086065807,-36.0
80946.17854298413,-22.0
80946.18622531019,-14.0
80946.19390763626,-12.0
80946.20158996232,-4.0
80946.20927228838,0.0
80946.21695461444,0.0
80946.22463694052,-2.0
80946.23231926658,-9.0
80946.24000159264,-17.0
80946.2476839187,-17.0
