LSL_Timestamp,BreathingValue
651098.6397968,474
651098.6577508,474
651098.6786886,474
651098.696631,475
651098.7175749,474
651098.738545,475
651098.756469,474
651098.7774331,474
651098.7953813,474
651098.8163075,474
651098.8372537,474
651098.8552116,474
651098.8761513,474
651098.8941294,474
651098.9150529,474
651098.9359928,474
651098.9539468,475
651098.9749109,474
651098.9928379,475
651099.0137797,474
651099.0347445,474
651099.0526786,474
651099.07362,474
651099.0915741,474
651099.1125418,474
651099.133464,475
651099.1514129,474
651099.1723549,475
651099.190336,474
651099.2112651,474
651099.2321972,475
651099.2501542,475
651099.2711325,475
651099.2890625,475
651099.3099887,475
651099.3309319,475
651099.3488865,474
651099.3698356,475
651099.3877815,475
651099.4087245,475
651099.429675,475
651099.4476208,474
651099.4685712,474
651099.4865514,474
651099.5074613,474
651099.5284036,474
651099.5463632,474
651099.5673581,474
651099.5852613,474
651099.6062126,475
651099.6271522,474
651099.6450918,475
651099.6660842,474
651099.6839876,475
651099.7049404,474
651099.7259642,474
651099.7438613,475
651099.7647918,474
651099.7827707,474
651099.8036873,474
651099.8246256,474
651099.8425686,474
651099.8635634,475
651099.8814645,475
651099.9024048,475
651099.9233516,475
651099.9412988,475
651099.9622453,475
651099.9802047,475
651100.0011436,475
651100.0220856,474
651100.0400414,475
651100.0609923,474
651100.0789676,475
651100.0998759,474
651100.1208466,475
651100.1387956,473
651100.1597561,473
651100.1776686,473
651100.1986165,473
651100.2195546,474
651100.2375105,474
651100.2584599,474
651100.2764089,475
651100.2973523,474
651100.3182942,474
651100.3362479,474
651100.3571846,474
651100.3751873,474
651100.3961024,474
651100.4170336,474
651100.435022,473
651100.4559732,474
651100.4738869,473
651100.4948471,474
651100.5157764,474
651100.533736,474
651100.5546664,474
651100.5726227,474
651100.5935551,474
651100.6145149,474
651100.6324558,474
651100.6533975,474
651100.6713794,475
651100.6923143,474
651100.7132364,474
651100.7311893,474
651100.752166,473
651100.7700832,474
651100.7910265,474
651100.8119894,474
651100.8299259,475
651100.8508694,474
651100.8688227,475
651100.8897779,475
651100.9107394,475
651100.928694,475
651100.9496434,474
651100.9676005,474
651100.9885159,473
651101.0094761,474
651101.0274305,474
651101.0484076,473
651101.0663098,474
651101.08726,473
651101.108193,474
651101.1261643,473
651101.1471048,474
651101.1650518,474
651101.1859931,474
651101.2069279,474
651101.2249207,474
651101.2458615,474
651101.2638144,474
651101.2847149,474
651101.3056552,474
651101.323609,474
651101.3445726,475
651101.3625097,474
651101.3834471,474
651101.4043992,474
651101.4224301,474
651101.4432977,474
651101.4612468,475
651101.4821872,475
651101.5031495,475
651101.5210729,474
651101.5420188,474
651101.5599701,474
651101.5809122,474
651101.601869,474
651101.6198142,474
651101.640758,474
651101.6587053,474
651101.6796499,474
651101.7005945,474
651101.7186192,474
651101.7395082,474
651101.757464,474
651101.7784251,474
651101.7993798,474
651101.8172995,473
651101.8382405,474
651101.8561868,473
651101.8771383,474
651101.8980655,474
651101.9160217,474
651101.9369596,474
651101.9579087,474
651101.9758691,474
651101.9968181,474
651102.0147622,474
651102.0356982,473
651102.0566437,474
651102.074624,474
651102.0955644,475
651102.1135483,474
651102.1344535,474
651102.1553893,474
651102.1733378,474
651102.1943136,474
651102.2122811,474
651102.2332146,474
651102.254145,474
651102.2720844,473
651102.2930287,474
651102.3109766,473
651102.3319226,474
651102.3528541,474
651102.370841,473
651102.3917667,474
651102.4097382,474
651102.4306728,473
651102.4516054,474
651102.4695439,473
651102.4904949,474
651102.5084308,474
651102.5293977,475
651102.5503911,474
651102.56829,476
651102.5892299,474
651102.6071808,475
651102.6281237,474
651102.6490634,474
651102.6670137,474
651102.6879636,474
651102.705913,474
651102.7268906,474
651102.7477941,475
651102.7657603,474
651102.7867043,475
651102.8046412,474
651102.8255847,474
651102.8465296,474
651102.8644765,475
651102.8854368,474
651102.9033765,475
651102.9243373,474
651102.9452683,474
651102.9632184,474
651102.9841786,473
651103.0021241,474
651103.0231051,474
651103.0440016,475
651103.0619615,475
651103.0829446,477
651103.1008947,479
651103.121799,482
651103.1427447,484
651103.1606917,483
651103.1816683,484
651103.1995962,481
651103.2205344,481
651103.2414757,479
651103.2594664,478
651103.2803789,476
651103.2983245,475
651103.3192774,475
651103.3402356,474
651103.358236,475
651103.3791588,475
651103.397089,475
651103.4180158,474
651103.4389523,474
651103.4568932,473
651103.4778398,472
651103.4958001,473
651103.516745,472
651103.5376789,473
651103.5556561,473
651103.5765737,473
651103.5945236,473
651103.6154723,473
651103.6364427,473
651103.6543636,473
651103.6753148,473
651103.693262,473
651103.7142045,472
651103.7351472,473
651103.7530999,473
651103.7740801,474
651103.7920185,473
651103.8129652,473
651103.8339092,473
651103.8518867,473
651103.8727905,474
651103.890749,474
651103.9116885,473
651103.9326474,473
651103.9505735,473
651103.9715198,473
651103.9894685,474
651104.0105077,473
651104.0314019,474
651104.0493259,473
651104.0702658,473
651104.0882112,473
651104.109159,473
651104.1300952,473
651104.148058,474
651104.1690048,473
651104.1869455,474
651104.207891,474
651104.2288317,473
651104.2468108,474
651104.2677252,473
651104.2856918,474
651104.3066359,473
651104.3275984,473
651104.3455189,473
651104.3664633,473
651104.3844451,473
651104.4054042,473
651104.4263112,473
651104.4442871,473
651104.4652047,474
651104.4831547,473
651104.5041053,474
651104.5250448,474
651104.5429944,473
651104.5639388,474
651104.5818906,473
651104.6028334,473
651104.6237837,472
651104.6417576,473
651104.6626697,473
651104.6806208,473
651104.7015649,474
651104.722534,474
651104.7404598,474
651104.7614134,473
651104.779361,473
651104.8003068,473
651104.8212488,473
651104.8391984,474
651104.8601478,474
651104.8781166,475
651104.8990539,473
651104.9199824,474
651104.9379601,474
651104.9588861,473
651104.9768277,475
651104.9977988,473
651105.0187321,474
651105.0366897,474
651105.0576171,473
651105.0755783,474
651105.0965564,474
651105.1174606,474
651105.1354258,474
651105.1563522,474
651105.1743053,474
651105.1952459,474
651105.2161875,473
651105.2341414,474
651105.255091,473
651105.2730519,474
651105.2939829,473
651105.314928,474
651105.332905,473
651105.353821,474
651105.3717762,473
651105.3927301,473
651105.4136888,473
651105.4316208,474
651105.4525648,474
651105.470508,474
651105.4914798,474
651105.5124015,474
651105.5303516,474
651105.5512968,475
651105.5692472,474
651105.5901986,475
651105.6111333,474
651105.6290935,474
651105.6500321,475
651105.667982,474
651105.6889314,475
651105.7098667,474
651105.7278506,474
651105.7487762,474
651105.7667268,474
651105.7876812,475
651105.8086572,475
651105.8266064,475
651105.8475256,475
651105.8654707,475
651105.8864057,475
651105.9073449,475
651105.9253064,478
651105.9462392,479
651105.9641964,483
651105.9851377,484
651106.0060789,486
651106.0240637,486
651106.0449736,487
651106.0629375,489
651106.0838792,490
651106.1048381,491
651106.12277,492
651106.1437068,493
651106.1616684,492
651106.1826072,494
651106.2035693,494
651106.2215179,495
651106.2424446,494
651106.2604005,493
651106.281361,492
651106.302296,492
651106.3202608,494
651106.3411897,496
651106.3591365,498
651106.3800814,498
651106.4010244,498
651106.4189788,498
651106.4399221,497
651106.457872,497
651106.4788946,497
651106.4997803,498
651106.5177128,499
651106.5386555,499
651106.5566111,497
651106.5775495,494
651106.5984902,490
651106.6164538,489
651106.6374,488
651106.6553386,489
651106.6762848,490
651106.6972292,494
651106.7151948,500
651106.7361236,508
651106.7540761,517
651106.7750443,524
651106.7959638,526
651106.8139261,526
651106.8348598,522
651106.8528178,516
651106.8737629,506
651106.8946968,495
651106.9126538,483
651106.9336076,472
651106.951551,466
651106.9724936,462
651106.9934384,462
651107.0113938,463
651107.0323339,463
651107.050289,463
651107.071243,463
651107.0921805,463
651107.1101285,462
651107.1311033,462
651107.1490652,463
651107.1699712,462
651107.1909046,464
651107.2088663,463
651107.229827,464
651107.2477564,464
651107.2686988,464
651107.2896423,464
651107.3075938,464
651107.3285455,465
651107.3464905,465
651107.3674476,465
651107.388379,465
651107.4063319,465
651107.427296,465
651107.4452603,464
651107.4661952,464
651107.4871139,465
651107.5050753,464
651107.5260577,466
651107.5439696,465
651107.5649139,465
651107.585851,465
651107.6038139,465
651107.6247842,466
651107.642698,465
651107.6636426,466
651107.6846287,466
651107.7025356,466
651107.7234987,466
651107.7414369,466
651107.762375,466
651107.7833315,467
651107.8012832,466
651107.8222296,467
651107.8402076,466
651107.8611311,467
651107.8820898,467
651107.9001038,468
651107.9209651,467
651107.9389233,468
651107.9598514,467
651107.9807965,468
651107.9987459,467
