time_lsl,ad
62168.25674903782,151.0
62168.27650000054,135.0
62168.296250963256,120.0
62168.31600192597,107.0
62168.335752888685,89.0
62168.3555038514,68.0
62168.37525481411,43.0
62168.39500577683,22.0
62168.41475673955,9.0
62168.43450770226,0.0
62168.45425866498,0.0
62168.474009627695,0.0
62168.493760590405,0.0
62168.51351155312,0.0
62168.53326251584,0.0
62168.55301347856,0.0
62168.57276444127,0.0
62168.59251540399,0.0
62168.612266366705,0.0
62168.632017329415,0.0
62168.65176829213,0.0
62168.67151925485,0.0
62168.69127021756,0.0
62168.71102118028,0.0
62168.730772143,0.0
62168.75052310571,0.0
62168.770274068425,0.0
62168.79002503114,0.0
62168.809775993854,0.0
62168.82952695657,12.0
62168.84927791929,28.0
62168.869028882,53.0
62168.88877984472,82.0
62168.908530807435,106.0
62168.928281770146,127.0
62168.948032732864,148.0
62168.96778369558,167.0
62168.9875346583,189.0
62169.00728562101,213.0
62169.02703658373,236.0
62169.046787546446,258.0
62169.066538509156,274.0
62169.086289471874,288.0
62169.10604043459,299.0
62169.1257913973,313.0
62169.14554236002,331.0
62169.16529332274,354.0
62169.18504428545,381.0
62169.204795248166,408.0
62169.224546210884,435.0
62169.244297173595,458.0
62169.26404813631,479.0
62169.28379909903,498.0
62169.30355006174,515.0
62169.32330102446,534.0
62169.343051987176,553.0
62169.36280294989,570.0
62169.382553912605,587.0
62169.40230487532,600.0
62169.42205583804,611.0
62169.44180680075,620.0
62169.46155776347,630.0
62169.48130872619,640.0
62169.5010596889,650.0
62169.520810651615,660.0
62169.54056161433,669.0
62169.56031257704,677.0
62169.58006353976,684.0
62169.59981450248,690.0
62169.61956546519,696.0
62169.63931642791,702.0
62169.659067390625,706.0
62169.678818353335,711.0
62169.69856931605,714.0
62169.71832027877,716.0
62169.73807124148,717.0
62169.7578222042,716.0
62169.77757316692,714.0
62169.79732412963,709.0
62169.817075092345,703.0
62169.83682605506,694.0
62169.85657701778,687.0
62169.87632798049,684.0
62169.89607894321,689.0
62169.91582990593,699.0
62169.93558086864,713.0
62169.955331831356,726.0
62169.97508279407,736.0
62169.994833756784,741.0
62170.0145847195,742.0
62170.03433568222,740.0
62170.05408664493,738.0
62170.07383760765,736.0
62170.093588570366,735.0
62170.113339533076,735.0
62170.133090495794,734.0
62170.15284145851,733.0
62170.17259242122,732.0
62170.19234338394,733.0
62170.21209434666,733.0
62170.23184530937,735.0
62170.251596272086,734.0
62170.271347234804,733.0
62170.29109819752,729.0
62170.31084916023,726.0
62170.33060012295,723.0
62170.35035108567,721.0
62170.37010204838,722.0
62170.3898530111,723.0
62170.409603973814,726.0
62170.429354936525,727.0
62170.44910589924,725.0
62170.46885686196,721.0
62170.48860782467,714.0
62170.50835878739,708.0
62170.52810975011,699.0
62170.54786071282,691.0
62170.567611675535,680.0
62170.58736263825,670.0
62170.60711360096,665.0
62170.62686456368,667.0
62170.6466155264,678.0
62170.66636648912,693.0
62170.68611745183,709.0
62170.705868414545,716.0
62170.72561937726,718.0
62170.74537033997,712.0
62170.76512130269,706.0
62170.78487226541,700.0
62170.80462322812,699.0
62170.82437419084,698.0
62170.844125153555,701.0
62170.863876116266,701.0
62170.88362707898,699.0
62170.9033780417,696.0
62170.92312900441,695.0
62170.94287996713,695.0
62170.96263092985,698.0
62170.98238189256,698.0
62171.002132855276,698.0
62171.02188381799,694.0
62171.041634780704,691.0
62171.06138574342,687.0
62171.08113670614,684.0
62171.10088766886,684.0
62171.12063863157,685.0
62171.140389594286,688.0
62171.160140557,691.0
62171.179891519714,692.0
62171.19964248243,692.0
62171.21939344515,688.0
62171.23914440786,684.0
62171.25889537058,679.0
62171.278646333296,673.0
62171.29839729601,668.0
62171.318148258724,662.0
62171.33789922144,653.0
62171.35765018415,644.0
62171.37740114687,636.0
62171.39715210959,635.0
62171.4169030723,643.0
62171.43665403502,657.0
62171.456404997734,673.0
62171.476155960445,683.0
62171.49590692316,687.0
62171.51565788588,683.0
62171.5354088486,678.0
62171.55515981131,671.0
62171.57491077403,669.0
62171.594661736744,668.0
62171.614412699455,671.0
62171.63416366217,672.0
62171.65391462489,672.0
62171.6736655876,669.0
62171.69341655032,667.0
62171.71316751304,666.0
62171.73291847575,667.0
62171.752669438465,667.0
62171.77242040118,666.0
62171.79217136389,664.0
62171.81192232661,660.0
62171.83167328933,657.0
62171.85142425204,654.0
62171.87117521476,655.0
62171.890926177475,655.0
62171.910677140186,659.0
62171.9304281029,661.0
62171.95017906562,662.0
62171.96993002834,658.0
62171.98968099105,651.0
62172.00943195377,642.0
62172.029182916485,629.0
62172.048933879196,614.0
62172.06868484191,594.0
62172.08843580463,571.0
62172.10818676734,542.0
62172.12793773006,519.0
62172.14768869278,499.0
62172.16743965549,489.0
62172.187190618206,484.0
62172.206941580924,479.0
62172.226692543634,469.0
62172.24644350635,450.0
62172.26619446907,427.0
62172.28594543178,400.0
62172.3056963945,375.0
62172.325447357216,353.0
62172.34519831993,336.0
62172.364949282644,322.0
62172.38470024536,310.0
62172.40445120808,299.0
62172.42420217079,287.0
62172.44395313351,275.0
62172.463704096226,261.0
62172.48345505894,245.0
62172.503206021654,227.0
62172.52295698437,206.0
62172.54270794708,186.0
62172.5624589098,167.0
62172.58220987252,151.0
62172.60196083523,138.0
62172.62171179795,126.0
62172.641462760665,114.0
62172.661213723375,102.0
62172.68096468609,87.0
62172.70071564881,71.0
62172.72046661152,54.0
62172.74021757424,40.0
62172.75996853696,26.0
62172.77971949967,13.0
62172.799470462385,7.0
62172.8192214251,0.0
62172.83897238782,0.0
62172.85872335053,0.0
62172.87847431325,0.0
62172.89822527597,0.0
62172.91797623868,0.0
62172.937727201395,0.0
62172.95747816411,0.0
62172.977229126824,0.0
62172.99698008954,0.0
62173.01673105226,0.0
62173.03648201497,0.0
62173.05623297769,0.0
62173.075983940405,0.0
62173.095734903116,0.0
62173.115485865834,0.0
62173.13523682855,0.0
62173.15498779126,0.0
62173.17473875398,0.0
62173.1944897167,0.0
62173.21424067941,0.0
62173.233991642126,0.0
62173.253742604844,0.0
62173.27349356756,3.0
62173.29324453027,11.0
62173.31299549299,23.0
62173.33274645571,42.0
62173.35249741842,62.0
62173.372248381136,83.0
62173.391999343854,107.0
62173.411750306564,130.0
62173.43150126928,158.0
62173.451252232,185.0
62173.47100319471,211.0
62173.49075415743,233.0
62173.510505120146,249.0
62173.53025608286,261.0
62173.550007045575,275.0
62173.56975800829,290.0
62173.589508971,311.0
62173.60925993372,335.0
62173.62901089644,361.0
62173.64876185915,384.0
62173.66851282187,404.0
62173.688263784585,420.0
62173.7080147473,437.0
62173.72776571001,453.0
62173.74751667273,472.0
62173.76726763545,491.0
62173.78701859816,510.0
62173.80676956088,528.0
62173.826520523595,544.0
62173.846271486305,558.0
62173.86602244902,570.0
62173.88577341174,581.0
62173.90552437445,592.0
62173.92527533717,605.0
62173.94502629989,616.0
62173.9647772626,629.0
62173.984528225315,639.0
62174.00427918803,649.0
62174.024030150744,659.0
62174.04378111346,668.0
62174.06353207618,679.0
62174.0832830389,689.0
62174.10303400161,699.0
62174.122784964326,707.0
62174.14253592704,714.0
62174.162286889754,719.0
62174.18203785247,722.0
62174.20178881519,723.0
62174.2215397779,721.0
62174.24129074062,716.0
62174.261041703336,710.0
62174.280792666046,705.0
62174.300543628764,705.0
62174.32029459148,711.0
62174.34004555419,723.0
62174.35979651691,736.0
62174.37954747963,750.0
62174.39929844234,758.0
62174.419049405056,762.0
62174.438800367774,761.0
62174.458551330485,759.0
62174.4783022932,756.0
62174.49805325592,755.0
62174.51780421864,754.0
62174.53755518135,755.0
62174.55730614407,754.0
62174.577057106784,753.0
62174.596808069495,753.0
62174.61655903221,752.0
62174.63630999493,752.0
62174.65606095764,752.0
62174.67581192036,751.0
62174.69556288308,747.0
62174.71531384579,744.0
62174.735064808505,740.0
62174.75481577122,737.0
62174.77456673393,736.0
62174.79431769665,737.0
62174.81406865937,737.0
62174.83381962208,739.0
62174.8535705848,737.0
62174.873321547515,735.0
62174.893072510225,729.0
62174.91282347294,722.0
62174.93257443566,714.0
62174.95232539838,705.0
62174.97207636109,694.0
62174.99182732381,684.0
62175.011578286525,676.0
62175.031329249236,676.0
62175.05108021195,684.0
62175.07083117467,697.0
62175.09058213738,711.0
62175.1103331001,721.0
62175.13008406282,723.0
62175.14983502553,721.0
62175.169585988246,715.0
62175.18933695096,709.0
62175.209087913674,706.0
62175.22883887639,704.0
62175.24858983911,705.0
62175.26834080182,704.0
62175.28809176454,703.0
62175.307842727256,700.0
62175.327593689966,697.0
62175.347344652684,696.0
62175.3670956154,696.0
62175.38684657812,697.0
62175.40659754083,695.0
62175.42634850355,692.0
62175.446099466266,687.0
62175.46585042898,683.0
62175.485601391694,679.0
62175.50535235441,678.0
62175.52510331712,680.0
62175.54485427984,681.0
62175.56460524256,684.0
62175.58435620527,684.0
62175.60410716799,681.0
62175.623858130704,676.0
62175.643609093415,671.0
62175.66336005613,663.0
62175.68311101885,657.0
62175.70286198156,648.0
62175.72261294428,638.0
62175.742363907,628.0
62175.76211486971,621.0
62175.781865832425,622.0
62175.80161679514,631.0
62175.82136775786,647.0
62175.84111872057,661.0
62175.86086968329,671.0
62175.88062064601,672.0
62175.90037160872,667.0
62175.920122571435,662.0
62175.93987353415,656.0
62175.95962449686,654.0
62175.97937545958,655.0
62175.9991264223,656.0
62176.01887738501,657.0
62176.03862834773,655.0
62176.058379310445,652.0
62176.078130273156,652.0
62176.09788123587,650.0
62176.11763219859,652.0
62176.1373831613,651.0
62176.15713412402,649.0
62176.17688508674,646.0
62176.19663604945,641.0
62176.216387012166,637.0
62176.23613797488,634.0
62176.2558889376,634.0
62176.27563990031,636.0
62176.29539086303,638.0
62176.31514182575,640.0
62176.33489278846,640.0
62176.354643751176,637.0
62176.374394713894,632.0
62176.394145676604,627.0
62176.41389663932,621.0
62176.43364760204,614.0
62176.45339856475,607.0
62176.47314952747,597.0
62176.492900490186,589.0
62176.5126514529,583.0
62176.532402415614,585.0
62176.55215337833,593.0
62176.57190434104,608.0
62176.59165530376,619.0
62176.61140626648,621.0
62176.63115722919,611.0
62176.65090819191,591.0
62176.670659154624,568.0
62176.69041011734,547.0
62176.71016108005,532.0
62176.72991204277,522.0
62176.74966300549,512.0
62176.7694139682,500.0
62176.78916493092,482.0
62176.808915893635,462.0
62176.828666856345,440.0
62176.84841781906,421.0
62176.86816878178,403.0
62176.88791974449,388.0
62176.90767070721,371.0
62176.92742166993,355.0
62176.94717263264,338.0
62176.966923595355,323.0
62176.98667455807,310.0
62177.00642552078,299.0
62177.0261764835,289.0
62177.04592744622,279.0
62177.06567840894,268.0
62177.08542937165,255.0
62177.105180334365,240.0
62177.12493129708,225.0
62177.14468225979,210.0
62177.16443322251,197.0
62177.18418418523,181.0
62177.20393514794,165.0
62177.22368611066,146.0
62177.243437073375,128.0
62177.263188036086,114.0
62177.282938998804,105.0
62177.30268996152,99.0
62177.32244092423,95.0
62177.34219188695,85.0
62177.36194284967,72.0
62177.38169381238,55.0
62177.401444775096,39.0
62177.421195737814,27.0
62177.440946700524,17.0
62177.46069766324,11.0
62177.48044862596,5.0
62177.50019958868,3.0
62177.51995055139,0.0
62177.539701514106,0.0
62177.559452476824,0.0
62177.579203439534,0.0
62177.59895440225,0.0
62177.61870536497,0.0
62177.63845632768,0.0
62177.6582072904,0.0
62177.677958253116,0.0
62177.69770921583,0.0
62177.717460178545,0.0
62177.73721114126,0.0
62177.75696210397,0.0
62177.77671306669,0.0
62177.79646402941,0.0
62177.81621499212,0.0
62177.83596595484,0.0
62177.855716917555,0.0
62177.875467880265,0.0
62177.89521884298,11.0
62177.9149698057,23.0
62177.93472076842,45.0
62177.95447173113,68.0
62177.97422269385,91.0
62177.993973656565,115.0
62178.013724619275,140.0
62178.03347558199,166.0
62178.05322654471,189.0
62178.07297750742,211.0
62178.09272847014,230.0
62178.11247943286,247.0
62178.13223039557,264.0
62178.151981358285,282.0
62178.171732321,303.0
62178.191483283714,327.0
62178.21123424643,352.0
62178.23098520915,376.0
62178.25073617186,397.0
62178.27048713458,415.0
62178.290238097296,431.0
62178.309989060006,448.0
62178.329740022724,463.0
62178.34949098544,480.0
62178.36924194816,495.0
62178.38899291087,512.0
62178.40874387359,528.0
62178.428494836306,546.0
62178.448245799016,561.0
62178.467996761734,579.0
62178.48774772445,594.0
62178.50749868716,611.0
62178.52724964988,624.0
62178.5470006126,638.0
62178.56675157531,649.0
62178.586502538026,658.0
62178.606253500744,665.0
62178.626004463455,668.0
62178.64575542617,667.0
62178.66550638889,665.0
62178.6852573516,662.0
62178.70500831432,663.0
62178.724759277036,668.0
62178.74451023975,680.0
62178.764261202465,694.0
62178.78401216518,709.0
62178.8037631279,722.0
62178.82351409061,731.0
62178.84326505333,735.0
62178.86301601605,738.0
62178.88276697876,737.0
62178.902517941475,737.0
62178.92226890419,739.0
62178.9420198669,741.0
62178.96177082962,742.0
62178.98152179234,743.0
62179.00127275505,744.0
62179.02102371777,744.0
62179.040774680485,746.0
62179.060525643195,748.0
62179.08027660591,749.0
62179.10002756863,748.0
62179.11977853134,747.0
62179.13952949406,744.0
62179.15928045678,741.0
62179.17903141949,740.0
62179.198782382206,740.0
62179.21853334492,741.0
62179.23828430764,743.0
62179.25803527035,745.0
62179.27778623307,744.0
62179.29753719579,742.0
62179.3172881585,737.0
62179.337039121216,732.0
62179.35679008393,724.0
62179.376541046644,716.0
62179.39629200936,707.0
62179.41604297208,697.0
62179.43579393479,690.0
62179.45554489751,690.0
62179.475295860226,698.0
62179.495046822936,712.0
62179.514797785654,726.0
62179.53454874837,735.0
62179.55429971108,738.0
62179.5740506738,734.0
62179.59380163652,729.0
62179.61355259923,724.0
62179.63330356195,722.0
62179.653054524664,722.0
62179.67280548738,724.0
62179.69255645009,724.0
62179.71230741281,724.0
62179.73205837553,721.0
62179.75180933824,719.0
62179.77156030096,718.0
62179.791311263674,718.0
62179.811062226385,717.0
62179.8308131891,715.0
62179.85056415182,711.0
62179.87031511453,707.0
62179.89006607725,702.0
62179.90981703997,700.0
62179.92956800268,699.0
62179.949318965395,700.0
62179.96906992811,701.0
62179.98882089082,702.0
62180.00857185354,700.0
62180.02832281626,697.0
62180.04807377897,692.0
62180.06782474169,686.0
62180.087575704405,679.0
62180.10732666712,671.0
62180.12707762983,661.0
62180.14682859255,651.0
62180.16657955527,644.0
62180.18633051798,645.0
62180.2060814807,654.0
62180.225832443415,668.0
62180.245583406126,684.0
62180.26533436884,695.0
62180.28508533156,698.0
62180.30483629427,695.0
62180.32458725699,689.0
62180.34433821971,683.0
62180.36408918242,681.0
62180.383840145136,681.0
62180.40359110785,684.0
62180.423342070564,685.0
62180.44309303328,683.0
62180.462843996,678.0
62180.48259495872,672.0
62180.50234592143,667.0
62180.522096884146,664.0
62180.541847846864,666.0
62180.561598809574,666.0
62180.58134977229,668.0
62180.60110073501,664.0
62180.62085169772,659.0
62180.64060266044,651.0
62180.660353623156,646.0
62180.68010458587,645.0
62180.699855548584,646.0
62180.7196065113,651.0
62180.73935747401,652.0
62180.75910843673,650.0
62180.77885939945,647.0
62180.79861036216,641.0
62180.81836132488,633.0
62180.838112287594,623.0
62180.857863250305,607.0
62180.87761421302,588.0
62180.89736517574,566.0
62180.91711613846,547.0
62180.93686710117,536.0
62180.95661806389,529.0
62180.976369026605,523.0
62180.996119989315,509.0
62181.01587095203,484.0
62181.03562191475,452.0
62181.05537287746,420.0
62181.07512384018,393.0
62181.0948748029,375.0
62181.11462576561,361.0
62181.134376728325,352.0
62181.15412769104,340.0
62181.17387865375,327.0
62181.19362961647,312.0
62181.21338057919,295.0
62181.2331315419,280.0
62181.25288250462,264.0
62181.272633467335,248.0
62181.292384430046,232.0
62181.31213539276,214.0
62181.33188635548,198.0
62181.3516373182,181.0
62181.37138828091,165.0
62181.39113924363,150.0
62181.410890206345,134.0
62181.430641169056,116.0
62181.450392131774,97.0
62181.47014309449,77.0
62181.4898940572,55.0
62181.50964501992,37.0
62181.52939598264,20.0
62181.54914694535,10.0
62181.568897908066,3.0
62181.588648870784,0.0
62181.608399833494,0.0
62181.62815079621,0.0
62181.64790175893,0.0
62181.66765272164,0.0
62181.68740368436,0.0
62181.707154647076,0.0
62181.72690560979,0.0
62181.746656572504,0.0
62181.76640753522,0.0
62181.78615849794,0.0
62181.80590946065,0.0
62181.82566042337,0.0
62181.845411386086,0.0
62181.8651623488,0.0
62181.884913311515,0.0
62181.90466427423,6.0
62181.92441523694,22.0
62181.94416619966,41.0
62181.96391716238,69.0
62181.98366812509,90.0
62182.00341908781,110.0
62182.023170050525,125.0
62182.042921013235,136.0
62182.06267197595,144.0
62182.08242293867,148.0
62182.10217390138,154.0
62182.1219248641,162.0
62182.14167582682,174.0
62182.16142678953,187.0
62182.181177752245,203.0
62182.20092871496,219.0
62182.22067967768,241.0
62182.24043064039,269.0
62182.26018160311,302.0
62182.27993256583,335.0
62182.29968352854,360.0
62182.319434491255,376.0
62182.33918545397,387.0
62182.358936416684,397.0
62182.3786873794,412.0
62182.39843834212,434.0
62182.41818930483,458.0
62182.43794026755,482.0
62182.457691230265,501.0
62182.477442192976,514.0
62182.497193155694,525.0
62182.51694411841,533.0
62182.53669508112,544.0
62182.55644604384,557.0
62182.57619700656,573.0
62182.59594796927,589.0
62182.615698931986,603.0
62182.635449894704,615.0
62182.65520085742,624.0
62182.67495182013,632.0
62182.69470278285,640.0
62182.71445374557,648.0
62182.73420470828,657.0
62182.753955670996,666.0
62182.773706633714,675.0
62182.793457596425,684.0
62182.81320855914,692.0
62182.83295952186,697.0
62182.85271048457,699.0
62182.87246144729,697.0
62182.892212410006,696.0
62182.91196337272,694.0
62182.931714335435,693.0
62182.95146529815,691.0
62182.97121626086,687.0
62182.99096722358,682.0
62183.0107181863,679.0
62183.03046914901,677.0
62183.05022011173,682.0
62183.069971074445,691.0
62183.08972203716,703.0
62183.10947299987,715.0
62183.12922396259,721.0
62183.14897492531,726.0
62183.16872588802,725.0
62183.18847685074,724.0
62183.208227813455,722.0
62183.227978776165,723.0
62183.24772973888,723.0
62183.2674807016,723.0
62183.28723166431,721.0
62183.30698262703,719.0
62183.32673358975,719.0
62183.34648455246,720.0
62183.366235515176,723.0
62183.38598647789,724.0
62183.405737440604,724.0
62183.42548840332,720.0
62183.44523936604,716.0
62183.46499032876,711.0
62183.48474129147,711.0
62183.504492254186,712.0
62183.5242432169,715.0
62183.543994179614,717.0
62183.56374514233,718.0
62183.58349610505,716.0
62183.60324706776,712.0
62183.62299803048,707.0
62183.642748993196,700.0
62183.662499955906,692.0
62183.682250918624,682.0
62183.70200188134,668.0
62183.72175284405,661.0
62183.74150380677,660.0
62183.76125476949,669.0
62183.7810057322,684.0
62183.800756694916,699.0
62183.820507657634,708.0
62183.840258620345,709.0
62183.86000958306,703.0
62183.87976054578,697.0
62183.8995115085,691.0
62183.91926247121,688.0
62183.93901343393,691.0
62183.958764396644,692.0
62183.978515359355,694.0
62183.99826632207,692.0
62184.01801728479,689.0
62184.0377682475,685.0
62184.05751921022,684.0
62184.07727017294,684.0
62184.09702113565,684.0
62184.116772098365,684.0
62184.13652306108,680.0
62184.15627402379,679.0
62184.17602498651,676.0
62184.19577594923,675.0
62184.21552691194,674.0
62184.23527787466,672.0
62184.255028837375,672.0
62184.274779800086,670.0
62184.2945307628,669.0
62184.31428172552,666.0
62184.33403268824,661.0
62184.35378365095,652.0
62184.37353461367,641.0
62184.393285576385,627.0
62184.413036539096,619.0
62184.43278750181,618.0
62184.45253846453,627.0
62184.47228942724,643.0
62184.49204038996,660.0
62184.51179135268,670.0
62184.53154231539,672.0
62184.551293278106,668.0
62184.57104424082,661.0
62184.590795203534,656.0
62184.61054616625,655.0
62184.63029712897,656.0
62184.65004809168,658.0
62184.6697990544,657.0
62184.689550017116,655.0
62184.70930097983,654.0
62184.729051942544,652.0
62184.74880290526,653.0
62184.76855386798,652.0
62184.78830483069,651.0
62184.80805579341,648.0
62184.827806756126,644.0
62184.84755771884,638.0
62184.867308681554,631.0
62184.88705964427,624.0
62184.90681060698,615.0
62184.9265615697,606.0
62184.94631253242,591.0
62184.96606349513,575.0
62184.98581445785,551.0
62185.005565420564,528.0
62185.025316383275,501.0
62185.04506734599,474.0
62185.06481830871,445.0
62185.08456927142,413.0
62185.10432023414,384.0
62185.12407119686,361.0
62185.14382215957,346.0
62185.163573122285,340.0
62185.183324085,340.0
62185.20307504772,336.0
62185.22282601043,328.0
62185.24257697315,310.0
62185.26232793587,291.0
62185.28207889858,270.0
62185.301829861295,255.0
62185.32158082401,243.0
62185.34133178672,236.0
62185.36108274944,229.0
62185.38083371216,221.0
62185.40058467487,212.0
62185.42033563759,202.0
62185.440086600305,192.0
62185.459837563016,181.0
62185.47958852573,170.0
62185.49933948845,157.0
62185.51909045116,144.0
62185.53884141388,129.0
62185.5585923766,116.0
62185.57834333931,102.0
62185.598094302026,88.0
62185.617845264744,76.0
62185.63759622746,64.0
62185.65734719017,56.0
62185.67709815289,47.0
62185.69684911561,40.0
62185.71660007832,30.0
62185.736351041036,17.0
62185.756102003754,9.0
62185.775852966464,0.0
62185.79560392918,0.0
62185.8153548919,0.0
62185.83510585461,0.0
62185.85485681733,2.0
62185.874607780046,9.0
62185.89435874276,19.0
62185.914109705474,36.0
62185.93386066819,56.0
62185.9536116309,82.0
62185.97336259362,108.0
62185.99311355634,136.0
62186.01286451905,162.0
62186.03261548177,185.0
62186.052366444485,208.0
62186.0721174072,229.0
62186.09186836991,251.0
62186.11161933263,275.0
62186.13137029535,300.0
62186.15112125806,324.0
62186.17087222078,349.0
62186.190623183495,370.0
62186.210374146205,390.0
62186.23012510892,410.0
62186.24987607164,429.0
62186.26962703435,449.0
62186.28937799707,468.0
62186.30912895979,486.0
62186.3288799225,504.0
62186.348630885215,521.0
62186.36838184793,538.0
62186.38813281064,550.0
62186.40788377336,559.0
62186.42763473608,562.0
62186.44738569879,563.0
62186.46713666151,562.0
62186.486887624225,567.0
62186.50663858694,577.0
62186.526389549654,592.0
62186.54614051237,614.0
62186.56589147509,633.0
62186.5856424378,650.0
62186.60539340052,663.0
62186.625144363235,670.0
62186.644895325946,676.0
62186.664646288664,680.0
62186.68439725138,683.0
62186.70414821409,688.0
62186.72389917681,691.0
62186.74365013953,694.0
62186.76340110224,698.0
62186.783152064956,701.0
62186.802903027674,706.0
62186.822653990384,711.0
62186.8424049531,712.0
62186.86215591582,714.0
62186.88190687854,713.0
62186.90165784125,713.0
62186.921408803966,712.0
62186.941159766684,714.0
62186.960910729395,715.0
62186.98066169211,715.0
62187.00041265483,716.0
62187.02016361754,714.0
62187.03991458026,711.0
62187.059665542976,708.0
62187.07941650569,702.0
62187.099167468405,695.0
62187.11891843112,685.0
62187.13866939383,675.0
62187.15842035655,669.0
62187.17817131927,671.0
62187.19792228198,681.0
62187.2176732447,695.0
62187.237424207415,708.0
62187.257175170125,715.0
62187.27692613284,717.0
62187.29667709556,712.0
62187.31642805828,708.0
62187.33617902099,703.0
62187.35592998371,702.0
62187.375680946425,701.0
62187.395431909135,701.0
62187.41518287185,698.0
62187.43493383457,695.0
62187.45468479728,691.0
62187.47443576,693.0
62187.49418672272,695.0
62187.51393768543,698.0
62187.533688648145,700.0
62187.55343961086,698.0
62187.573190573574,696.0
62187.59294153629,693.0
62187.61269249901,690.0
62187.63244346172,690.0
62187.65219442444,691.0
62187.671945387156,693.0
62187.691696349866,692.0
62187.711447312584,692.0
62187.7311982753,687.0
62187.75094923802,680.0
62187.77070020073,672.0
62187.79045116345,661.0
62187.810202126166,649.0
62187.829953088876,636.0
62187.849704051594,630.0
62187.86945501431,632.0
62187.88920597702,645.0
62187.90895693974,662.0
62187.92870790246,678.0
62187.94845886517,684.0
62187.968209827886,684.0
62187.987960790604,677.0
62188.007711753315,671.0
62188.02746271603,666.0
62188.04721367875,666.0
62188.06696464146,665.0
62188.08671560418,664.0
62188.1064665669,660.0
62188.12621752961,656.0
62188.145968492325,654.0
62188.16571945504,656.0
62188.18547041776,661.0
62188.20522138047,665.0
62188.22497234319,665.0
62188.24472330591,662.0
62188.26447426862,658.0
62188.284225231335,654.0
62188.30397619405,654.0
62188.32372715676,653.0
62188.34347811948,653.0
62188.3632290822,650.0
62188.38298004491,644.0
62188.40273100763,634.0
62188.422481970345,620.0
62188.442232933055,607.0
62188.46198389577,588.0
62188.48173485849,569.0
62188.5014858212,544.0
62188.52123678392,516.0
62188.54098774664,488.0
62188.56073870935,466.0
62188.580489672066,452.0
62188.60024063478,446.0
62188.6199915975,441.0
62188.63974256021,432.0
62188.65949352293,413.0
62188.67924448565,388.0
62188.69899544836,360.0
62188.718746411076,336.0
62188.73849737379,316.0
62188.758248336504,303.0
62188.77799929922,295.0
62188.79775026194,287.0
62188.81750122465,280.0
62188.83725218737,268.0
62188.857003150086,256.0
62188.876754112796,241.0
62188.896505075514,225.0
62188.91625603823,208.0
62188.93600700094,191.0
62188.95575796366,175.0
62188.97550892638,160.0
62188.99525988909,145.0
62189.01501085181,132.0
62189.034761814524,118.0
62189.05451277724,104.0
62189.07426373995,92.0
62189.09401470267,81.0
62189.11376566539,74.0
62189.1335166281,65.0
62189.15326759082,55.0
62189.173018553534,40.0
62189.192769516245,23.0
62189.21252047896,11.0
62189.23227144168,2.0
62189.25202240439,0.0
62189.27177336711,0.0
62189.29152432983,0.0
62189.31127529254,0.0
62189.331026255255,0.0
62189.35077721797,0.0
62189.37052818068,0.0
62189.3902791434,0.0
62189.41003010612,0.0
62189.42978106883,0.0
62189.44953203155,0.0
62189.469282994265,0.0
62189.48903395698,0.0
62189.50878491969,3.0
62189.52853588241,17.0
62189.54828684513,36.0
62189.56803780784,63.0
62189.58778877056,92.0
62189.607539733275,118.0
62189.627290695986,144.0
62189.6470416587,168.0
62189.66679262142,194.0
62189.68654358413,218.0
62189.70629454685,242.0
62189.72604550957,265.0
62189.74579647228,287.0
62189.765547434996,309.0
62189.78529839771,328.0
62189.805049360424,346.0
62189.82480032314,360.0
62189.84455128586,372.0
62189.86430224858,385.0
62189.88405321129,402.0
62189.903804174006,425.0
62189.923555136724,452.0
62189.943306099434,478.0
62189.96305706215,503.0
62189.98280802487,521.0
62190.00255898758,535.0
62190.0223099503,546.0
62190.042060913016,556.0
62190.06181187573,568.0
62190.081562838444,582.0
62190.10131380116,596.0
62190.12106476387,611.0
62190.14081572659,625.0
62190.16056668931,638.0
62190.18031765202,650.0
62190.20006861474,661.0
62190.219819577454,671.0
62190.239570540165,680.0
62190.25932150288,688.0
62190.2790724656,696.0
62190.29882342832,705.0
62190.31857439103,711.0
62190.33832535375,718.0
62190.358076316465,722.0
62190.377827279175,725.0
62190.39757824189,726.0
62190.41732920461,729.0
62190.43708016732,729.0
62190.45683113004,732.0
62190.47658209276,729.0
62190.49633305547,722.0
62190.516084018185,714.0
62190.5358349809,705.0
62190.55558594361,704.0
62190.57533690633,708.0
62190.59508786905,721.0
62190.61483883176,735.0
62190.63458979448,747.0
62190.654340757195,754.0
62190.674091719906,756.0
62190.693842682624,754.0
62190.71359364534,753.0
62190.73334460806,751.0
62190.75309557077,752.0
62190.77284653349,751.0
62190.792597496205,751.0
62190.812348458916,750.0
62190.832099421634,748.0
62190.85185038435,747.0
62190.87160134706,747.0
62190.89135230978,749.0
62190.9111032725,748.0
62190.93085423521,747.0
62190.950605197926,745.0
62190.970356160644,742.0
62190.990107123354,740.0
62191.00985808607,739.0
62191.02960904879,738.0
62191.0493600115,740.0
62191.06911097422,741.0
62191.088861936936,741.0
62191.10861289965,740.0
62191.128363862364,735.0
62191.14811482508,728.0
62191.1678657878,716.0
62191.18761675051,701.0
62191.20736771323,688.0
62191.227118675946,678.0
62191.24686963866,677.0
62191.266620601375,684.0
