LSL_Timestamp,BreathingValue
176953.0530323,169
176953.07099,177
176953.0919202,188
176953.1128979,196
176953.1308322,201
176953.1517863,203
176953.172271,202
176953.1902149,203
176953.2111568,207
176953.2291031,216
176953.2500513,230
176953.2710324,244
176953.2889416,254
176953.3098926,261
176953.3278366,259
176953.3487912,256
176953.3697425,249
176953.3876881,244
176953.408636,239
176953.426576,237
176953.447517,236
176953.4680013,237
176953.4880068,236
176953.5059552,236
176953.5268892,234
176953.5478271,232
176953.5658066,228
176953.58673,222
176953.604677,215
176953.6256208,213
176953.6466736,217
176953.6645227,230
176953.6854699,243
176953.7034145,255
176953.7243625,261
176953.7452972,263
176953.762789,261
176953.7837335,260
176953.8047042,256
176953.8226391,257
176953.8435713,260
176953.861533,266
176953.8824972,275
176953.9034221,283
176953.9209035,291
176953.9418443,298
176953.9628264,302
176953.9807225,303
176954.0016928,298
176954.0196435,285
176954.0405668,264
176954.0610335,238
176954.0789939,209
176954.099935,187
176954.1178785,174
176954.1388291,180
176954.1597665,203
176954.1777505,234
176954.1986661,264
176954.2166134,282
176954.2375776,284
176954.2585348,274
176954.2764632,255
176954.2973985,237
176954.3183481,222
176954.3362959,213
176954.3567942,211
176954.374738,214
176954.3956795,220
176954.4166247,229
176954.434577,239
176954.4555297,247
176954.4735155,256
176954.4944205,263
176954.5153581,272
176954.5333124,280
176954.5542676,287
176954.5722094,287
176954.5931533,281
176954.6141055,270
176954.6320507,263
176954.6525255,261
176954.6734652,270
176954.691441,280
176954.7123581,286
176954.7303371,282
176954.7512632,268
176954.7722234,248
176954.7901524,232
176954.8111266,222
176954.8290522,221
176954.8499987,228
176954.8709428,236
176954.8888894,245
176954.9093575,252
176954.9302927,254
176954.948255,250
176954.9692147,239
176954.9871817,220
176955.0081047,195
176955.0290511,163
176955.0469888,127
176955.0679361,87
176955.0858767,52
176955.1068309,27
176955.1278023,18
176955.1457271,22
176955.1666821,35
176955.1846265,48
176955.2063168,57
176955.2242509,59
176955.2447363,49
176955.2656731,31
176955.2836398,17
176955.3045826,3
176955.3255177,0
176955.3434673,0
176955.3644159,0
176955.3823691,0
176955.4033243,0
176955.4242572,0
176955.4422084,0
176955.4631452,0
176955.4811063,0
176955.5033169,0
176955.5212214,0
176955.5421566,0
176955.5626263,0
176955.580581,0
176955.6015153,0
176955.6194686,0
176955.6404144,0
176955.6613563,0
176955.6793133,0
176955.7002494,0
176955.718234,0
