time_lsl,x_mG,y_mG,z_mG
7016.087303541002,-948.0,30.0,128.0
7016.107303541003,-947.0,26.0,126.0
7016.127303541003,-947.0,20.0,130.0
7016.147303541004,-948.0,17.0,130.0
7016.167303541004,-945.0,20.0,135.0
7016.187303541004,-945.0,29.0,142.0
7016.207303541005,-945.0,37.0,143.0
7016.227303541005,-952.0,38.0,134.0
7016.247303541006,-951.0,30.0,126.0
7016.267303541006,-944.0,18.0,121.0
7016.287303541007,-939.0,14.0,126.0
7016.307303541007,-936.0,15.0,140.0
7016.3273035410075,-934.0,21.0,149.0
7016.347303541008,-938.0,24.0,150.0
7016.367303541008,-935.0,30.0,150.0
7016.027488083,-933.0,30.0,152.0
7016.047488083001,-934.0,27.0,152.0
7016.067488083001,-938.0,20.0,153.0
7016.0874880830015,-945.0,12.0,153.0
7016.107488083002,-953.0,12.0,146.0
7016.127488083002,-944.0,9.0,146.0
7016.147488083003,-934.0,8.0,145.0
7016.167488083003,-929.0,15.0,148.0
7016.187488083004,-935.0,22.0,141.0
7016.207488083004,-934.0,26.0,141.0
7016.227488083005,-933.0,29.0,148.0
7016.247488083005,-935.0,31.0,152.0
7016.267488083005,-937.0,30.0,150.0
7016.287488083006,-938.0,27.0,146.0
7016.307488083006,-937.0,25.0,145.0
7016.327488083007,-934.0,26.0,145.0
7016.347488083007,-933.0,27.0,150.0
7016.367488083008,-933.0,28.0,151.0
7016.844096916,-934.0,28.0,151.0
7016.864096916001,-939.0,27.0,150.0
7016.884096916001,-943.0,24.0,149.0
7016.904096916001,-943.0,21.0,151.0
7016.924096916002,-943.0,20.0,147.0
7016.944096916002,-938.0,19.0,144.0
7016.964096916003,-934.0,25.0,147.0
7016.984096916003,-938.0,31.0,152.0
7017.004096916004,-939.0,36.0,153.0
7017.024096916004,-937.0,38.0,155.0
7017.0440969160045,-939.0,41.0,155.0
7017.064096916005,-940.0,41.0,153.0
7017.084096916005,-939.0,41.0,150.0
7017.104096916006,-938.0,39.0,148.0
7017.124096916006,-939.0,39.0,146.0
7017.144096916007,-938.0,36.0,147.0
7017.164096916007,-940.0,33.0,145.0
7017.184096916008,-944.0,33.0,143.0
7016.846600166,-940.0,32.0,142.0
7016.866600166,-941.0,28.0,142.0
7016.886600166001,-944.0,27.0,142.0
7016.906600166001,-941.0,29.0,145.0
7016.926600166002,-936.0,35.0,149.0
7016.946600166002,-935.0,42.0,154.0
7016.9666001660025,-933.0,49.0,153.0
7016.986600166003,-934.0,46.0,153.0
7017.006600166003,-939.0,43.0,153.0
7017.026600166004,-947.0,37.0,150.0
7017.046600166004,-940.0,30.0,149.0
7017.066600166005,-938.0,31.0,153.0
7017.086600166005,-937.0,37.0,151.0
7017.106600166006,-937.0,40.0,147.0
7017.126600166006,-934.0,42.0,146.0
7017.1466001660065,-937.0,49.0,148.0
7017.166600166007,-942.0,51.0,151.0
7017.186600166007,-943.0,47.0,147.0
7017.4681546659995,-941.0,40.0,140.0
7017.488154666,-942.0,36.0,139.0
7017.508154666,-941.0,34.0,137.0
7017.528154666001,-939.0,35.0,138.0
7017.548154666001,-937.0,36.0,141.0
7017.568154666002,-938.0,40.0,144.0
7017.588154666002,-940.0,41.0,144.0
7017.6081546660025,-940.0,39.0,146.0
7017.628154666003,-942.0,41.0,148.0
7017.648154666003,-941.0,36.0,145.0
7017.668154666004,-938.0,32.0,149.0
7017.688154666004,-940.0,30.0,149.0
7017.708154666005,-940.0,30.0,151.0
7017.728154666005,-942.0,28.0,150.0
7017.748154666006,-945.0,29.0,150.0
7017.768154666006,-944.0,29.0,149.0
7017.788154666006,-940.0,30.0,145.0
7017.808154666007,-934.0,35.0,145.0
7017.468353,-933.0,38.0,146.0
7017.488353000001,-939.0,37.0,147.0
7017.508353000001,-942.0,38.0,147.0
7017.5283530000015,-944.0,35.0,148.0
7017.548353000002,-939.0,36.0,147.0
7017.568353000002,-937.0,39.0,146.0
7017.588353000003,-935.0,41.0,146.0
7017.608353000003,-934.0,40.0,148.0
7017.628353000004,-935.0,39.0,148.0
7017.648353000004,-937.0,41.0,149.0
7017.668353000005,-939.0,38.0,150.0
7017.688353000005,-939.0,34.0,146.0
7017.708353000005,-936.0,31.0,149.0
7017.728353000006,-937.0,33.0,151.0
7017.748353000006,-939.0,37.0,146.0
7017.768353000007,-936.0,36.0,144.0
7017.788353000007,-935.0,36.0,145.0
7017.808353000008,-933.0,42.0,148.0
7018.214983333,-935.0,41.0,143.0
7018.234983333001,-935.0,43.0,139.0
7018.254983333001,-937.0,45.0,142.0
7018.274983333002,-946.0,46.0,143.0
7018.294983333002,-949.0,44.0,143.0
7018.314983333003,-945.0,43.0,142.0
7018.334983333003,-941.0,40.0,141.0
7018.3549833330035,-941.0,41.0,141.0
7018.374983333004,-942.0,42.0,137.0
7018.394983333004,-937.0,41.0,135.0
7018.414983333005,-939.0,45.0,137.0
7018.434983333005,-943.0,45.0,135.0
7018.454983333006,-946.0,41.0,131.0
7018.474983333006,-947.0,42.0,124.0
7018.4949833330065,-947.0,38.0,117.0
7018.514983333007,-945.0,36.0,114.0
7018.534983333007,-949.0,39.0,109.0
7018.554983333008,-949.0,42.0,103.0
7018.215229833,-949.0,49.0,104.0
7018.235229833001,-949.0,57.0,105.0
7018.255229833001,-946.0,65.0,111.0
7018.2752298330015,-946.0,72.0,112.0
7018.295229833002,-944.0,72.0,110.0
7018.315229833002,-942.0,67.0,111.0
7018.335229833003,-943.0,62.0,121.0
7018.355229833003,-949.0,56.0,125.0
7018.375229833004,-950.0,49.0,129.0
7018.395229833004,-947.0,45.0,129.0
7018.415229833005,-951.0,41.0,129.0
7018.435229833005,-949.0,41.0,125.0
7018.455229833005,-946.0,41.0,119.0
7018.475229833006,-945.0,46.0,111.0
7018.495229833006,-943.0,47.0,109.0
7018.515229833007,-944.0,53.0,102.0
7018.535229833007,-944.0,54.0,103.0
7018.555229833008,-943.0,56.0,111.0
7018.8766554375,-945.0,58.0,112.0
7018.8966554375,-944.0,57.0,113.0
7018.916655437501,-943.0,55.0,112.0
7018.936655437501,-941.0,60.0,117.0
7018.9566554375015,-947.0,64.0,106.0
7018.976655437502,-945.0,59.0,99.0
7018.996655437502,-940.0,56.0,107.0
7019.016655437503,-946.0,56.0,118.0
7019.036655437503,-947.0,53.0,118.0
7019.056655437504,-951.0,49.0,116.0
7019.076655437504,-947.0,49.0,111.0
7019.0966554375045,-945.0,50.0,118.0
7019.116655437505,-944.0,53.0,116.0
7019.136655437505,-942.0,49.0,121.0
7019.156655437506,-940.0,51.0,119.0
7019.176655437506,-943.0,50.0,119.0
7019.196655437507,-946.0,48.0,114.0
7019.216655437507,-944.0,49.0,120.0
7018.8780199785,-950.0,50.0,113.0
7018.8980199785,-945.0,48.0,108.0
7018.9180199785005,-944.0,52.0,113.0
7018.938019978501,-947.0,51.0,116.0
7018.958019978501,-945.0,49.0,119.0
7018.978019978502,-943.0,47.0,120.0
7018.998019978502,-943.0,48.0,118.0
7019.018019978503,-945.0,53.0,115.0
7019.038019978503,-947.0,55.0,116.0
7019.058019978504,-946.0,55.0,119.0
7019.078019978504,-944.0,53.0,116.0
7019.098019978504,-943.0,51.0,114.0
7019.118019978505,-942.0,49.0,114.0
7019.138019978505,-942.0,49.0,114.0
7019.158019978506,-942.0,48.0,114.0
7019.178019978506,-943.0,49.0,115.0
7019.198019978507,-944.0,50.0,114.0
7019.218019978507,-944.0,48.0,114.0
7019.6355300205,-944.0,49.0,112.0
7019.6555300205,-943.0,45.0,116.0
7019.6755300205,-940.0,44.0,119.0
7019.695530020501,-942.0,47.0,116.0
7019.715530020501,-944.0,47.0,111.0
7019.735530020502,-942.0,44.0,108.0
7019.755530020502,-938.0,46.0,123.0
7019.775530020503,-944.0,55.0,122.0
7019.795530020503,-946.0,54.0,114.0
7019.8155300205035,-944.0,55.0,116.0
7019.835530020504,-945.0,57.0,118.0
7019.855530020504,-947.0,53.0,110.0
7019.875530020505,-945.0,53.0,111.0
7019.895530020505,-945.0,52.0,112.0
7019.915530020506,-948.0,56.0,118.0
7019.935530020506,-947.0,57.0,117.0
7019.955530020507,-943.0,58.0,118.0
7019.975530020507,-942.0,55.0,116.0
7019.635935395501,-943.0,54.0,114.0
7019.655935395502,-943.0,52.0,111.0
7019.675935395502,-940.0,54.0,117.0
7019.695935395503,-946.0,54.0,118.0
7019.715935395503,-948.0,52.0,117.0
7019.7359353955035,-946.0,48.0,115.0
7019.755935395504,-948.0,52.0,119.0
7019.775935395504,-951.0,53.0,121.0
7019.795935395505,-946.0,52.0,121.0
7019.815935395505,-942.0,50.0,121.0
7019.835935395506,-941.0,49.0,119.0
7019.855935395506,-942.0,51.0,113.0
7019.8759353955065,-943.0,52.0,115.0
7019.895935395507,-943.0,54.0,114.0
7019.915935395507,-943.0,53.0,114.0
7019.935935395508,-945.0,58.0,114.0
7019.955935395508,-948.0,57.0,116.0
7019.975935395509,-948.0,56.0,117.0
7020.328300937501,-947.0,58.0,116.0
7020.348300937501,-950.0,56.0,121.0
7020.368300937502,-950.0,55.0,121.0
7020.388300937502,-954.0,59.0,113.0
7020.408300937503,-957.0,54.0,103.0
7020.428300937503,-953.0,48.0,91.0
7020.4483009375035,-940.0,41.0,89.0
7020.468300937504,-934.0,38.0,98.0
7020.488300937504,-932.0,41.0,113.0
7020.508300937505,-931.0,47.0,127.0
7020.528300937505,-934.0,50.0,138.0
7020.548300937506,-943.0,54.0,142.0
7020.568300937506,-953.0,58.0,137.0
7020.588300937507,-956.0,57.0,128.0
7020.608300937507,-951.0,58.0,124.0
7020.628300937507,-946.0,58.0,130.0
7020.648300937508,-946.0,54.0,126.0
7020.668300937508,-944.0,50.0,112.0
7020.3304521875,-940.0,47.0,110.0
7020.3504521875,-939.0,48.0,113.0
7020.370452187501,-942.0,48.0,118.0
7020.390452187501,-939.0,52.0,120.0
7020.4104521875015,-939.0,52.0,121.0
7020.430452187502,-944.0,53.0,121.0
7020.450452187502,-947.0,52.0,119.0
7020.470452187503,-948.0,53.0,124.0
7020.490452187503,-951.0,52.0,131.0
7020.510452187504,-948.0,52.0,127.0
7020.530452187504,-941.0,56.0,132.0
7020.550452187505,-945.0,61.0,130.0
7020.570452187505,-943.0,58.0,130.0
7020.590452187505,-942.0,56.0,128.0
7020.610452187506,-943.0,52.0,127.0
7020.630452187506,-942.0,52.0,122.0
7020.650452187507,-941.0,52.0,115.0
7020.670452187507,-945.0,49.0,118.0
7021.009167458,-946.0,47.0,122.0
7021.029167458,-945.0,47.0,125.0
7021.049167458001,-944.0,49.0,126.0
7021.069167458001,-940.0,55.0,126.0
7021.089167458002,-940.0,58.0,129.0
7021.109167458002,-939.0,62.0,130.0
7021.1291674580025,-938.0,59.0,133.0
7021.149167458003,-938.0,54.0,136.0
7021.169167458003,-939.0,49.0,139.0
7021.189167458004,-943.0,50.0,139.0
7021.209167458004,-944.0,51.0,137.0
7021.229167458005,-942.0,51.0,131.0
7021.249167458005,-938.0,50.0,132.0
7021.2691674580055,-941.0,55.0,135.0
7021.289167458006,-942.0,56.0,128.0
7021.309167458006,-938.0,51.0,130.0
7021.329167458007,-937.0,50.0,137.0
7021.349167458007,-939.0,51.0,140.0
7021.009317208,-940.0,50.0,137.0
7021.029317208,-937.0,53.0,132.0
7021.0493172080005,-937.0,53.0,138.0
7021.069317208001,-941.0,51.0,143.0
7021.089317208001,-941.0,50.0,142.0
7021.109317208002,-941.0,46.0,139.0
7021.129317208002,-941.0,48.0,139.0
7021.149317208003,-940.0,48.0,140.0
7021.169317208003,-941.0,52.0,140.0
7021.189317208004,-939.0,51.0,141.0
7021.209317208004,-938.0,48.0,140.0
7021.229317208004,-937.0,48.0,138.0
7021.249317208005,-937.0,48.0,140.0
7021.269317208005,-940.0,50.0,141.0
7021.289317208006,-944.0,52.0,141.0
7021.309317208006,-942.0,55.0,143.0
7021.329317208007,-942.0,56.0,142.0
7021.349317208007,-941.0,56.0,141.0
7021.732390998999,-940.0,54.0,144.0
7021.7523909989995,-940.0,50.0,140.0
7021.772390999,-940.0,49.0,135.0
7021.792390999,-938.0,50.0,131.0
7021.812390999001,-939.0,48.0,132.0
7021.832390999001,-939.0,49.0,134.0
7021.852390999002,-940.0,50.0,140.0
7021.872390999002,-941.0,50.0,140.0
7021.892390999003,-940.0,49.0,140.0
7021.912390999003,-941.0,48.0,138.0
7021.9323909990035,-940.0,47.0,139.0
7021.952390999004,-941.0,48.0,141.0
7021.972390999004,-938.0,46.0,142.0
7021.992390999005,-940.0,49.0,143.0
7022.012390999005,-941.0,53.0,143.0
7022.032390999006,-943.0,54.0,142.0
7022.052390999006,-940.0,52.0,140.0
7022.0723909990065,-938.0,49.0,138.0
7021.732874957999,-938.0,47.0,144.0
7021.752874958,-942.0,48.0,144.0
7021.772874958,-945.0,51.0,136.0
7021.7928749580005,-943.0,44.0,137.0
7021.812874958001,-941.0,43.0,138.0
7021.832874958001,-942.0,46.0,139.0
7021.852874958002,-940.0,51.0,133.0
7021.872874958002,-934.0,69.0,138.0
7021.892874958003,-936.0,76.0,142.0
7021.912874958003,-943.0,75.0,139.0
7021.932874958004,-945.0,61.0,134.0
7021.952874958004,-940.0,47.0,134.0
7021.9728749580045,-936.0,41.0,143.0
7021.992874958005,-934.0,44.0,153.0
7022.012874958005,-933.0,44.0,156.0
7022.032874958006,-934.0,44.0,156.0
7022.052874958006,-939.0,43.0,148.0
7022.072874958007,-947.0,36.0,141.0
7022.449279458,-943.0,34.0,137.0
7022.4692794580005,-940.0,35.0,140.0
7022.489279458001,-937.0,36.0,137.0
7022.509279458001,-934.0,40.0,140.0
7022.529279458002,-938.0,43.0,140.0
7022.549279458002,-939.0,38.0,142.0
7022.569279458003,-942.0,33.0,144.0
7022.589279458003,-939.0,29.0,144.0
7022.609279458004,-940.0,31.0,146.0
7022.629279458004,-940.0,32.0,145.0
7022.6492794580045,-942.0,33.0,145.0
7022.669279458005,-942.0,34.0,145.0
7022.689279458005,-944.0,31.0,146.0
7022.709279458006,-942.0,31.0,147.0
7022.729279458006,-940.0,30.0,146.0
7022.749279458007,-938.0,34.0,144.0
7022.769279458007,-940.0,36.0,145.0
7022.7892794580075,-941.0,37.0,145.0
7022.449750541,-943.0,35.0,148.0
7022.469750541,-940.0,37.0,147.0
7022.489750541001,-935.0,46.0,145.0
7022.509750541001,-933.0,56.0,145.0
7022.529750541002,-933.0,58.0,142.0
7022.549750541002,-933.0,51.0,142.0
7022.569750541003,-933.0,48.0,144.0
7022.589750541003,-935.0,48.0,141.0
7022.609750541003,-934.0,41.0,143.0
7022.629750541004,-931.0,35.0,150.0
7022.649750541004,-935.0,33.0,154.0
7022.669750541005,-940.0,31.0,147.0
7022.689750541005,-939.0,32.0,150.0
7022.709750541006,-941.0,32.0,154.0
7022.729750541006,-941.0,42.0,154.0
7022.7497505410065,-941.0,53.0,151.0
7022.769750541007,-943.0,55.0,148.0
7022.789750541007,-947.0,48.0,142.0
7023.238588353999,-944.0,36.0,137.0
7023.258588354,-936.0,25.0,136.0
7023.278588354,-933.0,21.0,142.0
7023.2985883540005,-933.0,23.0,142.0
7023.318588354001,-931.0,31.0,146.0
7023.338588354001,-930.0,44.0,153.0
7023.358588354002,-933.0,59.0,156.0
7023.378588354002,-936.0,59.0,157.0
7023.398588354003,-939.0,53.0,160.0
7023.418588354003,-941.0,48.0,163.0
7023.4385883540035,-944.0,41.0,158.0
7023.458588354004,-943.0,39.0,155.0
7023.478588354004,-939.0,37.0,148.0
7023.498588354005,-934.0,32.0,143.0
7023.518588354005,-932.0,29.0,135.0
7023.538588354006,-935.0,26.0,130.0
7023.558588354006,-940.0,25.0,132.0
7023.578588354007,-941.0,26.0,137.0
7023.238996853999,-942.0,29.0,142.0
7023.258996854,-942.0,41.0,147.0
7023.278996854,-943.0,59.0,147.0
7023.2989968540005,-943.0,77.0,148.0
7023.318996854001,-943.0,79.0,147.0
7023.338996854001,-941.0,71.0,145.0
7023.358996854002,-937.0,48.0,144.0
7023.378996854002,-937.0,31.0,145.0
7023.398996854003,-940.0,28.0,145.0
7023.418996854003,-942.0,30.0,141.0
7023.438996854004,-941.0,33.0,137.0
7023.458996854004,-941.0,40.0,138.0
7023.478996854004,-940.0,47.0,138.0
7023.498996854005,-943.0,54.0,129.0
7023.518996854005,-941.0,49.0,129.0
7023.538996854006,-940.0,47.0,139.0
7023.558996854006,-942.0,53.0,143.0
7023.578996854007,-941.0,48.0,138.0
7023.864165728999,-935.0,51.0,130.0
7023.8841657289995,-937.0,50.0,135.0
7023.904165729,-945.0,48.0,135.0
7023.924165729,-945.0,44.0,133.0
7023.944165729001,-944.0,43.0,133.0
7023.964165729001,-942.0,46.0,128.0
7023.984165729002,-947.0,48.0,125.0
7024.004165729002,-944.0,53.0,131.0
7024.024165729003,-941.0,55.0,133.0
7024.044165729003,-940.0,61.0,133.0
7024.064165729003,-944.0,64.0,133.0
7024.084165729004,-943.0,64.0,133.0
7024.104165729004,-945.0,62.0,137.0
7024.124165729005,-945.0,55.0,133.0
7024.144165729005,-938.0,54.0,140.0
7024.164165729006,-939.0,57.0,142.0
7024.184165729006,-938.0,56.0,143.0
7024.2041657290065,-937.0,55.0,143.0
7023.864617145,-942.0,48.0,142.0
7023.884617145,-941.0,46.0,137.0
7023.904617145001,-942.0,44.0,130.0
7023.924617145001,-939.0,45.0,127.0
7023.944617145002,-939.0,47.0,131.0
7023.964617145002,-937.0,48.0,135.0
7023.984617145003,-938.0,51.0,138.0
7024.004617145003,-939.0,54.0,140.0
7024.0246171450035,-939.0,60.0,139.0
7024.044617145004,-942.0,61.0,140.0
7024.064617145004,-941.0,60.0,140.0
7024.084617145005,-940.0,61.0,139.0
7024.104617145005,-938.0,60.0,142.0
7024.124617145006,-938.0,61.0,141.0
7024.144617145006,-942.0,60.0,142.0
7024.164617145007,-944.0,58.0,137.0
7024.184617145007,-944.0,54.0,130.0
7024.204617145007,-942.0,53.0,133.0
7024.580652061499,-943.0,57.0,130.0
7024.600652061499,-942.0,57.0,126.0
7024.6206520615,-939.0,53.0,127.0
7024.6406520615,-937.0,53.0,136.0
7024.6606520615005,-937.0,57.0,143.0
7024.680652061501,-941.0,59.0,138.0
7024.700652061501,-940.0,62.0,132.0
7024.720652061502,-941.0,60.0,136.0
7024.740652061502,-944.0,58.0,137.0
7024.760652061503,-943.0,57.0,135.0
7024.780652061503,-940.0,56.0,136.0
7024.800652061504,-936.0,62.0,136.0
7024.820652061504,-938.0,62.0,141.0
7024.840652061504,-939.0,57.0,142.0
7024.860652061505,-940.0,50.0,142.0
7024.880652061505,-940.0,46.0,139.0
7024.900652061506,-941.0,42.0,134.0
7024.920652061506,-947.0,43.0,135.0
7024.581029561499,-948.0,42.0,138.0
7024.6010295615,-945.0,40.0,134.0
7024.6210295615,-938.0,44.0,134.0
7024.6410295615005,-942.0,50.0,129.0
7024.661029561501,-941.0,50.0,133.0
7024.681029561501,-938.0,49.0,135.0
7024.701029561502,-940.0,49.0,140.0
7024.721029561502,-943.0,51.0,137.0
7024.741029561503,-942.0,52.0,130.0
7024.761029561503,-944.0,50.0,126.0
7024.781029561504,-943.0,44.0,131.0
7024.801029561504,-943.0,44.0,136.0
7024.8210295615045,-940.0,46.0,140.0
7024.841029561505,-942.0,51.0,133.0
7024.861029561505,-940.0,52.0,127.0
7024.881029561506,-936.0,47.0,136.0
7024.901029561506,-938.0,40.0,143.0
7024.921029561507,-946.0,33.0,145.0
7025.317885458,-948.0,32.0,142.0
7025.3378854580005,-943.0,42.0,144.0
7025.357885458001,-943.0,57.0,147.0
7025.377885458001,-946.0,69.0,149.0
7025.397885458002,-940.0,69.0,145.0
7025.417885458002,-935.0,65.0,142.0
7025.437885458003,-939.0,61.0,142.0
7025.457885458003,-942.0,61.0,137.0
7025.477885458004,-937.0,54.0,132.0
7025.497885458004,-935.0,48.0,136.0
7025.5178854580045,-935.0,53.0,143.0
7025.537885458005,-938.0,55.0,144.0
7025.557885458005,-937.0,61.0,147.0
7025.577885458006,-937.0,67.0,152.0
7025.597885458006,-938.0,69.0,159.0
7025.617885458007,-937.0,66.0,157.0
7025.637885458007,-935.0,51.0,155.0
7025.6578854580075,-934.0,42.0,155.0
7025.318400042,-936.0,38.0,158.0
7025.338400042,-937.0,38.0,159.0
7025.3584000420005,-936.0,42.0,160.0
7025.378400042001,-933.0,50.0,160.0
7025.398400042001,-934.0,59.0,157.0
7025.418400042002,-932.0,63.0,153.0
7025.438400042002,-933.0,64.0,153.0
7025.458400042003,-935.0,67.0,148.0
7025.478400042003,-935.0,67.0,151.0
7025.498400042004,-938.0,73.0,153.0
7025.518400042004,-939.0,73.0,154.0
7025.5384000420045,-934.0,71.0,161.0
7025.558400042005,-932.0,72.0,156.0
7025.578400042005,-931.0,71.0,156.0
7025.598400042006,-932.0,72.0,158.0
7025.618400042006,-934.0,74.0,165.0
7025.638400042007,-936.0,76.0,165.0
7025.658400042007,-936.0,76.0,162.0
7026.047184999999,-935.0,74.0,162.0
7026.067185,-934.0,73.0,160.0
7026.087185,-934.0,67.0,159.0
7026.107185000001,-933.0,65.0,159.0
7026.127185000001,-936.0,63.0,162.0
7026.147185000002,-935.0,67.0,162.0
7026.167185000002,-935.0,71.0,160.0
7026.1871850000025,-935.0,78.0,156.0
7026.207185000003,-936.0,75.0,152.0
7026.227185000003,-934.0,73.0,153.0
7026.247185000004,-934.0,72.0,154.0
7026.267185000004,-937.0,77.0,158.0
7026.287185000005,-938.0,76.0,158.0
7026.307185000005,-935.0,71.0,154.0
7026.327185000006,-930.0,67.0,163.0
7026.347185000006,-935.0,72.0,155.0
7026.367185000006,-933.0,70.0,153.0
7026.387185000007,-934.0,72.0,157.0
7026.0494485,-936.0,72.0,160.0
7026.0694485,-936.0,70.0,158.0
7026.089448500001,-938.0,67.0,151.0
7026.109448500001,-937.0,66.0,155.0
7026.129448500002,-937.0,65.0,158.0
7026.149448500002,-933.0,60.0,159.0
7026.1694485000025,-932.0,58.0,161.0
7026.189448500003,-933.0,56.0,158.0
7026.209448500003,-932.0,55.0,156.0
7026.229448500004,-928.0,56.0,157.0
7026.249448500004,-927.0,57.0,155.0
7026.269448500005,-931.0,52.0,146.0
7026.289448500005,-937.0,56.0,151.0
7026.309448500006,-939.0,63.0,162.0
7026.329448500006,-939.0,70.0,169.0
7026.3494485000065,-937.0,67.0,168.0
7026.369448500007,-935.0,66.0,163.0
7026.389448500007,-931.0,68.0,156.0
7026.707843417,-931.0,68.0,153.0
7026.727843417,-932.0,68.0,152.0
7026.747843417001,-934.0,71.0,153.0
7026.767843417001,-934.0,70.0,155.0
7026.787843417002,-936.0,71.0,155.0
7026.807843417002,-938.0,68.0,161.0
7026.827843417002,-935.0,66.0,160.0
7026.847843417003,-935.0,66.0,157.0
7026.867843417003,-935.0,61.0,156.0
7026.887843417004,-934.0,60.0,156.0
7026.907843417004,-937.0,61.0,154.0
7026.927843417005,-938.0,64.0,154.0
7026.947843417005,-936.0,66.0,152.0
7026.9678434170055,-938.0,64.0,153.0
7026.987843417006,-937.0,65.0,154.0
7027.007843417006,-939.0,62.0,152.0
