LSL_Timestamp,BreathingValue
167871.1244728,294
167871.1424722,324
167871.1633789,356
167871.1838715,385
167871.2018234,410
167871.2227713,432
167871.2437272,449
167871.2616595,467
167871.2825923,484
167871.3005512,506
167871.3214992,532
167871.3424425,563
167871.360389,595
167871.3808804,628
167871.4018194,653
167871.4197625,675
167871.4407142,690
167871.4586875,706
167871.4796018,719
167871.5005467,734
167871.518499,745
167871.5394735,757
167871.5573823,765
167871.5783273,771
167871.5992732,778
167871.6172203,783
167871.6381634,790
167871.6561212,793
167871.676587,795
167871.6975372,795
167871.7154882,797
167871.736447,799
167871.7573797,804
167871.7753433,808
167871.7962723,810
167871.8142389,811
167871.8352006,811
167871.8561626,810
167871.8740698,810
167871.8950132,810
167871.9154899,809
167871.9334452,806
167871.9544037,803
167871.97234,798
167871.9928377,793
167872.0137687,784
167872.0323232,775
167872.0532688,766
167872.0712274,761
167872.0921597,760
167872.1101107,768
167872.131047,779
167872.1520348,794
167872.1699493,804
167872.1908985,810
167872.2118331,810
167872.2297815,808
167872.2505921,806
167872.2685836,807
167872.2890136,808
167872.3081392,810
167872.3290771,809
167872.3500176,804
167872.3679712,798
167872.3874305,792
167872.408362,789
167872.4263184,788
167872.4472604,786
167872.4682031,783
167872.4861672,778
167872.5070995,772
167872.5250695,767
167872.5451951,763
167872.5661301,762
167872.58708,762
167872.6050385,762
167872.6259825,762
167872.643937,761
167872.664873,758
167872.6858295,754
167872.7037792,749
167872.7247228,743
167872.7427039,739
167872.7636196,733
167872.7845578,727
167872.8025255,719
167872.823504,709
167872.8414041,702
167872.8623482,695
167872.8832903,696
167872.9012483,701
167872.9217319,715
167872.9426774,730
167872.9606206,741
167872.9815627,745
167872.9996191,742
167873.0210164,737
167873.039006,733
167873.0599053,732
167873.0808523,734
167873.0987857,735
167873.119776,734
167873.1390124,727
167873.1589722,716
167873.17693,704
167873.1979014,692
167873.2188297,680
167873.236774,666
167873.2580643,647
167873.2760469,627
167873.2969693,603
167873.3179174,583
167873.3358632,563
167873.3568383,545
167873.3755795,528
167873.3960739,510
167873.4139845,490
167873.4349365,469
167873.45588,446
167873.4738334,423
167873.4947769,399
167873.512725,375
167873.5336749,352
167873.5546254,331
167873.5725975,309
167873.5935072,287
167873.6114681,262
167873.6324105,236
167873.6533994,214
167873.6713088,194
167873.692246,182
167873.7115541,175
167873.7315102,168
167873.7524693,158
167873.7704137,142
167873.7913489,121
167873.8093287,100
167873.8294032,81
167873.8503508,67
167873.8683082,55
167873.8892478,43
167873.9097028,28
167873.9276545,15
167873.947637,5
167873.9686098,0
167873.9895254,0
167874.0074728,0
167874.0284263,0
167874.0473977,0
167874.0683224,0
167874.0862832,0
167874.1063337,0
167874.1254455,0
167874.1463777,0
167874.1673409,0
167874.1852905,0
167874.2062357,0
167874.224175,0
167874.2451252,0
167874.2660803,0
167874.2840295,0
167874.3049859,0
167874.3226977,0
167874.3436592,0
167874.3645841,0
167874.3825195,0
167874.4034622,0
167874.4214146,0
167874.4423591,0
167874.4632885,0
167874.4812457,12
167874.502184,26
167874.520159,49
167874.5410894,73
167874.5620375,95
167874.5799801,119
167874.6009286,148
167874.6206874,178
167874.6402048,212
167874.661125,240
167874.6790695,264
167874.7000197,283
167874.7179845,298
167874.7389317,315
167874.7590048,335
167874.7769514,357
167874.7979051,381
167874.8188398,403
167874.8368081,423
167874.8577507,443
167874.8756908,461
167874.8966347,479
167874.9171022,496
167874.9350568,514
167874.9560276,530
167874.9769502,548
167874.9948993,565
167875.0158438,583
167875.033793,601
167875.0547356,618
167875.0756883,634
167875.0936441,651
167875.114569,665
167875.13253,678
167875.1534963,689
167875.1744361,698
167875.1924034,708
167875.2133212,721
167875.2312653,739
167875.2522427,763
167875.2731712,789
167875.2911151,812
167875.3120662,829
167875.3300082,839
167875.3509565,844
167875.3711411,847
167875.392073,851
167875.4100257,855
167875.4309693,862
167875.4489135,865
167875.4698647,866
167875.4908171,864
167875.5087709,861
167875.5296976,859
167875.547687,860
167875.5686122,860
167875.5895568,860
167875.6075043,859
167875.628477,854
167875.6464023,852
167875.6673432,848
167875.6882853,846
167875.706245,845
167875.7271723,844
167875.7451244,843
167875.7660702,842
167875.7870459,839
167875.804967,837
167875.82591,832
167875.8438647,828
167875.8648056,822
167875.8857463,815
167875.903695,805
167875.9241797,794
167875.9451206,783
167875.9630697,775
167875.982536,771
167876.0032227,775
167876.0241776,784
167876.042107,794
167876.0621691,803
167876.0830886,805
167876.1010378,802
167876.1220062,798
167876.1399768,794
167876.1609363,795
167876.181849,794
167876.1997975,796
167876.2207314,792
167876.2386822,785
167876.2596154,777
167876.2805657,769
167876.298531,764
167876.3194672,760
167876.3374094,757
167876.3583665,750
167876.3792977,742
167876.3972481,733
167876.418194,723
167876.4364488,718
167876.4576192,714
167876.4767384,713
167876.4965189,712
167876.517455,710
167876.5354093,707
167876.5555081,702
167876.5755975,695
167876.5965403,686
167876.6144843,674
167876.6354368,660
167876.6563825,644
167876.6743328,624
167876.6952695,600
167876.7132313,573
167876.7341724,542
167876.755128,512
167876.7731121,485
167876.794031,466
167876.8119726,454
167876.8329066,445
167876.8538837,436
167876.871833,421
167876.8927493,398
167876.9102618,373
167876.9312022,347
167876.9511645,323
167876.972137,302
167876.9907445,284
167877.0112283,264
167877.0297389,246
167877.0504578,227
167877.0683968,210
167877.0893553,195
167877.110287,181
167877.1282408,165
167877.1490076,147
167877.1694581,125
167877.1874209,101
167877.2083623,77
167877.2285329,52
167877.2482462,28
167877.2661616,14
167877.2871026,2
167877.3073793,0
167877.325334,0
167877.3460602,0
167877.3669931,0
167877.3849527,0
167877.4059008,0
167877.4254847,0
167877.4464213,0
167877.4643775,0
167877.4853185,0
167877.5032707,0
167877.5242242,0
167877.5451487,0
167877.5631075,0
167877.5840528,0
167877.6045377,0
167877.6225352,0
167877.6431617,0
167877.6611186,8
167877.6818646,17
167877.7028257,37
167877.7207418,59
167877.7417069,86
167877.7615949,116
167877.7795296,144
167877.8004972,171
167877.821423,196
167877.8393278,220
167877.8603073,246
167877.8782277,271
167877.8987024,296
167877.9191901,318
167877.9401338,338
167877.9580848,356
167877.9790135,375
167877.9981723,393
167878.0190822,412
167878.0370312,431
167878.0579798,451
167878.0757615,470
167878.0957306,489
167878.116685,506
167878.1376069,522
167878.1555744,536
167878.1765336,550
167878.1963288,562
167878.2142678,573
167878.2352164,582
167878.2561593,588
167878.2741109,592
167878.2950458,595
167878.3130047,602
167878.3339617,611
167878.3548984,629
167878.3729184,650
167878.3938004,671
167878.4117487,692
167878.4326847,706
167878.4540527,716
167878.4711082,721
167878.4920672,727
167878.512504,733
167878.530458,739
167878.5514057,744
167878.5711381,747
167878.5906339,746
167878.6115818,747
167878.6295254,748
167878.6504769,753
167878.6684896,758
167878.6888929,762
167878.7091738,762
167878.7278298,759
167878.749708,754
167878.7676462,751
167878.7885933,749
167878.8081331,751
167878.8290654,754
167878.8470164,758
167878.8683989,760
167878.8861454,761
167878.9070676,760
167878.9275383,759
167878.9455127,756
167878.9664694,753
167878.9851926,750
167879.0056546,746
167879.024904,740
167879.045857,733
167879.0638024,725
167879.0834433,718
167879.1039075,713
167879.1248699,716
167879.1428302,725
167879.1636752,738
167879.1838652,752
167879.2018417,763
167879.2223178,768
167879.2432771,768
167879.2612082,765
167879.2821931,763
167879.3030973,762
167879.3225063,764
167879.3404563,764
167879.3613436,762
167879.3824558,756
167879.3999432,750
167879.4208939,744
167879.4388393,740
167879.4597971,739
167879.4791575,737
167879.500094,733
167879.5180387,727
167879.5389802,719
167879.5599315,713
167879.5779131,708
167879.5988502,706
167879.6191846,707
167879.6371336,708
167879.657734,711
167879.6786371,712
167879.6961085,714
167879.7170454,712
167879.7380195,711
167879.7559428,706
167879.7769015,701
167879.7948414,693
167879.8157781,681
167879.8367249,665
167879.8547022,646
167879.875641,627
167879.8935846,610
167879.9141378,599
167879.9350373,593
167879.9530126,591
167879.9739163,587
167879.9947771,576
167880.0127208,558
167880.0336938,532
167880.0516424,504
167880.0725685,479
167880.0919139,459
167880.1129944,443
167880.1309099,428
167880.151855,411
167880.1697975,390
167880.1907475,365
167880.211706,342
167880.2296739,318
167880.2505827,298
167880.2685307,277
167880.2894812,258
167880.309964,237
167880.3279378,216
167880.3488567,194
167880.3698111,175
167880.3877413,155
167880.4087636,138
167880.4266692,117
167880.4467862,97
167880.4688768,75
167880.4868312,51
167880.5077826,31
167880.5257417,14
167880.5466825,5
167880.5676085,0
167880.5855703,0
167880.6060425,0
167880.6240257,0
167880.64494,0
167880.6658892,0
167880.6838314,0
167880.704804,0
167880.7227557,0
167880.7436952,0
167880.7646187,0
167880.7825763,0
167880.8035195,0
167880.824466,0
167880.8424236,0
167880.8633489,0
167880.8813038,0
167880.9022593,0
167880.9231984,0
167880.9411567,0
167880.9621047,0
