time_lsl,x_mG,y_mG,z_mG
774262.3257485336,816.0,-543.0,-10.0
774262.3454329781,810.0,-546.0,-12.0
774262.3651174228,812.0,-536.0,-6.0
774262.3848018673,813.0,-547.0,-5.0
774262.404486312,812.0,-546.0,-3.0
774262.4241707565,816.0,-541.0,-1.0
774262.4438552011,813.0,-542.0,-7.0
774262.4635396457,814.0,-540.0,-9.0
774262.4832240902,813.0,-540.0,-10.0
774262.5029085348,810.0,-542.0,-10.0
774262.5225929794,811.0,-543.0,-6.0
774262.542277424,817.0,-547.0,-4.0
774262.5619618685,815.0,-543.0,-4.0
774262.5816463132,814.0,-543.0,-6.0
774262.6013307577,812.0,-541.0,-5.0
774262.6210152024,815.0,-546.0,-8.0
774262.6406996469,812.0,-539.0,-10.0
774262.6603840915,817.0,-538.0,-6.0
774262.6800685361,818.0,-538.0,-5.0
774262.6997529807,812.0,-541.0,-8.0
774262.7194374253,813.0,-545.0,-6.0
774262.7391218699,811.0,-541.0,-6.0
774262.7588063144,814.0,-544.0,-3.0
774262.778490759,816.0,-544.0,-4.0
774262.7981752036,814.0,-543.0,-7.0
774262.8178596481,816.0,-542.0,-4.0
774262.8375440928,812.0,-542.0,-4.0
774262.8572285373,813.0,-542.0,-4.0
774262.876912982,813.0,-539.0,-4.0
774262.8965974265,814.0,-544.0,-10.0
774262.9162818711,815.0,-539.0,-7.0
774262.9359663157,811.0,-540.0,-11.0
774262.9556507603,808.0,-541.0,-6.0
774262.9753352049,813.0,-547.0,-1.0
774262.9950196495,822.0,-547.0,-2.0
774263.014704094,819.0,-545.0,-7.0
774263.0343885387,809.0,-540.0,-7.0
774263.0540729832,809.0,-542.0,-12.0
774263.0737574277,810.0,-539.0,-10.0
774263.0934418724,814.0,-540.0,-9.0
774263.1131263169,816.0,-546.0,0.0
774263.1328107616,824.0,-546.0,-4.0
774263.1524952061,820.0,-541.0,-4.0
774263.1721796507,813.0,-542.0,-4.0
774263.1918640953,815.0,-547.0,-8.0
774263.2115485399,812.0,-538.0,-6.0
774263.2312329845,811.0,-535.0,-8.0
774263.2509174291,813.0,-539.0,-5.0
774263.2706018736,810.0,-548.0,-1.0
774263.2902863183,816.0,-547.0,-2.0
774263.3099707628,820.0,-541.0,-4.0
774263.3296552073,814.0,-539.0,-8.0
774263.349339652,809.0,-541.0,-4.0
774263.3690240965,813.0,-545.0,-4.0
774263.3887085412,810.0,-544.0,-4.0
774263.4083929857,814.0,-543.0,-1.0
774263.4280774303,816.0,-543.0,-4.0
774263.4477618749,817.0,-540.0,-7.0
774263.4674463195,816.0,-541.0,-8.0
774263.487130764,816.0,-539.0,-7.0
774263.5068152087,819.0,-540.0,-6.0
774263.5264996532,812.0,-537.0,-2.0
774263.5461840979,812.0,-540.0,0.0
774263.5658685424,810.0,-545.0,-5.0
774263.5855529871,811.0,-544.0,-4.0
774263.6052374316,814.0,-540.0,-7.0
774263.6249218761,816.0,-537.0,-5.0
774263.6446063208,815.0,-542.0,-3.0
774263.6642907653,818.0,-540.0,-4.0
774263.68397521,814.0,-541.0,-7.0
774263.7036596545,814.0,-542.0,-7.0
774263.7233440991,811.0,-541.0,-6.0
774263.7430285437,812.0,-541.0,-10.0
774263.7627129883,816.0,-541.0,-9.0
774263.7823974328,820.0,-541.0,-7.0
774263.8020818775,811.0,-539.0,-7.0
774263.821766322,810.0,-540.0,-4.0
774263.8414507667,813.0,-544.0,-6.0
774263.8611352112,822.0,-553.0,1.0
774263.8808196558,823.0,-542.0,-2.0
774263.9005041004,815.0,-545.0,-7.0
774263.9201885449,804.0,-540.0,-12.0
774263.9398729895,810.0,-539.0,-6.0
774263.9595574341,813.0,-540.0,-5.0
774263.9792418787,819.0,-541.0,2.0
774263.9989263233,820.0,-546.0,-2.0
774264.0186107679,815.0,-541.0,-4.0
774264.0382952124,814.0,-539.0,-8.0
774264.0579796571,812.0,-545.0,-8.0
774264.0776641016,816.0,-545.0,-3.0
774264.0973485463,811.0,-535.0,-9.0
774264.1170329908,806.0,-540.0,-8.0
774264.1367174354,814.0,-549.0,-4.0
774264.15640188,814.0,-546.0,0.0
774264.1760863245,821.0,-541.0,-4.0
774264.1957707691,813.0,-538.0,-9.0
774264.2154552137,812.0,-539.0,-8.0
774264.2351396583,809.0,-538.0,-4.0
774264.2548241029,810.0,-541.0,-4.0
774264.2745085475,813.0,-544.0,-4.0
774264.294192992,813.0,-544.0,-4.0
774264.3138774367,816.0,-546.0,-5.0
774264.3335618812,815.0,-539.0,-3.0
774264.3532463259,813.0,-541.0,-9.0
774264.3729307704,812.0,-541.0,-5.0
774264.392615215,814.0,-541.0,-3.0
774264.4122996596,814.0,-541.0,-5.0
774264.4319841042,810.0,-538.0,-7.0
774264.4516685487,816.0,-546.0,-4.0
774264.4713529933,815.0,-539.0,-6.0
774264.4910374379,814.0,-546.0,-7.0
774264.5107218825,815.0,-546.0,-7.0
774264.5304063271,814.0,-541.0,-1.0
774264.5500907716,815.0,-544.0,-7.0
774264.5697752163,814.0,-545.0,-7.0
774264.5894596608,813.0,-543.0,-4.0
774264.6091441055,815.0,-546.0,-4.0
774264.62882855,813.0,-535.0,-5.0
774264.6485129946,820.0,-545.0,-6.0
774264.6681974392,814.0,-541.0,-2.0
774264.6878818838,809.0,-540.0,-6.0
774264.7075663283,815.0,-547.0,-2.0
774264.727250773,819.0,-550.0,-1.0
774264.7469352175,825.0,-543.0,-3.0
774264.766619662,814.0,-540.0,-5.0
774264.7863041067,813.0,-540.0,-6.0
774264.8059885512,809.0,-537.0,-10.0
774264.8256729959,814.0,-539.0,-7.0
774264.8453574404,814.0,-542.0,-3.0
774264.8650418851,816.0,-543.0,0.0
774264.8847263296,818.0,-541.0,-4.0
774264.9044107742,810.0,-543.0,-7.0
774264.9240952188,817.0,-544.0,-9.0
774264.9437796634,816.0,-543.0,-5.0
774264.963464108,815.0,-537.0,-7.0
774264.9831485526,813.0,-539.0,-5.0
774265.0028329971,814.0,-540.0,-7.0
774265.0225174417,820.0,-547.0,-4.0
774265.0422018863,819.0,-540.0,-1.0
774265.0618863308,817.0,-540.0,-9.0
774265.0815707755,812.0,-545.0,-9.0
774265.10125522,810.0,-540.0,-1.0
774265.1209396647,818.0,-546.0,0.0
774265.1406241092,812.0,-543.0,-1.0
774265.1603085538,819.0,-541.0,-4.0
774265.1799929984,816.0,-542.0,-6.0
774265.199677443,811.0,-542.0,-7.0
774265.2193618875,816.0,-543.0,-9.0
774265.2390463322,816.0,-539.0,-8.0
774265.2587307767,814.0,-540.0,-4.0
774265.2784152214,813.0,-540.0,-1.0
774265.2980996659,812.0,-541.0,-3.0
774265.3177841104,815.0,-542.0,-4.0
774265.3374685551,811.0,-545.0,-5.0
774265.3571529996,814.0,-543.0,-8.0
774265.3768374443,818.0,-543.0,-2.0
774265.3965218888,818.0,-549.0,-5.0
774265.4162063334,813.0,-540.0,-3.0
774265.435890778,812.0,-538.0,-1.0
774265.4555752226,809.0,-542.0,-4.0
774265.4752596671,813.0,-544.0,-6.0
774265.4949441118,815.0,-544.0,-6.0
774265.5146285563,814.0,-545.0,-4.0
774265.534313001,815.0,-540.0,-3.0
774265.5539974455,817.0,-539.0,-7.0
774265.5736818901,814.0,-540.0,-9.0
774265.5933663347,806.0,-539.0,-8.0
774265.6130507792,813.0,-552.0,-6.0
774265.6327352239,819.0,-550.0,-1.0
774265.6524196684,820.0,-546.0,-5.0
774265.672104113,813.0,-539.0,-9.0
774265.6917885576,813.0,-540.0,-11.0
774265.7114730022,806.0,-540.0,-9.0
774265.7311574467,809.0,-541.0,-3.0
774265.7508418914,814.0,-546.0,-4.0
774265.7705263359,814.0,-544.0,-6.0
774265.7902107806,814.0,-542.0,-8.0
774265.8098952251,814.0,-541.0,-9.0
774265.8295796697,815.0,-543.0,-10.0
774265.8492641143,813.0,-545.0,-9.0
774265.8689485588,809.0,-540.0,-9.0
774265.8886330035,811.0,-539.0,-7.0
774265.908317448,816.0,-552.0,0.0
774265.9280018926,816.0,-547.0,0.0
774265.9476863372,816.0,-543.0,-11.0
774265.9673707818,815.0,-539.0,-13.0
774265.9870552263,811.0,-540.0,-7.0
774266.006739671,809.0,-541.0,-4.0
774266.0264241155,812.0,-541.0,-3.0
774266.0461085602,811.0,-546.0,-5.0
774266.0657930047,814.0,-546.0,-6.0
774266.0854774493,813.0,-542.0,-9.0
774266.1051618939,811.0,-544.0,-13.0
774266.1248463385,817.0,-543.0,-6.0
774266.144530783,813.0,-539.0,-7.0
774266.1642152276,814.0,-542.0,-6.0
774266.1838996722,816.0,-543.0,-4.0
774266.2035841168,810.0,-540.0,-7.0
774266.2232685614,811.0,-544.0,-8.0
774266.242953006,813.0,-546.0,-7.0
774266.2626374506,811.0,-546.0,-8.0
774266.2823218951,814.0,-546.0,-8.0
774266.3020063398,811.0,-546.0,-9.0
774266.3216907843,812.0,-544.0,-7.0
774266.341375229,810.0,-541.0,-8.0
774266.3610596735,811.0,-542.0,-9.0
774266.3807441181,814.0,-543.0,-8.0
774266.4004285627,813.0,-538.0,-6.0
774266.4201130073,811.0,-538.0,-10.0
774266.4397974518,807.0,-541.0,-10.0
774266.4594818964,807.0,-549.0,-7.0
774266.479166341,819.0,-550.0,-2.0
774266.4988507855,820.0,-543.0,-4.0
774266.5185352302,820.0,-540.0,-10.0
774266.5382196747,807.0,-537.0,-10.0
774266.5579041194,807.0,-538.0,-7.0
774266.5775885639,805.0,-540.0,-8.0
774266.5972730085,810.0,-545.0,-6.0
774266.6169574531,813.0,-544.0,-2.0
774266.6366418977,815.0,-543.0,-8.0
774266.6563263423,819.0,-541.0,-12.0
774266.6760107869,820.0,-541.0,-10.0
774266.6956952314,817.0,-540.0,-7.0
774266.715379676,811.0,-539.0,-7.0
774266.7350641206,810.0,-541.0,-4.0
774266.7547485651,808.0,-546.0,-3.0
774266.7744330098,813.0,-545.0,-2.0
774266.7941174543,813.0,-541.0,-2.0
774266.813801899,816.0,-541.0,-10.0
774266.8334863435,813.0,-542.0,-13.0
774266.8531707881,810.0,-540.0,-7.0
774266.8728552327,813.0,-537.0,-8.0
774266.8925396773,815.0,-544.0,-2.0
774266.9122241219,813.0,-549.0,-2.0
774266.9319085665,815.0,-546.0,-1.0
774266.951593011,815.0,-544.0,-7.0
774266.9712774557,817.0,-541.0,-7.0
774266.9909619002,814.0,-542.0,-8.0
774267.0106463447,816.0,-544.0,-7.0
774267.0303307894,814.0,-542.0,-9.0
774267.0500152339,815.0,-535.0,-7.0
774267.0696996786,812.0,-540.0,-3.0
774267.0893841231,812.0,-544.0,-7.0
774267.1090685677,813.0,-544.0,-7.0
774267.1287530123,812.0,-542.0,-5.0
774267.1484374569,816.0,-542.0,-4.0
774267.1681219015,819.0,-540.0,-5.0
774267.1878063461,817.0,-541.0,-9.0
774267.2074907906,815.0,-545.0,-5.0
774267.2271752353,817.0,-540.0,-9.0
774267.2468596798,811.0,-540.0,-7.0
774267.2665441245,816.0,-538.0,-7.0
774267.286228569,817.0,-539.0,-6.0
774267.3059130135,814.0,-545.0,-7.0
774267.3255974582,806.0,-541.0,-5.0
774267.3452819027,812.0,-550.0,3.0
774267.3649663473,815.0,-544.0,1.0
774267.3846507919,821.0,-543.0,-3.0
774267.4043352365,815.0,-538.0,-8.0
774267.424019681,808.0,-543.0,-13.0
774267.4437041257,810.0,-543.0,-11.0
774267.4633885702,813.0,-540.0,-6.0
774267.4830730149,813.0,-543.0,-4.0
774267.5027574594,817.0,-543.0,1.0
774267.5224419041,812.0,-544.0,-4.0
774267.5421263486,817.0,-545.0,-9.0
774267.5618107931,813.0,-539.0,-8.0
774267.5814952378,815.0,-543.0,-7.0
774267.6011796823,814.0,-538.0,-6.0
774267.620864127,812.0,-537.0,-6.0
774267.6405485715,815.0,-544.0,-5.0
774267.6602330161,813.0,-544.0,1.0
774267.6799174607,816.0,-543.0,-2.0
774267.6996019053,818.0,-543.0,-5.0
774267.7192863498,813.0,-538.0,-9.0
774267.7389707945,807.0,-542.0,-5.0
774267.758655239,811.0,-542.0,-1.0
774267.7783396837,816.0,-540.0,-2.0
774267.7980241282,815.0,-544.0,-5.0
774267.8177085728,820.0,-540.0,-7.0
774267.8373930174,817.0,-543.0,-7.0
774267.8570774619,816.0,-541.0,-8.0
774267.8767619065,813.0,-543.0,-6.0
774267.8964463511,813.0,-540.0,-3.0
774267.9161307957,810.0,-541.0,-3.0
774267.9358152403,811.0,-540.0,-1.0
774267.9554996849,813.0,-541.0,-3.0
774267.9751841294,814.0,-543.0,-3.0
774267.9948685741,814.0,-542.0,-6.0
774268.0145530186,821.0,-539.0,-4.0
774268.0342374633,814.0,-539.0,-3.0
774268.0539219078,815.0,-539.0,-6.0
774268.0736063524,816.0,-541.0,-6.0
774268.093290797,813.0,-541.0,-9.0
774268.1129752415,815.0,-542.0,-5.0
774268.1326596861,814.0,-541.0,-4.0
774268.1523441307,813.0,-537.0,-7.0
774268.1720285753,812.0,-540.0,-5.0
774268.1917130199,816.0,-542.0,-4.0
774268.2113974645,814.0,-540.0,-5.0
774268.231081909,814.0,-543.0,-4.0
774268.2507663537,815.0,-542.0,-1.0
774268.2704507982,814.0,-552.0,-1.0
774268.2901352429,821.0,-548.0,-2.0
774268.3098196874,821.0,-543.0,-4.0
774268.329504132,813.0,-540.0,-10.0
774268.3491885766,806.0,-543.0,-11.0
774268.3688730212,809.0,-539.0,-8.0
774268.3885574657,811.0,-538.0,-8.0
774268.4082419103,815.0,-547.0,-4.0
774268.4279263549,815.0,-543.0,-2.0
774268.4476107995,814.0,-544.0,-1.0
774268.4672952441,815.0,-540.0,-8.0
774268.4869796886,813.0,-538.0,-6.0
774268.5066641333,814.0,-543.0,-4.0
774268.5263485778,811.0,-539.0,-5.0
774268.5460330225,811.0,-538.0,-7.0
774268.565717467,815.0,-545.0,-8.0
774268.5854019116,820.0,-546.0,1.0
774268.6050863562,815.0,-543.0,-5.0
774268.6247708008,815.0,-542.0,-5.0
774268.6444552453,808.0,-537.0,-2.0
774268.66413969,811.0,-541.0,0.0
774268.6838241345,817.0,-548.0,-5.0
774268.703508579,817.0,-540.0,-6.0
774268.7231930237,816.0,-545.0,-7.0
774268.7428774682,814.0,-544.0,-9.0
774268.7625619129,817.0,-544.0,-7.0
774268.7822463574,812.0,-540.0,-8.0
774268.8019308021,811.0,-540.0,-6.0
774268.8216152466,813.0,-539.0,-4.0
774268.8412996912,816.0,-543.0,-2.0
774268.8609841358,815.0,-538.0,-2.0
774268.8806685804,820.0,-539.0,-4.0
774268.900353025,812.0,-541.0,-10.0
774268.9200374696,809.0,-541.0,-8.0
774268.9397219141,810.0,-539.0,-8.0
774268.9594063587,814.0,-541.0,-6.0
774268.9790908033,811.0,-544.0,-4.0
774268.9987752478,815.0,-547.0,-6.0
774269.0184596925,815.0,-547.0,-9.0
774269.038144137,812.0,-543.0,-6.0
774269.0578285817,814.0,-545.0,-4.0
774269.0775130262,812.0,-542.0,-7.0
774269.0971974708,811.0,-547.0,-2.0
774269.1168819154,812.0,-538.0,-3.0
774269.13656636,819.0,-540.0,-5.0
774269.1562508045,816.0,-539.0,-6.0
774269.1759352492,810.0,-539.0,-11.0
774269.1956196937,809.0,-544.0,-4.0
774269.2153041384,821.0,-550.0,-3.0
774269.2349885829,827.0,-546.0,-2.0
774269.2546730274,821.0,-542.0,-7.0
774269.2743574721,812.0,-542.0,-10.0
774269.2940419166,807.0,-537.0,-9.0
774269.3137263613,811.0,-539.0,-7.0
774269.3334108058,816.0,-543.0,-9.0
774269.3530952504,816.0,-543.0,-5.0
774269.372779695,817.0,-544.0,-3.0
774269.3924641396,813.0,-536.0,-9.0
774269.4121485841,814.0,-543.0,-5.0
774269.4318330288,811.0,-542.0,-6.0
774269.4515174733,813.0,-543.0,-8.0
774269.471201918,813.0,-538.0,-8.0
774269.4908863625,813.0,-542.0,-5.0
774269.5105708071,819.0,-546.0,-4.0
774269.5302552517,821.0,-544.0,-2.0
774269.5499396962,814.0,-540.0,-9.0
774269.5696241409,804.0,-541.0,-7.0
774269.5893085854,809.0,-540.0,-4.0
774269.60899303,813.0,-545.0,-6.0
774269.6286774746,816.0,-544.0,-1.0
774269.6483619192,813.0,-540.0,-1.0
774269.6680463637,818.0,-543.0,-1.0
774269.6877308084,815.0,-542.0,-8.0
774269.7074152529,817.0,-545.0,-9.0
774269.7270996976,811.0,-541.0,-7.0
774269.7467841421,812.0,-546.0,-6.0
774269.7664685867,812.0,-542.0,-4.0
774269.7861530313,817.0,-544.0,-4.0
774269.8058374758,812.0,-541.0,-3.0
774269.8255219205,813.0,-543.0,-7.0
774269.845206365,813.0,-541.0,-7.0
774269.8648908096,816.0,-543.0,-5.0
774269.8845752542,818.0,-542.0,-10.0
774269.9042596988,813.0,-545.0,-3.0
774269.9239441433,817.0,-550.0,-3.0
774269.943628588,812.0,-540.0,-10.0
774269.9633130325,807.0,-542.0,-11.0
774269.9829974772,811.0,-542.0,-12.0
774270.0026819217,815.0,-541.0,-2.0
774270.0223663663,812.0,-544.0,-6.0
774270.0420508109,815.0,-539.0,-8.0
774270.0617352555,814.0,-538.0,-14.0
774270.0814197,814.0,-542.0,-7.0
774270.1011041446,814.0,-536.0,-8.0
774270.1207885892,811.0,-546.0,-7.0
774270.1404730338,820.0,-551.0,-6.0
774270.1601574784,817.0,-538.0,-7.0
774270.179841923,814.0,-538.0,-9.0
774270.1995263676,811.0,-542.0,-10.0
774270.2192108121,807.0,-543.0,-11.0
774270.2388952568,810.0,-544.0,-10.0
774270.2585797013,806.0,-545.0,-9.0
774270.278264146,819.0,-548.0,-5.0
774270.2979485905,819.0,-540.0,-8.0
774270.3176330351,814.0,-541.0,-12.0
774270.3373174797,810.0,-540.0,-10.0
774270.3570019243,814.0,-544.0,-7.0
774270.3766863688,811.0,-536.0,-10.0
774270.3963708134,808.0,-544.0,-5.0
774270.416055258,810.0,-549.0,-6.0
774270.4357397025,816.0,-549.0,-6.0
774270.4554241472,816.0,-540.0,-9.0
774270.4751085917,815.0,-540.0,-11.0
774270.4947930364,811.0,-543.0,-12.0
774270.5144774809,809.0,-542.0,-6.0
774270.5341619255,811.0,-544.0,-1.0
774270.5538463701,810.0,-542.0,-5.0
774270.5735308147,812.0,-545.0,-3.0
774270.5932152593,813.0,-544.0,-8.0
774270.6128997039,810.0,-543.0,-9.0
774270.6325841484,814.0,-541.0,-9.0
774270.652268593,816.0,-537.0,-3.0
774270.6719530376,813.0,-543.0,-7.0
774270.6916374821,814.0,-540.0,-5.0
774270.7113219268,810.0,-546.0,-10.0
774270.7310063713,810.0,-545.0,-9.0
774270.750690816,811.0,-540.0,-12.0
774270.7703752605,820.0,-544.0,-12.0
774270.7900597051,814.0,-544.0,-9.0
774270.8097441497,813.0,-543.0,-8.0
774270.8294285943,818.0,-542.0,-8.0
774270.8491130389,811.0,-540.0,-5.0
774270.8687974835,811.0,-547.0,-6.0
774270.888481928,810.0,-539.0,-6.0
774270.9081663727,811.0,-541.0,-5.0
774270.9278508172,820.0,-542.0,-10.0
774270.9475352617,813.0,-544.0,-9.0
774270.9672197064,811.0,-543.0,-8.0
774270.9869041509,813.0,-550.0,-4.0
774271.0065885956,819.0,-549.0,-2.0
774271.0262730401,821.0,-543.0,-5.0
774271.0459574847,815.0,-544.0,-9.0
774271.0656419293,812.0,-540.0,-11.0
774271.0853263739,814.0,-540.0,-9.0
774271.1050108185,810.0,-543.0,-7.0
774271.1246952631,812.0,-540.0,-6.0
774271.1443797076,817.0,-547.0,-6.0
774271.1640641523,814.0,-543.0,-3.0
774271.1837485968,811.0,-543.0,-7.0
774271.2034330415,815.0,-539.0,-10.0
774271.223117486,807.0,-541.0,-10.0
774271.2428019305,812.0,-537.0,-9.0
774271.2624863752,818.0,-543.0,-6.0
774271.2821708197,816.0,-543.0,-5.0
774271.3018552643,814.0,-542.0,-2.0
774271.3215397089,810.0,-544.0,-4.0
774271.3412241535,815.0,-543.0,-8.0
774271.360908598,812.0,-540.0,-8.0
774271.3805930427,813.0,-543.0,-9.0
774271.4002774872,817.0,-544.0,1.0
774271.4199619319,813.0,-544.0,-3.0
774271.4396463764,814.0,-540.0,-4.0
774271.4593308211,813.0,-544.0,-5.0
774271.4790152656,813.0,-543.0,-8.0
774271.4986997101,816.0,-544.0,-8.0
774271.5183841548,817.0,-542.0,-6.0
774271.5380685993,815.0,-540.0,-2.0
774271.557753044,813.0,-543.0,-6.0
774271.5774374885,815.0,-544.0,-8.0
774271.5971219331,817.0,-544.0,-10.0
774271.6168063777,813.0,-541.0,-5.0
774271.6364908223,811.0,-543.0,-5.0
774271.6561752668,813.0,-544.0,-5.0
774271.6758597115,811.0,-545.0,-5.0
774271.695544156,810.0,-542.0,-7.0
774271.7152286007,814.0,-540.0,-7.0
774271.7349130452,814.0,-544.0,-3.0
774271.7545974898,815.0,-540.0,-6.0
774271.7742819344,812.0,-543.0,-7.0
774271.7939663789,813.0,-540.0,-11.0
774271.8136508235,816.0,-543.0,-7.0
774271.8333352681,812.0,-542.0,-8.0
774271.8530197127,806.0,-545.0,-6.0
774271.8727041573,812.0,-550.0,2.0
774271.8923886019,823.0,-549.0,-2.0
774271.9120730464,821.0,-542.0,-7.0
774271.9317574911,815.0,-537.0,-5.0
774271.9514419356,807.0,-542.0,-9.0
774271.9711263803,804.0,-539.0,-10.0
774271.9908108248,813.0,-540.0,-8.0
774272.0104952694,813.0,-541.0,0.0
774272.030179714,815.0,-545.0,-1.0
774272.0498641586,816.0,-544.0,-4.0
774272.0695486031,810.0,-546.0,-10.0
774272.0892330477,817.0,-543.0,-4.0
774272.1089174923,816.0,-544.0,-8.0
774272.1286019369,812.0,-536.0,-7.0
774272.1482863815,809.0,-540.0,-4.0
774272.167970826,812.0,-544.0,-4.0
774272.1876552707,819.0,-546.0,-6.0
774272.2073397152,818.0,-545.0,-3.0
774272.2270241599,814.0,-537.0,-10.0
774272.2467086044,809.0,-541.0,-5.0
774272.266393049,811.0,-543.0,-4.0
774272.2860774936,811.0,-542.0,-7.0
774272.3057619382,815.0,-544.0,-5.0
774272.3254463827,820.0,-543.0,-5.0
774272.3451308273,816.0,-544.0,-6.0
774272.3648152719,812.0,-545.0,-8.0
774272.3844997165,815.0,-540.0,-8.0
774272.4041841611,814.0,-544.0,-8.0
774272.4238686056,817.0,-542.0,-4.0
774272.4435530503,815.0,-541.0,-6.0
774272.4632374948,811.0,-542.0,-7.0
774272.4829219395,807.0,-541.0,-5.0
774272.502606384,813.0,-541.0,-9.0
774272.5222908286,815.0,-541.0,-8.0
774272.5419752732,817.0,-544.0,-8.0
774272.5616597178,815.0,-542.0,-1.0
774272.5813441623,812.0,-547.0,-5.0
774272.601028607,811.0,-542.0,-3.0
774272.6207130515,813.0,-544.0,-6.0
774272.640397496,813.0,-544.0,-4.0
774272.6600819407,812.0,-547.0,-11.0
774272.6797663852,814.0,-546.0,-8.0
774272.6994508299,813.0,-542.0,-3.0
774272.7191352744,817.0,-539.0,-3.0
774272.7388197191,811.0,-538.0,-5.0
774272.7585041636,810.0,-543.0,-4.0
774272.7781886082,813.0,-552.0,-1.0
774272.7978730528,823.0,-548.0,-1.0
774272.8175574974,822.0,-544.0,-8.0
774272.837241942,814.0,-540.0,-12.0
774272.8569263866,807.0,-537.0,-13.0
774272.8766108311,806.0,-538.0,-9.0
774272.8962952758,814.0,-541.0,-7.0
774272.9159797203,812.0,-544.0,-5.0
774272.9356641648,818.0,-545.0,-4.0
774272.9553486095,813.0,-544.0,-6.0
774272.975033054,811.0,-546.0,-13.0
774272.9947174987,815.0,-547.0,-8.0
774273.0144019432,816.0,-539.0,-9.0
774273.0340863878,806.0,-539.0,-8.0
774273.0537708324,809.0,-539.0,-2.0
774273.073455277,817.0,-546.0,-3.0
774273.0931397215,820.0,-546.0,-5.0
774273.1128241662,820.0,-542.0,-8.0
774273.1325086107,814.0,-541.0,-5.0
774273.1521930554,812.0,-545.0,-7.0
774273.1718774999,810.0,-546.0,-2.0
774273.1915619444,813.0,-542.0,-6.0
774273.2112463891,813.0,-545.0,-7.0
774273.2309308336,816.0,-546.0,-5.0
774273.2506152783,816.0,-541.0,-10.0
774273.2702997228,816.0,-540.0,-9.0
774273.2899841674,812.0,-547.0,-5.0
774273.309668612,813.0,-546.0,-7.0
774273.3293530566,816.0,-542.0,-7.0
774273.3490375011,812.0,-542.0,-5.0
774273.3687219458,816.0,-543.0,-6.0
774273.3884063903,815.0,-540.0,-3.0
774273.408090835,813.0,-540.0,-6.0
774273.4277752795,817.0,-540.0,-9.0
774273.4474597241,819.0,-542.0,-8.0
774273.4671441687,813.0,-547.0,-8.0
774273.4868286132,812.0,-544.0,-5.0
774273.5065130579,813.0,-542.0,-8.0
774273.5261975024,812.0,-543.0,-3.0
774273.545881947,813.0,-540.0,-2.0
774273.5655663916,811.0,-543.0,-7.0
774273.5852508362,817.0,-543.0,-5.0
774273.6049352807,820.0,-541.0,-7.0
774273.6246197254,811.0,-537.0,-4.0
774273.6443041699,807.0,-538.0,-9.0
774273.6639886146,813.0,-548.0,-4.0
774273.6836730591,822.0,-548.0,-4.0
774273.7033575037,824.0,-545.0,-8.0
774273.7230419483,818.0,-540.0,-7.0
774273.7427263929,811.0,-539.0,-13.0
774273.7624108375,807.0,-541.0,-9.0
774273.782095282,811.0,-542.0,-8.0
774273.8017797266,815.0,-540.0,-2.0
774273.8214641712,819.0,-547.0,-3.0
774273.8411486158,813.0,-541.0,-7.0
774273.8608330603,812.0,-546.0,-8.0
774273.880517505,812.0,-542.0,-9.0
774273.9002019495,812.0,-542.0,-4.0
774273.9198863942,814.0,-538.0,-11.0
774273.9395708387,810.0,-540.0,-6.0
774273.9592552833,812.0,-548.0,-3.0
774273.9789397279,814.0,-543.0,-3.0
774273.9986241725,813.0,-542.0,-8.0
774274.0183086171,811.0,-543.0,-11.0
774274.0379930616,815.0,-539.0,-6.0
774274.0576775062,811.0,-542.0,-5.0
774274.0773619508,812.0,-540.0,-9.0
774274.0970463954,816.0,-544.0,-4.0
774274.11673084,815.0,-543.0,-7.0
774274.1364152846,811.0,-543.0,-5.0
774274.1560997291,815.0,-545.0,-13.0
774274.1757841738,817.0,-543.0,-5.0
774274.1954686183,817.0,-542.0,-10.0
774274.215153063,814.0,-540.0,-8.0
774274.2348375075,811.0,-541.0,-4.0
774274.2545219521,812.0,-547.0,-11.0
774274.2742063967,813.0,-545.0,-7.0
774274.2938908413,814.0,-542.0,-6.0
774274.3135752858,817.0,-543.0,-7.0
774274.3332597304,810.0,-538.0,-9.0
774274.352944175,812.0,-541.0,-5.0
774274.3726286195,814.0,-544.0,-11.0
774274.3923130642,813.0,-542.0,-10.0
774274.4119975087,814.0,-543.0,-6.0
774274.4316819534,815.0,-540.0,-9.0
774274.4513663979,811.0,-542.0,-12.0
774274.4710508425,812.0,-543.0,-6.0
774274.4907352871,806.0,-540.0,-7.0
774274.5104197317,814.0,-548.0,-8.0
774274.5301041763,815.0,-548.0,-6.0
774274.5497886209,818.0,-542.0,-11.0
774274.5694730654,814.0,-540.0,-11.0
774274.5891575101,808.0,-542.0,-12.0
774274.6088419546,810.0,-544.0,-6.0
774274.6285263991,810.0,-544.0,-6.0
774274.6482108438,807.0,-546.0,-4.0
774274.6678952883,812.0,-548.0,-4.0
774274.687579733,814.0,-543.0,-7.0
774274.7072641775,815.0,-542.0,-7.0
774274.7269486221,812.0,-545.0,-12.0
774274.7466330667,811.0,-546.0,-9.0
774274.7663175113,812.0,-538.0,-5.0
774274.7860019559,810.0,-545.0,-4.0
774274.8056864005,812.0,-550.0,-8.0
774274.825370845,815.0,-545.0,-5.0
774274.8450552897,819.0,-543.0,-7.0
774274.8647397342,818.0,-541.0,-9.0
774274.8844241787,813.0,-541.0,-10.0
