time_lsl,uV
567044.342058314,-134.0
567044.3498137302,-136.0
567044.3575691463,-136.0
567044.3653245624,-131.0
567044.3730799785,-129.0
567044.3808353947,-129.0
567044.3885908108,-136.0
567044.3963462269,-139.0
567044.404101643,-129.0
567044.4118570591,-127.0
567044.4196124753,-136.0
567044.4273678914,-139.0
567044.4351233075,-139.0
567044.4428787236,-143.0
567044.4506341397,-146.0
567044.4583895559,-134.0
567044.466144972,-112.0
567044.4739003881,-91.0
567044.4816558042,-95.0
567044.4894112204,-115.0
567044.4971666365,-131.0
567044.5049220526,-143.0
567044.5126774687,-148.0
567044.5204328848,-143.0
567044.528188301,-146.0
567044.5359437171,-146.0
567044.5436991332,-141.0
567044.5514545493,-139.0
567044.5592099654,-136.0
567044.5669653816,-134.0
567044.5747207977,-139.0
567044.5824762138,-141.0
567044.5902316299,-131.0
567044.597987046,14.0
567044.6057424622,426.0
567044.6134978783,745.0
567044.6212532944,402.0
567044.6290087105,-275.0
567044.6367641267,-438.0
567044.6445195428,-201.0
567044.6522749589,-167.0
567044.660030375,-234.0
567044.6677857911,-196.0
567044.6755412073,-174.0
567044.6832966234,-191.0
567044.6910520395,-179.0
567044.6988074556,-170.0
567044.7065628717,-172.0
567044.7143182879,-160.0
567044.722073704,-150.0
567044.7298291201,-148.0
567044.7375845362,-139.0
567044.7453399524,-129.0
567044.7530953685,-127.0
567044.7608507846,-117.0
567044.7686062007,-103.0
567044.7763616168,-95.0
567044.784117033,-93.0
567044.7918724491,-83.0
567044.7996278652,-71.0
567044.8073832813,-64.0
567044.8151386974,-59.0
567044.8228941136,-47.0
567044.8306495297,-40.0
567044.8384049458,-35.0
567044.8461603619,-43.0
567044.8539157781,-57.0
567044.8616711942,-67.0
567044.8694266103,-76.0
567044.8771820264,-83.0
567044.8849374425,-83.0
567044.8926928587,-98.0
567044.9004482748,-119.0
567044.9082036909,-122.0
567044.915959107,-124.0
567044.9237145231,-146.0
567044.9314699393,-170.0
567044.9392253554,-172.0
567044.9469807715,-167.0
567044.9547361876,-174.0
567044.9624916038,-179.0
567044.9702470199,-177.0
567044.978002436,-172.0
567044.9857578521,-165.0
567044.9935132682,-162.0
567045.0012686844,-160.0
567045.0090241005,-153.0
567045.0167795166,-141.0
567045.0245349327,-146.0
567045.0322903488,-153.0
567045.040045765,-143.0
567045.0478011811,-134.0
567045.0555565972,-139.0
567045.0633120133,-141.0
567045.0710674294,-134.0
567045.0788228456,-134.0
567045.0865782617,-139.0
567045.0943336778,-136.0
567045.1020890939,-136.0
567045.1098445101,-141.0
567045.1175999262,-146.0
567045.1253553423,-141.0
567045.1331107584,-136.0
567045.1408661745,-141.0
567045.1486215907,-148.0
567045.1563770068,-148.0
567045.1641324229,-146.0
567045.171887839,-150.0
567045.1796432551,-150.0
567045.1873986713,-148.0
567045.1951540874,-150.0
567045.2029095035,-146.0
567045.2106649196,-143.0
567045.2184203358,-148.0
567045.2261757519,-148.0
567045.233931168,-146.0
567045.2416865841,-150.0
567045.2494420002,-153.0
567045.2571974164,-153.0
567045.2649528325,-150.0
567045.2727082486,-141.0
567045.2804636647,-117.0
567045.2882190808,-98.0
567045.295974497,-107.0
567045.3037299131,-129.0
567045.3114853292,-141.0
567045.3192407453,-148.0
567045.3269961615,-155.0
567045.3347515776,-155.0
567045.3425069937,-150.0
567045.3502624098,-150.0
567045.3580178259,-155.0
567045.3657732421,-153.0
567045.3735286582,-150.0
567045.3812840743,-150.0
567045.3890394904,-148.0
567045.3967949065,-148.0
567045.4045503227,-143.0
567045.4123057388,19.0
567045.4200611549,450.0
567045.427816571,747.0
567045.4355719871,361.0
567045.4433274033,-318.0
567045.4510828194,-450.0
567045.4588382355,-208.0
567045.4665936516,-174.0
567045.4743490678,-234.0
567045.4821044839,-189.0
567045.4898599,-172.0
567045.4976153161,-191.0
567045.5053707322,-174.0
567045.5131261484,-160.0
567045.5208815645,-165.0
567045.5286369806,-160.0
567045.5363923967,-150.0
567045.5441478128,-143.0
567045.551903229,-141.0
567045.5596586451,-136.0
567045.5674140612,-127.0
567045.5751694773,-115.0
567045.5829248935,-105.0
567045.5906803096,-103.0
567045.5984357257,-95.0
567045.6061911418,-83.0
567045.6139465579,-76.0
567045.6217019741,-67.0
567045.6294573902,-57.0
567045.6372128063,-57.0
567045.6449682224,-52.0
567045.6527236385,-52.0
567045.6604790547,-62.0
567045.6682344708,-71.0
567045.6759898869,-86.0
567045.683745303,-100.0
567045.6915007192,-117.0
567045.6992561353,-124.0
567045.7070115514,-127.0
567045.7147669675,-134.0
567045.7225223836,-150.0
567045.7302777998,-162.0
567045.7380332159,-172.0
567045.745788632,-177.0
567045.753544048,-179.0
567045.7612994642,-184.0
567045.7690548804,-189.0
567045.7768102965,-189.0
567045.7845657126,-184.0
567045.7923211287,-179.0
567045.8000765448,-172.0
567045.807831961,-167.0
567045.8155873771,-165.0
567045.8233427932,-162.0
567045.8310982093,-158.0
567045.8388536255,-153.0
567045.8466090416,-146.0
567045.8543644577,-143.0
567045.8621198738,-146.0
567045.8698752898,-146.0
567045.8776307061,-143.0
567045.8853861222,-141.0
567045.8931415383,-143.0
567045.9008969544,-146.0
567045.9086523704,-143.0
567045.9164077867,-148.0
567045.9241632028,-148.0
567045.9319186189,-146.0
567045.939674035,-148.0
567045.9474294512,-148.0
567045.9551848673,-148.0
567045.9629402834,-148.0
567045.9706956994,-148.0
567045.9784511155,-146.0
567045.9862065318,-143.0
567045.9939619479,-143.0
567046.001717364,-143.0
567046.00947278,-141.0
567046.0172281961,-141.0
567046.0249836124,-141.0
567046.0327390285,-139.0
567046.0404944445,-139.0
567046.0482498606,-139.0
567046.0560052769,-139.0
567046.063760693,-141.0
567046.071516109,-139.0
567046.0792715251,-136.0
567046.0870269412,-141.0
567046.0947823575,-148.0
567046.1025377735,-150.0
567046.1102931896,-136.0
567046.1180486057,-110.0
567046.1258040218,-93.0
567046.133559438,-103.0
567046.1413148541,-127.0
567046.1490702702,-141.0
567046.1568256863,-143.0
567046.1645811026,-146.0
567046.1723365186,-148.0
567046.1800919347,-150.0
567046.1878473508,-150.0
567046.1956027669,-150.0
567046.2033581831,-153.0
567046.2111135992,-153.0
567046.2188690153,-148.0
567046.2266244314,-146.0
567046.2343798475,-148.0
567046.2421352637,-131.0
567046.2498906798,79.0
567046.2576460959,539.0
567046.265401512,802.0
567046.2731569281,390.0
567046.2809123443,-297.0
567046.2886677604,-440.0
567046.2964231765,-198.0
567046.3041785926,-179.0
567046.3119340088,-251.0
567046.3196894249,-201.0
567046.327444841,-182.0
567046.3352002571,-206.0
567046.3429556732,-191.0
567046.3507110894,-170.0
567046.3584665055,-174.0
567046.3662219216,-170.0
567046.3739773377,-160.0
567046.3817327538,-155.0
567046.38948817,-148.0
567046.3972435861,-139.0
567046.4049990022,-131.0
567046.4127544183,-129.0
567046.4205098345,-122.0
567046.4282652506,-110.0
567046.4360206667,-100.0
567046.4437760828,-93.0
567046.4515314989,-83.0
567046.4592869151,-74.0
567046.4670423312,-67.0
567046.4747977473,-59.0
567046.4825531634,-59.0
567046.4903085795,-57.0
567046.4980639957,-59.0
567046.5058194118,-67.0
567046.5135748279,-76.0
567046.521330244,-86.0
567046.5290856602,-91.0
567046.5368410763,-95.0
567046.5445964924,-103.0
567046.5523519085,-112.0
567046.5601073246,-127.0
567046.5678627408,-141.0
567046.5756181569,-150.0
567046.583373573,-153.0
567046.5911289891,-158.0
567046.5988844052,-162.0
567046.6066398214,-167.0
567046.6143952375,-165.0
567046.6221506536,-162.0
567046.6299060697,-158.0
567046.6376614858,-155.0
567046.645416902,-155.0
567046.6531723181,-150.0
567046.6609277342,-148.0
567046.6686831503,-148.0
567046.6764385665,-148.0
567046.6841939826,-143.0
567046.6919493987,-141.0
567046.6997048148,-139.0
567046.7074602309,-143.0
567046.7152156471,-143.0
567046.7229710632,-139.0
567046.7307264793,-139.0
567046.7384818954,-143.0
567046.7462373115,-141.0
567046.7539927277,-139.0
567046.7617481438,-139.0
567046.7695035599,-141.0
567046.777258976,-141.0
567046.7850143922,-141.0
567046.7927698083,-141.0
567046.8005252244,-141.0
567046.8082806405,-139.0
567046.8160360566,-136.0
567046.8237914728,-139.0
567046.8315468889,-141.0
567046.839302305,-139.0
567046.8470577211,-136.0
567046.8548131372,-136.0
567046.8625685534,-134.0
567046.8703239695,-134.0
567046.8780793856,-134.0
567046.8858348017,-129.0
567046.8935902179,-129.0
567046.901345634,-131.0
567046.9091010501,-131.0
567046.9168564662,-131.0
567046.9246118823,-136.0
567046.9323672985,-141.0
567046.9401227146,-146.0
567046.9478781307,-136.0
567046.9556335468,-110.0
567046.9633889629,-86.0
567046.9711443791,-91.0
567046.9788997952,-110.0
567046.9866552113,-124.0
567046.9944106274,-127.0
567047.0021660435,-131.0
567047.0099214597,-136.0
567047.0176768758,-134.0
567047.0254322919,-131.0
567047.033187708,-131.0
567047.0409431242,-129.0
567047.0486985403,-129.0
567047.0564539564,-129.0
567047.0642093725,-122.0
567047.0719647886,-122.0
567047.0797202048,-119.0
567047.0874756209,31.0
567047.095231037,452.0
567047.1029864531,805.0
567047.1107418692,527.0
567047.1184972854,-167.0
567047.1262527015,-426.0
567047.1340081176,-201.0
567047.1417635337,-131.0
567047.1495189499,-218.0
567047.157274366,-186.0
567047.1650297821,-153.0
567047.1727851982,-177.0
567047.1805406143,-167.0
567047.1882960305,-148.0
567047.1960514466,-153.0
567047.2038068627,-150.0
567047.2115622788,-143.0
567047.2193176949,-139.0
567047.2270731111,-134.0
567047.2348285272,-124.0
567047.2425839433,-117.0
567047.2503393594,-110.0
567047.2580947756,-100.0
567047.2658501917,-91.0
567047.2736056078,-79.0
567047.2813610239,-69.0
567047.28911644,-59.0
567047.2968718562,-50.0
567047.3046272723,-40.0
567047.3123826884,-38.0
567047.3201381045,-33.0
567047.3278935206,-33.0
567047.3356489368,-35.0
567047.3434043529,-40.0
567047.351159769,-47.0
567047.3589151851,-57.0
567047.3666706012,-64.0
567047.3744260174,-71.0
567047.3821814335,-79.0
567047.3899368496,-93.0
567047.3976922657,-107.0
567047.4054476819,-122.0
567047.413203098,-139.0
567047.4209585141,-150.0
567047.4287139302,-153.0
567047.4364693463,-155.0
567047.4442247625,-158.0
567047.4519801786,-158.0
567047.4597355947,-155.0
567047.4674910108,-155.0
567047.4752464269,-150.0
567047.4830018431,-143.0
567047.4907572592,-143.0
567047.4985126753,-141.0
567047.5062680914,-134.0
567047.5140235076,-131.0
567047.5217789237,-129.0
567047.5295343398,-127.0
567047.5372897559,-124.0
567047.545045172,-122.0
567047.5528005882,-122.0
567047.5605560043,-119.0
567047.5683114204,-117.0
567047.5760668365,-119.0
567047.5838222526,-122.0
567047.5915776688,-122.0
567047.5993330849,-119.0
567047.607088501,-119.0
567047.6148439171,-122.0
567047.6225993333,-119.0
567047.6303547494,-119.0
567047.6381101655,-122.0
567047.6458655816,-122.0
567047.6536209977,-122.0
567047.6613764139,-127.0
567047.66913183,-127.0
567047.6768872461,-124.0
567047.6846426622,-124.0
567047.6923980783,-122.0
567047.7001534945,-117.0
567047.7079089106,-117.0
567047.7156643267,-122.0
567047.7234197428,-124.0
567047.731175159,-127.0
567047.7389305751,-131.0
567047.7466859912,-131.0
567047.7544414073,-129.0
567047.7621968234,-129.0
567047.7699522396,-139.0
567047.7777076557,-146.0
567047.7854630718,-136.0
567047.7932184879,-110.0
567047.800973904,-83.0
567047.8087293202,-83.0
567047.8164847363,-110.0
567047.8242401524,-129.0
567047.8319955685,-134.0
567047.8397509846,-136.0
567047.8475064008,-134.0
567047.8552618169,-136.0
567047.863017233,-141.0
567047.8707726491,-141.0
567047.8785280653,-139.0
567047.8862834814,-134.0
567047.8940388975,-134.0
567047.9017943136,-131.0
567047.9095497297,-136.0
567047.9173051459,-146.0
567047.925060562,-38.0
567047.9328159781,347.0
567047.9405713942,747.0
567047.9483268103,577.0
567047.9560822265,-103.0
567047.9638376426,-448.0
567047.9715930587,-249.0
567047.9793484748,-136.0
567047.987103891,-218.0
567047.9948593071,-203.0
567048.0026147232,-162.0
567048.0103701393,-189.0
567048.0181255554,-189.0
567048.0258809716,-162.0
567048.0336363877,-160.0
567048.0413918038,-162.0
567048.0491472199,-153.0
567048.056902636,-143.0
567048.0646580522,-139.0
567048.0724134683,-134.0
567048.0801688844,-127.0
567048.0879243005,-119.0
567048.0956797167,-112.0
567048.1034351328,-103.0
567048.1111905489,-91.0
567048.118945965,-83.0
567048.126701381,-76.0
567048.1344567973,-62.0
567048.1422122134,-52.0
567048.1499676295,-52.0
567048.1577230456,-55.0
567048.1654784617,-50.0
567048.1732338779,-50.0
567048.180989294,-59.0
567048.1887447101,-67.0
567048.1965001262,-76.0
567048.2042555423,-83.0
567048.2120109585,-86.0
567048.2197663746,-95.0
567048.2275217907,-115.0
567048.2352772068,-131.0
567048.243032623,-146.0
567048.2507880391,-162.0
567048.2585434552,-172.0
567048.2662988713,-174.0
567048.2740542874,-177.0
567048.2818097036,-184.0
567048.2895651197,-184.0
567048.2973205358,-184.0
567048.3050759519,-174.0
567048.312831368,-167.0
567048.3205867842,-172.0
567048.3283422003,-170.0
567048.3360976164,-162.0
567048.3438530324,-158.0
567048.3516084487,-155.0
567048.3593638648,-155.0
567048.3671192809,-155.0
567048.374874697,-150.0
567048.382630113,-146.0
567048.3903855293,-148.0
567048.3981409454,-150.0
567048.4058963615,-148.0
567048.4136517775,-143.0
567048.4214071936,-146.0
567048.4291626099,-150.0
567048.436918026,-146.0
567048.444673442,-146.0
567048.4524288581,-146.0
567048.4601842744,-146.0
567048.4679396905,-150.0
567048.4756951066,-150.0
567048.4834505226,-148.0
567048.4912059387,-148.0
567048.498961355,-139.0
567048.506716771,-136.0
567048.5144721871,-143.0
567048.5222276032,-146.0
567048.5299830193,-143.0
567048.5377384356,-141.0
567048.5454938516,-139.0
567048.5532492677,-143.0
567048.5610046838,-148.0
567048.5687600999,-139.0
567048.5765155161,-134.0
567048.5842709322,-143.0
567048.5920263483,-148.0
567048.5997817644,-141.0
567048.6075371807,-143.0
567048.6152925967,-153.0
567048.6230480128,-146.0
567048.6308034289,-129.0
567048.638558845,-110.0
567048.6463142612,-98.0
567048.6540696773,-103.0
567048.6618250934,-127.0
567048.6695805095,-141.0
567048.6773359256,-143.0
567048.6850913418,-148.0
567048.692846758,-148.0
567048.700602174,-150.0
567048.7083575901,-150.0
567048.7161130063,-148.0
567048.7238684224,-139.0
567048.7316238385,-134.0
567048.7393792546,-146.0
567048.7471346707,-150.0
567048.754890087,-146.0
567048.762645503,-129.0
567048.7704009191,50.0
567048.7781563352,484.0
567048.7859117513,740.0
567048.7936671675,316.0
567048.8014225836,-333.0
567048.8091779997,-414.0
567048.8169334158,-182.0
567048.824688832,-182.0
567048.8324442481,-230.0
567048.8401996642,-170.0
567048.8479550803,-162.0
567048.8557104964,-189.0
567048.8634659126,-167.0
567048.8712213287,-148.0
567048.8789767448,-155.0
567048.8867321609,-150.0
567048.894487577,-134.0
567048.9022429932,-136.0
567048.9099984093,-134.0
567048.9177538254,-124.0
567048.9255092415,-124.0
567048.9332646577,-112.0
567048.9410200738,-93.0
567048.9487754899,-93.0
567048.956530906,-98.0
567048.9642863221,-76.0
567048.9720417383,-62.0
567048.9797971544,-64.0
567048.9875525705,-52.0
567048.9953079866,-28.0
567049.0030634027,-23.0
567049.0108188189,-40.0
567049.018574235,-52.0
567049.0263296511,-45.0
567049.0340850672,-50.0
567049.0418404833,-69.0
567049.0495958995,-76.0
567049.0573513156,-81.0
567049.0651067317,-93.0
567049.0728621478,-112.0
567049.080617564,-134.0
567049.0883729801,-146.0
567049.0961283962,-165.0
567049.1038838123,-182.0
567049.1116392284,-179.0
567049.1193946446,-177.0
567049.1271500607,-189.0
567049.1349054768,-184.0
567049.1426608929,-172.0
567049.150416309,-179.0
567049.1581717252,-186.0
567049.1659271413,-177.0
567049.1736825574,-165.0
567049.1814379735,-165.0
567049.1891933897,-170.0
567049.1969488058,-153.0
567049.2047042219,-134.0
567049.212459638,-141.0
567049.2202150541,-153.0
567049.2279704703,-148.0
567049.2357258864,-143.0
567049.2434813025,-150.0
567049.2512367186,-150.0
567049.2589921347,-139.0
567049.2667475509,-139.0
567049.274502967,-158.0
567049.2822583831,-162.0
567049.2900137992,-148.0
567049.2977692154,-146.0
567049.3055246315,-148.0
567049.3132800476,-141.0
567049.3210354637,-139.0
567049.3287908798,-150.0
567049.336546296,-146.0
567049.3443017121,-139.0
567049.3520571282,-139.0
567049.3598125443,-143.0
567049.3675679604,-150.0
567049.3753233766,-146.0
567049.3830787927,-136.0
567049.3908342088,-141.0
567049.3985896249,-143.0
567049.406345041,-136.0
567049.4141004572,-146.0
567049.4218558733,-158.0
567049.4296112894,-150.0
567049.4373667055,-146.0
567049.4451221217,-143.0
567049.4528775378,-129.0
567049.4606329539,-112.0
567049.46838837,-107.0
567049.4761437861,-119.0
567049.4838992023,-146.0
567049.4916546184,-158.0
567049.4994100345,-158.0
567049.5071654506,-160.0
567049.5149208667,-162.0
567049.5226762829,-155.0
567049.530431699,-150.0
567049.5381871151,-153.0
567049.5459425312,-158.0
567049.5536979474,-155.0
567049.5614533635,-150.0
567049.5692087796,-148.0
567049.5769641957,-143.0
567049.5847196118,11.0
567049.592475028,436.0
567049.6002304441,733.0
567049.6079858602,340.0
567049.6157412763,-337.0
567049.6234966924,-450.0
567049.6312521086,-208.0
567049.6390075247,-184.0
567049.6467629408,-234.0
567049.6545183569,-191.0
567049.6622737731,-179.0
567049.6700291892,-194.0
567049.6777846053,-179.0
567049.6855400214,-172.0
567049.6932954375,-177.0
567049.7010508537,-162.0
567049.7088062698,-155.0
567049.7165616859,-160.0
567049.724317102,-148.0
567049.7320725181,-136.0
567049.7398279343,-139.0
567049.7475833504,-134.0
567049.7553387665,-117.0
567049.7630941826,-112.0
567049.7708495987,-107.0
567049.7786050149,-95.0
567049.786360431,-86.0
567049.7941158471,-79.0
567049.8018712632,-74.0
567049.8096266794,-59.0
567049.8173820955,-50.0
567049.8251375116,-57.0
567049.8328929277,-69.0
567049.8406483438,-69.0
567049.84840376,-76.0
567049.8561591761,-93.0
567049.8639145922,-98.0
567049.8716700083,-107.0
567049.8794254244,-129.0
567049.8871808406,-141.0
567049.8949362567,-150.0
567049.9026916728,-172.0
567049.9104470889,-186.0
567049.9182025051,-189.0
567049.9259579212,-196.0
567049.9337133373,-206.0
567049.9414687534,-201.0
567049.9492241695,-194.0
567049.9569795857,-194.0
567049.9647350018,-194.0
567049.9724904179,-186.0
567049.980245834,-184.0
567049.9880012501,-177.0
567049.9957566663,-170.0
567050.0035120824,-165.0
567050.0112674985,-167.0
567050.0190229146,-165.0
567050.0267783308,-160.0
567050.0345337469,-158.0
567050.042289163,-155.0
567050.0500445791,-155.0
567050.0577999952,-158.0
567050.0655554114,-158.0
567050.0733108275,-158.0
567050.0810662436,-155.0
567050.0888216597,-158.0
567050.0965770758,-160.0
567050.104332492,-160.0
567050.1120879081,-160.0
567050.1198433242,-160.0
567050.1275987403,-158.0
567050.1353541565,-158.0
567050.1431095726,-162.0
567050.1508649887,-162.0
567050.1586204048,-160.0
567050.1663758209,-158.0
567050.1741312371,-158.0
567050.1818866532,-158.0
567050.1896420693,-160.0
567050.1973974854,-158.0
567050.2051529015,-155.0
567050.2129083177,-155.0
567050.2206637338,-158.0
567050.2284191499,-162.0
567050.236174566,-165.0
567050.2439299821,-165.0
567050.2516853983,-167.0
567050.2594408144,-174.0
567050.2671962305,-167.0
567050.2749516466,-141.0
567050.2827070628,-117.0
567050.2904624789,-127.0
567050.298217895,-153.0
567050.3059733111,-167.0
567050.3137287272,-172.0
567050.3214841434,-177.0
567050.3292395595,-177.0
567050.3369949756,-172.0
567050.3447503917,-172.0
567050.3525058078,-172.0
567050.360261224,-170.0
567050.3680166401,-170.0
567050.3757720562,-167.0
567050.3835274723,-165.0
567050.3912828885,-167.0
567050.3990383046,-153.0
567050.4067937207,45.0
567050.4145491368,498.0
567050.4223045529,795.0
567050.4300599691,433.0
567050.4378153852,-275.0
567050.4455708013,-469.0
567050.4533262174,-225.0
567050.4610816335,-186.0
567050.4688370497,-270.0
567050.4765924658,-222.0
567050.4843478819,-191.0
567050.492103298,-218.0
567050.4998587142,-206.0
567050.5076141303,-184.0
567050.5153695464,-186.0
567050.5231249625,-184.0
567050.5308803786,-174.0
567050.5386357948,-167.0
567050.5463912109,-160.0
567050.554146627,-150.0
567050.5619020431,-141.0
567050.5696574592,-134.0
567050.5774128754,-129.0
567050.5851682915,-119.0
567050.5929237076,-107.0
567050.6006791237,-100.0
567050.6084345398,-88.0
567050.616189956,-79.0
567050.6239453721,-69.0
567050.6317007882,-59.0
567050.6394562043,-57.0
567050.6472116205,-57.0
567050.6549670366,-57.0
567050.6627224527,-64.0
567050.6704778688,-74.0
567050.6782332849,-81.0
567050.6859887011,-91.0
567050.6937441172,-95.0
567050.7014995333,-107.0
567050.7092549494,-119.0
567050.7170103654,-131.0
567050.7247657817,-146.0
567050.7325211978,-158.0
567050.7402766139,-165.0
567050.74803203,-167.0
567050.7557874462,-172.0
567050.7635428623,-172.0
567050.7712982784,-172.0
567050.7790536945,-177.0
567050.7868091105,-174.0
567050.7945645268,-170.0
567050.8023199429,-167.0
567050.810075359,-165.0
567050.817830775,-160.0
567050.8255861911,-158.0
567050.8333416074,-153.0
567050.8410970235,-148.0
567050.8488524396,-143.0
567050.8566078556,-143.0
567050.8643632719,-141.0
567050.872118688,-141.0
567050.879874104,-139.0
567050.8876295201,-141.0
567050.8953849362,-141.0
567050.9031403525,-139.0
567050.9108957686,-136.0
567050.9186511846,-139.0
567050.9264066007,-139.0
567050.9341620168,-136.0
567050.941917433,-139.0
567050.9496728492,-139.0
567050.9574282652,-136.0
567050.9651836813,-134.0
567050.9729390974,-131.0
567050.9806945137,-131.0
567050.9884499297,-131.0
567050.9962053458,-131.0
567051.0039607619,-131.0
567051.0117161782,-131.0
567051.0194715942,-129.0
567051.0272270103,-127.0
567051.0349824264,-124.0
567051.0427378425,-127.0
567051.0504932588,-127.0
567051.0582486748,-129.0
567051.066004091,-136.0
567051.073759507,-136.0
567051.0815149231,-124.0
567051.0892703393,-95.0
567051.0970257554,-74.0
567051.1047811715,-83.0
567051.1125365876,-110.0
567051.1202920038,-122.0
567051.12804742,-127.0
567051.135802836,-134.0
567051.1435582521,-136.0
567051.1513136682,-134.0
567051.1590690844,-134.0
567051.1668245005,-134.0
567051.1745799166,-134.0
567051.1823353327,-134.0
567051.1900907488,-131.0
567051.197846165,-127.0
567051.2056015811,-129.0
567051.2133569972,-112.0
567051.2211124133,98.0
567051.2288678295,553.0
567051.2366232456,814.0
567051.2443786617,405.0
567051.2521340778,-278.0
567051.2598894939,-414.0
567051.2676449101,-172.0
567051.2754003262,-155.0
567051.2831557423,-234.0
567051.2909111584,-189.0
567051.2986665745,-167.0
567051.3064219907,-191.0
567051.3141774068,-179.0
567051.3219328229,-160.0
567051.329688239,-165.0
567051.3374436552,-158.0
567051.3451990713,-146.0
567051.3529544874,-143.0
567051.3607099035,-141.0
567051.3684653196,-136.0
567051.3762207358,-129.0
567051.3839761519,-122.0
567051.391731568,-117.0
567051.3994869841,-107.0
567051.4072424002,-98.0
567051.4149978164,-88.0
567051.4227532325,-76.0
567051.4305086486,-62.0
567051.4382640647,-52.0
567051.4460194808,-47.0
567051.453774897,-43.0
567051.4615303131,-38.0
567051.4692857292,-40.0
567051.4770411453,-45.0
567051.4847965615,-52.0
567051.4925519776,-62.0
567051.5003073937,-69.0
567051.5080628098,-79.0
567051.5158182259,-95.0
567051.5235736421,-110.0
567051.5313290582,-124.0
567051.5390844743,-141.0
567051.5468398904,-155.0
567051.5545953065,-162.0
567051.5623507227,-165.0
567051.5701061388,-167.0
567051.5778615549,-170.0
567051.585616971,-170.0
567051.5933723872,-167.0
567051.6011278033,-165.0
567051.6088832194,-165.0
567051.6166386355,-160.0
567051.6243940516,-155.0
567051.6321494678,-153.0
567051.6399048839,-153.0
567051.6476603,-148.0
567051.6554157161,-141.0
567051.6631711322,-139.0
567051.6709265484,-139.0
567051.6786819645,-139.0
567051.6864373806,-136.0
567051.6941927967,-136.0
567051.7019482129,-131.0
567051.709703629,-129.0
567051.7174590451,-131.0
567051.7252144612,-134.0
567051.7329698773,-134.0
567051.7407252935,-134.0
567051.7484807096,-131.0
567051.7562361257,-129.0
567051.7639915418,-131.0
567051.7717469579,-134.0
567051.7795023741,-131.0
567051.7872577902,-136.0
567051.7950132063,-141.0
567051.8027686224,-139.0
567051.8105240385,-134.0
567051.8182794547,-136.0
567051.8260348708,-141.0
567051.8337902869,-141.0
567051.841545703,-134.0
567051.8493011192,-129.0
567051.8570565353,-129.0
567051.8648119514,-129.0
567051.8725673675,-139.0
567051.8803227836,-148.0
567051.8880781998,-150.0
567051.8958336159,-139.0
567051.903589032,-110.0
567051.9113444481,-86.0
567051.9190998642,-93.0
567051.9268552804,-117.0
567051.9346106965,-129.0
567051.9423661126,-131.0
567051.9501215287,-139.0
567051.9578769449,-146.0
567051.965632361,-148.0
567051.9733877771,-148.0
567051.9811431932,-150.0
567051.9888986093,-150.0
567051.9966540255,-146.0
567052.0044094416,-146.0
567052.0121648577,-148.0
567052.0199202738,-150.0
567052.0276756899,-146.0
567052.0354311061,-9.0
567052.0431865222,393.0
567052.0509419383,766.0
567052.0586973544,536.0
567052.0664527706,-160.0
567052.0742081867,-460.0
567052.0819636028,-244.0
567052.0897190189,-155.0
567052.097474435,-239.0
567052.1052298512,-206.0
567052.1129852673,-162.0
567052.1207406834,-189.0
567052.1284960995,-189.0
567052.1362515156,-167.0
567052.1440069318,-165.0
567052.1517623479,-165.0
567052.159517764,-158.0
567052.1672731801,-153.0
567052.1750285962,-148.0
567052.1827840124,-136.0
567052.1905394285,-124.0
567052.1982948446,-124.0
567052.2060502607,-117.0
567052.2138056769,-103.0
567052.221561093,-93.0
567052.2293165091,-88.0
567052.2370719252,-76.0
567052.2448273413,-69.0
567052.2525827575,-62.0
567052.2603381736,-40.0
567052.2680935897,-38.0
567052.2758490058,-50.0
567052.2836044219,-43.0
567052.2913598381,-40.0
567052.2991152542,-59.0
567052.3068706703,-69.0
567052.3146260864,-71.0
567052.3223815026,-86.0
567052.3301369187,-100.0
567052.3378923348,-117.0
567052.3456477509,-136.0
567052.353403167,-150.0
567052.3611585832,-162.0
567052.3689139993,-174.0
567052.3766694154,-184.0
567052.3844248315,-189.0
567052.3921802476,-194.0
567052.3999356638,-194.0
567052.4076910799,-184.0
567052.415446496,-182.0
567052.4232019121,-186.0
567052.4309573283,-184.0
567052.4387127444,-177.0
567052.4464681605,-172.0
567052.4542235766,-165.0
567052.4619789927,-160.0
567052.4697344089,-155.0
567052.477489825,-153.0
567052.4852452411,-155.0
567052.4930006572,-153.0
567052.5007560733,-153.0
567052.5085114895,-153.0
567052.5162669056,-148.0
567052.5240223217,-150.0
567052.5317777378,-148.0
567052.5395331539,-143.0
567052.5472885701,-148.0
567052.5550439862,-150.0
567052.5627994023,-146.0
567052.5705548184,-143.0
567052.5783102346,-150.0
567052.5860656507,-148.0
567052.5938210668,-146.0
567052.6015764829,-148.0
567052.609331899,-150.0
567052.6170873152,-143.0
567052.6248427313,-139.0
567052.6325981474,-141.0
567052.6403535635,-148.0
567052.6481089796,-146.0
567052.6558643958,-143.0
567052.6636198119,-146.0
567052.671375228,-146.0
567052.6791306441,-143.0
567052.6868860603,-141.0
567052.6946414764,-139.0
567052.7023968925,-129.0
567052.7101523086,-110.0
567052.7179077247,-93.0
567052.7256631409,-93.0
567052.733418557,-115.0
567052.7411739731,-134.0
567052.7489293892,-141.0
567052.7566848053,-143.0
567052.7644402215,-141.0
567052.7721956376,-146.0
