time_lsl,x_mG,y_mG,z_mG
774252.4842090049,-935.0,-27.0,192.0
774252.5039692261,-935.0,-27.0,184.0
774252.5237294473,-934.0,-29.0,182.0
774252.5434896685,-938.0,-29.0,186.0
774252.5632498898,-937.0,-32.0,191.0
774252.5830101109,-935.0,-32.0,193.0
774252.6027703321,-932.0,-31.0,192.0
774252.6225305534,-932.0,-30.0,188.0
774252.6422907746,-933.0,-31.0,189.0
774252.6620509957,-933.0,-30.0,188.0
774252.681811217,-933.0,-32.0,192.0
774252.7015714382,-934.0,-34.0,192.0
774252.7213316594,-933.0,-32.0,190.0
774252.7410918806,-932.0,-35.0,196.0
774252.7608521018,-931.0,-33.0,197.0
774252.7806123231,-933.0,-31.0,203.0
774252.8003725442,-933.0,-26.0,201.0
774252.8201327655,-934.0,-26.0,201.0
774252.8398929867,-933.0,-26.0,197.0
774252.8596532079,-932.0,-29.0,193.0
774252.8794134291,-932.0,-34.0,197.0
774252.8991736503,-934.0,-39.0,195.0
774252.9189338716,-937.0,-40.0,194.0
774252.9386940927,-936.0,-33.0,191.0
774252.9584543139,-935.0,-28.0,189.0
774252.9782145352,-936.0,-22.0,185.0
774252.9979747564,-936.0,-18.0,181.0
774253.0177349775,-933.0,-18.0,181.0
774253.0374951988,-933.0,-20.0,180.0
774253.05725542,-935.0,-22.0,178.0
774253.0770156413,-936.0,-26.0,172.0
774253.0967758624,-931.0,-34.0,177.0
774253.1165360836,-929.0,-29.0,187.0
774253.1362963049,-933.0,-26.0,180.0
774253.156056526,-935.0,-23.0,177.0
774253.1758167472,-934.0,-21.0,188.0
774253.1955769685,-935.0,-20.0,195.0
774253.2153371897,-940.0,-21.0,187.0
774253.2350974109,-938.0,-22.0,180.0
774253.2548576321,-935.0,-22.0,183.0
774253.2746178533,-934.0,-21.0,187.0
774253.2943780746,-935.0,-21.0,187.0
774253.3141382957,-936.0,-25.0,192.0
774253.333898517,-935.0,-25.0,187.0
774253.3536587382,-935.0,-26.0,186.0
774253.3734189593,-934.0,-26.0,186.0
774253.3931791806,-932.0,-23.0,186.0
774253.4129394018,-934.0,-23.0,193.0
774253.432699623,-937.0,-24.0,180.0
774253.4524598442,-933.0,-27.0,184.0
774253.4722200654,-933.0,-25.0,192.0
774253.4919802867,-936.0,-24.0,193.0
774253.5117405079,-934.0,-25.0,192.0
774253.531500729,-933.0,-25.0,190.0
774253.5512609503,-934.0,-25.0,190.0
774253.5710211715,-936.0,-25.0,187.0
774253.5907813926,-935.0,-26.0,186.0
774253.6105416139,-934.0,-24.0,190.0
774253.6303018351,-935.0,-24.0,192.0
774253.6500620564,-935.0,-24.0,189.0
774253.6698222775,-934.0,-23.0,188.0
774253.6895824987,-936.0,-23.0,185.0
774253.70934272,-935.0,-22.0,179.0
774253.7291029412,-935.0,-22.0,179.0
774253.7488631624,-935.0,-21.0,179.0
774253.7686233836,-936.0,-22.0,181.0
774253.7883836048,-936.0,-23.0,182.0
774253.808143826,-937.0,-23.0,181.0
774253.8279040472,-936.0,-24.0,182.0
774253.8476642685,-936.0,-24.0,185.0
774253.8674244897,-934.0,-23.0,189.0
774253.8871847108,-935.0,-22.0,188.0
774253.9069449321,-936.0,-21.0,189.0
774253.9267051533,-935.0,-23.0,185.0
774253.9464653744,-935.0,-24.0,187.0
774253.9662255957,-933.0,-24.0,187.0
774253.9859858169,-937.0,-24.0,183.0
774254.0057460382,-935.0,-25.0,177.0
774254.0255062593,-932.0,-26.0,188.0
774254.0452664805,-933.0,-25.0,188.0
774254.0650267018,-935.0,-25.0,182.0
774254.084786923,-934.0,-25.0,174.0
774254.1045471441,-932.0,-22.0,184.0
774254.1243073654,-937.0,-20.0,187.0
774254.1440675866,-939.0,-20.0,183.0
774254.1638278078,-937.0,-22.0,182.0
774254.183588029,-932.0,-21.0,183.0
774254.2033482502,-932.0,-21.0,188.0
774254.2231084715,-934.0,-22.0,188.0
774254.2428686926,-935.0,-21.0,184.0
774254.2626289139,-936.0,-23.0,183.0
774254.2823891351,-936.0,-22.0,182.0
774254.3021493563,-934.0,-23.0,181.0
774254.3219095775,-935.0,-22.0,184.0
774254.3416697987,-935.0,-21.0,190.0
774254.36143002,-937.0,-23.0,185.0
774254.3811902411,-935.0,-23.0,187.0
774254.4009504623,-936.0,-23.0,184.0
774254.4207106836,-935.0,-23.0,183.0
774254.4404709048,-936.0,-22.0,183.0
774254.4602311259,-935.0,-22.0,183.0
774254.4799913472,-934.0,-23.0,181.0
774254.4997515684,-935.0,-22.0,179.0
774254.5195117897,-936.0,-22.0,180.0
774254.5392720108,-934.0,-22.0,181.0
774254.559032232,-935.0,-23.0,185.0
774254.5787924533,-935.0,-23.0,182.0
774254.5985526744,-935.0,-22.0,180.0
774254.6183128956,-934.0,-22.0,180.0
774254.6380731169,-934.0,-23.0,181.0
774254.6578333381,-934.0,-22.0,183.0
774254.6775935593,-936.0,-22.0,183.0
774254.6973537805,-935.0,-22.0,180.0
774254.7171140017,-934.0,-23.0,183.0
774254.736874223,-935.0,-22.0,182.0
774254.7566344441,-936.0,-22.0,181.0
774254.7763946654,-934.0,-22.0,182.0
774254.7961548866,-934.0,-22.0,179.0
774254.8159151077,-935.0,-21.0,183.0
774254.835675329,-935.0,-22.0,182.0
774254.8554355502,-935.0,-21.0,180.0
774254.8751957715,-934.0,-22.0,181.0
774254.8949559926,-934.0,-22.0,182.0
774254.9147162138,-939.0,-22.0,183.0
774254.9344764351,-937.0,-23.0,175.0
774254.9542366562,-932.0,-25.0,188.0
774254.9739968774,-935.0,-21.0,188.0
774254.9937570987,-936.0,-22.0,181.0
774255.0135173199,-935.0,-23.0,172.0
774255.033277541,-932.0,-20.0,178.0
774255.0530377623,-936.0,-20.0,181.0
774255.0727979835,-941.0,-22.0,177.0
774255.0925582048,-936.0,-24.0,180.0
774255.1123184259,-933.0,-23.0,182.0
774255.1320786471,-933.0,-22.0,182.0
774255.1518388684,-936.0,-22.0,181.0
774255.1715990895,-936.0,-22.0,179.0
774255.1913593108,-936.0,-21.0,178.0
774255.211119532,-934.0,-22.0,177.0
774255.2308797532,-935.0,-22.0,179.0
774255.2506399744,-936.0,-21.0,181.0
774255.2704001956,-936.0,-21.0,185.0
774255.2901604169,-936.0,-24.0,183.0
774255.3099206381,-935.0,-24.0,182.0
774255.3296808592,-935.0,-23.0,183.0
774255.3494410805,-935.0,-23.0,181.0
774255.3692013017,-936.0,-22.0,181.0
774255.3889615228,-935.0,-22.0,183.0
774255.4087217441,-935.0,-22.0,183.0
774255.4284819653,-936.0,-23.0,180.0
774255.4482421866,-935.0,-21.0,177.0
774255.4680024077,-935.0,-22.0,179.0
774255.4877626289,-935.0,-22.0,181.0
774255.5075228502,-934.0,-22.0,180.0
774255.5272830714,-937.0,-23.0,180.0
774255.5470432926,-936.0,-23.0,182.0
774255.5668035138,-936.0,-22.0,181.0
774255.586563735,-934.0,-22.0,181.0
774255.6063239562,-936.0,-21.0,183.0
774255.6260841774,-934.0,-22.0,182.0
774255.6458443986,-934.0,-22.0,182.0
774255.6656046199,-935.0,-23.0,179.0
774255.685364841,-936.0,-22.0,180.0
774255.7051250623,-934.0,-22.0,178.0
774255.7248852835,-933.0,-21.0,181.0
774255.7446455047,-935.0,-21.0,183.0
774255.7644057259,-936.0,-22.0,185.0
774255.7841659471,-937.0,-22.0,185.0
774255.8039261684,-934.0,-22.0,183.0
774255.8236863895,-934.0,-22.0,185.0
774255.8434466107,-933.0,-23.0,185.0
774255.863206832,-936.0,-22.0,182.0
774255.8829670532,-935.0,-24.0,175.0
774255.9027272743,-934.0,-26.0,187.0
774255.9224874956,-936.0,-22.0,186.0
774255.9422477168,-936.0,-23.0,182.0
774255.962007938,-934.0,-23.0,171.0
774255.9817681592,-931.0,-21.0,182.0
774256.0015283804,-938.0,-20.0,187.0
774256.0212886017,-939.0,-20.0,179.0
774256.0410488228,-936.0,-24.0,181.0
774256.060809044,-932.0,-24.0,186.0
774256.0805692653,-935.0,-23.0,187.0
774256.1003294865,-936.0,-22.0,184.0
774256.1200897077,-937.0,-23.0,185.0
774256.1398499289,-936.0,-22.0,183.0
774256.1596101501,-934.0,-22.0,182.0
774256.1793703713,-936.0,-22.0,181.0
774256.1991305925,-937.0,-23.0,185.0
774256.2188908138,-937.0,-22.0,192.0
774256.238651035,-936.0,-23.0,183.0
774256.2584112561,-933.0,-23.0,186.0
774256.2781714774,-935.0,-23.0,185.0
774256.2979316986,-935.0,-23.0,186.0
774256.3176919199,-934.0,-22.0,188.0
774256.337452141,-934.0,-23.0,185.0
774256.3572123622,-934.0,-22.0,185.0
774256.3769725835,-934.0,-22.0,182.0
774256.3967328046,-935.0,-22.0,182.0
774256.4164930258,-935.0,-22.0,182.0
774256.4362532471,-937.0,-23.0,185.0
774256.4560134683,-935.0,-23.0,185.0
774256.4757736895,-934.0,-22.0,185.0
774256.4955339107,-934.0,-23.0,187.0
774256.5152941319,-934.0,-23.0,187.0
774256.5350543532,-934.0,-21.0,184.0
774256.5548145743,-934.0,-23.0,183.0
774256.5745747956,-935.0,-23.0,186.0
774256.5943350168,-935.0,-25.0,185.0
774256.6140952379,-936.0,-24.0,184.0
774256.6338554592,-934.0,-24.0,185.0
774256.6536156804,-934.0,-23.0,184.0
774256.6733759016,-934.0,-22.0,187.0
774256.6931361228,-935.0,-22.0,186.0
774256.712896344,-935.0,-23.0,187.0
774256.7326565653,-934.0,-23.0,182.0
774256.7524167865,-935.0,-24.0,186.0
774256.7721770076,-934.0,-24.0,191.0
774256.7919372289,-936.0,-22.0,188.0
774256.8116974501,-934.0,-25.0,179.0
774256.8314576712,-931.0,-27.0,184.0
774256.8512178925,-933.0,-26.0,184.0
774256.8709781137,-935.0,-24.0,180.0
774256.890738335,-936.0,-24.0,179.0
774256.9104985561,-934.0,-24.0,186.0
774256.9302587773,-936.0,-23.0,190.0
774256.9500189986,-937.0,-24.0,185.0
774256.9697792197,-935.0,-25.0,184.0
774256.989539441,-933.0,-25.0,185.0
774257.0092996622,-934.0,-24.0,186.0
774257.0290598834,-934.0,-24.0,183.0
774257.0488201046,-935.0,-25.0,187.0
774257.0685803258,-935.0,-25.0,187.0
774257.088340547,-935.0,-24.0,185.0
774257.1081007683,-933.0,-24.0,187.0
774257.1278609894,-934.0,-23.0,192.0
774257.1476212107,-934.0,-23.0,195.0
774257.1673814319,-935.0,-27.0,184.0
774257.187141653,-932.0,-25.0,192.0
774257.2069018743,-937.0,-25.0,193.0
774257.2266620955,-935.0,-27.0,192.0
774257.2464223168,-935.0,-28.0,185.0
774257.2661825379,-933.0,-27.0,183.0
774257.2859427591,-933.0,-27.0,181.0
774257.3057029804,-933.0,-26.0,182.0
774257.3254632016,-933.0,-26.0,179.0
774257.3452234227,-933.0,-25.0,176.0
774257.364983644,-933.0,-26.0,177.0
774257.3847438652,-934.0,-26.0,176.0
774257.4045040864,-933.0,-26.0,174.0
774257.4242643076,-933.0,-26.0,179.0
774257.4440245288,-934.0,-24.0,183.0
774257.4637847501,-935.0,-25.0,186.0
774257.4835449712,-934.0,-25.0,188.0
774257.5033051925,-935.0,-24.0,188.0
774257.5230654137,-934.0,-24.0,183.0
774257.5428256349,-936.0,-24.0,184.0
774257.5625858561,-936.0,-24.0,184.0
774257.5823460773,-935.0,-24.0,186.0
774257.6021062986,-935.0,-23.0,186.0
774257.6218665197,-934.0,-23.0,186.0
774257.6416267409,-934.0,-24.0,185.0
774257.6613869622,-934.0,-23.0,184.0
774257.6811471834,-934.0,-23.0,191.0
774257.7009074045,-939.0,-23.0,186.0
774257.7206676258,-937.0,-25.0,174.0
774257.740427847,-931.0,-27.0,190.0
774257.7601880683,-935.0,-25.0,191.0
774257.7799482894,-936.0,-25.0,182.0
774257.7997085106,-933.0,-25.0,177.0
774257.8194687319,-932.0,-23.0,183.0
774257.839228953,-937.0,-22.0,188.0
774257.8589891742,-939.0,-22.0,183.0
774257.8787493955,-934.0,-23.0,185.0
774257.8985096167,-933.0,-22.0,187.0
774257.9182698379,-932.0,-23.0,190.0
774257.9380300591,-935.0,-23.0,188.0
774257.9577902803,-935.0,-24.0,188.0
774257.9775505015,-935.0,-25.0,186.0
774257.9973107227,-934.0,-22.0,182.0
774258.017070944,-934.0,-22.0,185.0
774258.0368311652,-933.0,-21.0,187.0
774258.0565913863,-937.0,-21.0,185.0
774258.0763516076,-936.0,-24.0,176.0
774258.0961118288,-932.0,-24.0,187.0
774258.11587205,-937.0,-24.0,186.0
774258.1356322712,-936.0,-24.0,185.0
774258.1553924924,-935.0,-24.0,184.0
774258.1751527137,-935.0,-23.0,185.0
774258.1949129348,-934.0,-22.0,185.0
774258.214673156,-934.0,-21.0,181.0
774258.2344333773,-936.0,-22.0,181.0
774258.2541935985,-935.0,-23.0,181.0
774258.2739538196,-934.0,-22.0,183.0
774258.2937140409,-935.0,-22.0,181.0
774258.3134742621,-935.0,-22.0,184.0
774258.3332344834,-933.0,-23.0,185.0
774258.3529947045,-935.0,-22.0,183.0
774258.3727549257,-935.0,-22.0,185.0
774258.392515147,-935.0,-22.0,184.0
774258.4122753681,-935.0,-22.0,185.0
774258.4320355894,-934.0,-23.0,184.0
774258.4517958106,-935.0,-22.0,187.0
774258.4715560318,-934.0,-22.0,181.0
774258.491316253,-935.0,-22.0,187.0
774258.5110764742,-933.0,-22.0,190.0
774258.5308366955,-934.0,-22.0,191.0
774258.5505969167,-935.0,-23.0,185.0
774258.5703571378,-935.0,-23.0,182.0
774258.5901173591,-934.0,-22.0,188.0
774258.6098775803,-936.0,-22.0,185.0
774258.6296378014,-937.0,-22.0,176.0
774258.6493980227,-932.0,-24.0,184.0
774258.6691582439,-932.0,-24.0,188.0
774258.6889184652,-935.0,-22.0,184.0
774258.7086786863,-935.0,-24.0,174.0
774258.7284389075,-933.0,-22.0,179.0
774258.7481991288,-936.0,-20.0,186.0
774258.76795935,-940.0,-20.0,184.0
774258.7877195711,-936.0,-22.0,182.0
774258.8074797924,-932.0,-23.0,182.0
774258.8272400136,-931.0,-23.0,187.0
774258.8470002348,-934.0,-22.0,184.0
774258.866760456,-936.0,-22.0,180.0
774258.8865206772,-937.0,-22.0,180.0
774258.9062808985,-935.0,-23.0,181.0
774258.9260411196,-934.0,-22.0,179.0
774258.9458013409,-934.0,-22.0,180.0
774258.9655615621,-935.0,-20.0,185.0
774258.9853217832,-936.0,-21.0,180.0
774259.0050820045,-935.0,-23.0,183.0
774259.0248422257,-936.0,-23.0,187.0
774259.044602447,-936.0,-23.0,184.0
774259.0643626681,-934.0,-23.0,182.0
774259.0841228893,-932.0,-23.0,183.0
774259.1038831106,-933.0,-21.0,180.0
774259.1236433318,-934.0,-21.0,177.0
774259.1434035529,-935.0,-21.0,177.0
774259.1631637742,-935.0,-21.0,182.0
774259.1829239954,-937.0,-22.0,184.0
774259.2026842166,-937.0,-22.0,182.0
774259.2224444378,-934.0,-21.0,183.0
774259.242204659,-933.0,-22.0,181.0
774259.2619648803,-934.0,-21.0,179.0
774259.2817251014,-935.0,-21.0,180.0
774259.3014853226,-935.0,-22.0,182.0
774259.3212455439,-936.0,-23.0,181.0
774259.3410057651,-936.0,-23.0,182.0
774259.3607659863,-935.0,-22.0,180.0
774259.3805262075,-934.0,-23.0,182.0
774259.4002864287,-933.0,-22.0,180.0
774259.4200466499,-935.0,-22.0,185.0
774259.4398068711,-935.0,-21.0,183.0
774259.4595670924,-935.0,-22.0,182.0
774259.4793273136,-935.0,-22.0,180.0
774259.4990875347,-934.0,-23.0,182.0
774259.518847756,-935.0,-22.0,184.0
774259.5386079772,-937.0,-20.0,177.0
774259.5583681985,-934.0,-23.0,172.0
774259.5781284196,-932.0,-23.0,183.0
774259.5978886408,-935.0,-21.0,183.0
774259.6176488621,-936.0,-23.0,177.0
774259.6374090832,-934.0,-22.0,174.0
774259.6571693044,-932.0,-19.0,183.0
774259.6769295257,-937.0,-19.0,185.0
774259.6966897469,-939.0,-21.0,184.0
774259.716449968,-935.0,-23.0,181.0
774259.7362101893,-932.0,-22.0,183.0
774259.7559704105,-933.0,-22.0,183.0
774259.7757306318,-937.0,-22.0,182.0
774259.7954908529,-937.0,-21.0,183.0
774259.8152510741,-934.0,-22.0,181.0
774259.8350112954,-934.0,-21.0,178.0
774259.8547715165,-934.0,-21.0,180.0
774259.8745317378,-936.0,-21.0,183.0
774259.894291959,-936.0,-21.0,187.0
774259.9140521802,-935.0,-24.0,188.0
774259.9338124014,-934.0,-22.0,187.0
774259.9535726226,-935.0,-22.0,185.0
774259.9733328439,-934.0,-22.0,182.0
774259.993093065,-934.0,-22.0,180.0
774260.0128532862,-934.0,-21.0,183.0
774260.0326135075,-934.0,-21.0,182.0
774260.0523737287,-934.0,-22.0,179.0
774260.0721339498,-936.0,-21.0,177.0
774260.0918941711,-937.0,-22.0,179.0
774260.1116543923,-936.0,-22.0,178.0
774260.1314146136,-934.0,-22.0,180.0
774260.1511748347,-933.0,-22.0,181.0
774260.1709350559,-935.0,-22.0,178.0
774260.1906952772,-936.0,-22.0,179.0
774260.2104554983,-936.0,-21.0,180.0
774260.2302157196,-936.0,-21.0,182.0
774260.2499759408,-936.0,-22.0,183.0
774260.269736162,-935.0,-21.0,183.0
774260.2894963832,-935.0,-22.0,184.0
774260.3092566044,-934.0,-21.0,185.0
774260.3290168256,-934.0,-20.0,185.0
774260.3487770469,-934.0,-21.0,187.0
774260.368537268,-935.0,-21.0,185.0
774260.3882974893,-935.0,-22.0,182.0
774260.4080577105,-933.0,-21.0,181.0
774260.4278179316,-935.0,-20.0,190.0
774260.4475781529,-937.0,-21.0,186.0
774260.4673383741,-934.0,-21.0,179.0
774260.4870985954,-931.0,-24.0,188.0
774260.5068588165,-933.0,-22.0,188.0
774260.5266190377,-935.0,-23.0,183.0
774260.546379259,-935.0,-23.0,175.0
774260.5661394802,-932.0,-21.0,185.0
774260.5858997013,-936.0,-20.0,192.0
774260.6056599226,-938.0,-21.0,191.0
774260.6254201438,-936.0,-22.0,188.0
774260.645180365,-933.0,-23.0,191.0
774260.6649405862,-932.0,-23.0,189.0
774260.6847008074,-933.0,-22.0,184.0
774260.7044610287,-935.0,-24.0,185.0
774260.7242212498,-935.0,-23.0,185.0
774260.743981471,-935.0,-23.0,185.0
774260.7637416923,-933.0,-23.0,185.0
774260.7835019135,-933.0,-22.0,184.0
774260.8032621347,-934.0,-21.0,189.0
774260.8230223559,-933.0,-24.0,183.0
774260.8427825772,-934.0,-23.0,188.0
774260.8625427983,-936.0,-24.0,189.0
774260.8823030195,-936.0,-24.0,187.0
774260.9020632408,-934.0,-23.0,186.0
774260.921823462,-933.0,-24.0,189.0
774260.9415836831,-932.0,-23.0,186.0
774260.9613439044,-933.0,-22.0,182.0
774260.9811041256,-935.0,-22.0,185.0
774261.0008643467,-935.0,-23.0,186.0
774261.020624568,-935.0,-22.0,185.0
774261.0403847892,-933.0,-24.0,186.0
774261.0601450105,-934.0,-24.0,188.0
774261.0799052316,-933.0,-24.0,186.0
774261.0996654528,-933.0,-23.0,185.0
774261.1194256741,-934.0,-24.0,186.0
774261.1391858953,-933.0,-24.0,184.0
774261.1589461165,-934.0,-24.0,186.0
774261.1787063377,-935.0,-23.0,188.0
774261.1984665589,-934.0,-24.0,192.0
774261.2182267801,-932.0,-23.0,189.0
774261.2379870013,-933.0,-22.0,187.0
774261.2577472226,-934.0,-23.0,186.0
774261.2775074438,-935.0,-23.0,188.0
774261.2972676649,-933.0,-24.0,188.0
774261.3170278862,-934.0,-24.0,194.0
774261.3367881074,-937.0,-23.0,184.0
774261.3565483287,-934.0,-28.0,179.0
774261.3763085498,-927.0,-29.0,190.0
774261.396068771,-931.0,-26.0,189.0
774261.4158289923,-934.0,-26.0,177.0
774261.4355892134,-935.0,-26.0,180.0
774261.4553494346,-932.0,-24.0,185.0
774261.4751096559,-935.0,-25.0,181.0
774261.4948698771,-933.0,-26.0,176.0
774261.5146300982,-932.0,-26.0,182.0
774261.5343903195,-932.0,-23.0,188.0
774261.5541505407,-933.0,-23.0,190.0
774261.573910762,-934.0,-24.0,188.0
774261.5936709831,-934.0,-24.0,188.0
774261.6134312043,-934.0,-24.0,188.0
774261.6331914256,-933.0,-23.0,182.0
774261.6529516467,-931.0,-23.0,184.0
774261.672711868,-932.0,-21.0,189.0
774261.6924720892,-937.0,-23.0,182.0
774261.7122323104,-934.0,-25.0,183.0
774261.7319925316,-933.0,-24.0,190.0
774261.7517527528,-936.0,-24.0,191.0
774261.771512974,-934.0,-25.0,188.0
774261.7912731953,-932.0,-24.0,188.0
774261.8110334164,-933.0,-23.0,187.0
774261.8307936377,-933.0,-23.0,187.0
774261.8505538589,-934.0,-22.0,185.0
774261.87031408,-934.0,-22.0,185.0
774261.8900743013,-934.0,-22.0,189.0
774261.9098345225,-933.0,-21.0,189.0
774261.9295947438,-933.0,-22.0,191.0
774261.9493549649,-933.0,-23.0,190.0
774261.9691151861,-934.0,-21.0,186.0
774261.9888754074,-933.0,-22.0,185.0
774262.0086356286,-935.0,-22.0,183.0
774262.0283958497,-935.0,-23.0,185.0
774262.048156071,-934.0,-23.0,189.0
774262.0679162922,-933.0,-23.0,190.0
774262.0876765134,-934.0,-22.0,192.0
774262.1074367346,-934.0,-22.0,189.0
774262.1271969558,-934.0,-20.0,183.0
774262.1469571771,-934.0,-21.0,187.0
774262.1667173982,-933.0,-22.0,192.0
774262.1864776195,-936.0,-20.0,191.0
774262.2062378407,-938.0,-23.0,178.0
774262.2259980618,-931.0,-23.0,188.0
774262.2457582831,-932.0,-23.0,190.0
774262.2655185043,-934.0,-22.0,187.0
774262.2852787256,-933.0,-23.0,179.0
774262.3050389467,-932.0,-22.0,189.0
774262.3247991679,-934.0,-20.0,189.0
774262.3445593892,-938.0,-21.0,185.0
774262.3643196104,-936.0,-22.0,183.0
774262.3840798315,-932.0,-21.0,182.0
774262.4038400528,-932.0,-21.0,185.0
774262.423600274,-934.0,-22.0,184.0
774262.4433604951,-935.0,-22.0,184.0
774262.4631207164,-936.0,-22.0,184.0
774262.4828809376,-934.0,-21.0,182.0
774262.5026411589,-934.0,-21.0,186.0
774262.52240138,-934.0,-20.0,186.0
774262.5421616012,-934.0,-20.0,188.0
774262.5619218225,-934.0,-22.0,187.0
774262.5816820437,-933.0,-21.0,189.0
774262.6014422649,-936.0,-22.0,190.0
774262.6212024861,-934.0,-22.0,186.0
774262.6409627073,-934.0,-22.0,184.0
774262.6607229285,-933.0,-22.0,186.0
774262.6804831497,-934.0,-22.0,186.0
774262.700243371,-934.0,-22.0,183.0
774262.7200035922,-934.0,-21.0,182.0
774262.7397638133,-934.0,-22.0,185.0
774262.7595240346,-935.0,-21.0,182.0
774262.7792842558,-934.0,-21.0,182.0
774262.799044477,-933.0,-21.0,181.0
774262.8188046982,-934.0,-21.0,184.0
774262.8385649194,-935.0,-21.0,183.0
774262.8583251407,-934.0,-20.0,180.0
774262.8780853618,-934.0,-20.0,182.0
774262.897845583,-935.0,-21.0,180.0
774262.9176058043,-934.0,-21.0,182.0
774262.9373660255,-935.0,-21.0,184.0
774262.9571262466,-935.0,-20.0,188.0
774262.9768864679,-936.0,-21.0,185.0
774262.9966466891,-934.0,-21.0,182.0
774263.0164069104,-934.0,-21.0,182.0
774263.0361671315,-934.0,-21.0,187.0
774263.0559273527,-937.0,-20.0,185.0
774263.075687574,-937.0,-22.0,173.0
774263.0954477951,-932.0,-24.0,182.0
774263.1152080164,-933.0,-23.0,184.0
774263.1349682376,-935.0,-22.0,184.0
774263.1547284588,-935.0,-21.0,174.0
774263.17448868,-931.0,-19.0,181.0
774263.1942489012,-934.0,-18.0,183.0
774263.2140091225,-939.0,-20.0,181.0
774263.2337693436,-936.0,-23.0,182.0
774263.2535295648,-932.0,-21.0,185.0
774263.2732897861,-932.0,-21.0,185.0
774263.2930500073,-934.0,-21.0,183.0
774263.3128102284,-936.0,-21.0,184.0
774263.3325704497,-936.0,-21.0,181.0
774263.3523306709,-933.0,-21.0,179.0
774263.3720908922,-934.0,-21.0,182.0
774263.3918511133,-934.0,-19.0,183.0
774263.4116113345,-935.0,-20.0,184.0
774263.4313715558,-935.0,-21.0,184.0
774263.4511317769,-934.0,-21.0,188.0
774263.4708919981,-934.0,-21.0,186.0
774263.4906522194,-933.0,-21.0,182.0
774263.5104124406,-933.0,-21.0,183.0
774263.5301726618,-935.0,-21.0,182.0
774263.549932883,-933.0,-21.0,179.0
774263.5696931042,-933.0,-20.0,177.0
774263.5894533255,-933.0,-19.0,177.0
774263.6092135466,-933.0,-21.0,178.0
774263.6289737679,-936.0,-22.0,182.0
774263.6487339891,-934.0,-21.0,183.0
774263.6684942102,-934.0,-21.0,182.0
774263.6882544315,-934.0,-21.0,180.0
774263.7080146527,-933.0,-20.0,180.0
774263.727774874,-933.0,-20.0,179.0
774263.7475350951,-934.0,-21.0,183.0
774263.7672953163,-934.0,-21.0,182.0
774263.7870555376,-934.0,-22.0,181.0
774263.8068157588,-934.0,-21.0,183.0
774263.8265759799,-935.0,-20.0,182.0
774263.8463362012,-935.0,-21.0,184.0
774263.8660964224,-934.0,-21.0,180.0
774263.8858566436,-932.0,-20.0,179.0
774263.9056168648,-933.0,-21.0,186.0
774263.925377086,-936.0,-20.0,183.0
774263.9451373073,-938.0,-21.0,174.0
774263.9648975284,-931.0,-23.0,181.0
774263.9846577497,-932.0,-22.0,184.0
774264.0044179709,-934.0,-21.0,181.0
774264.0241781921,-933.0,-22.0,175.0
774264.0439384133,-931.0,-20.0,178.0
774264.0636986345,-933.0,-17.0,184.0
774264.0834588557,-938.0,-18.0,183.0
774264.1032190769,-938.0,-22.0,180.0
774264.1229792981,-933.0,-24.0,186.0
774264.1427395194,-932.0,-22.0,189.0
774264.1624997406,-934.0,-21.0,182.0
774264.1822599617,-935.0,-20.0,180.0
774264.202020183,-934.0,-21.0,182.0
774264.2217804042,-935.0,-20.0,181.0
774264.2415406253,-933.0,-21.0,181.0
774264.2613008466,-935.0,-21.0,187.0
774264.2810610678,-937.0,-20.0,186.0
774264.3008212891,-935.0,-21.0,184.0
774264.3205815102,-933.0,-21.0,184.0
774264.3403417314,-934.0,-21.0,186.0
774264.3601019527,-934.0,-21.0,187.0
774264.3798621739,-935.0,-22.0,186.0
774264.399622395,-933.0,-21.0,187.0
774264.4193826163,-933.0,-21.0,185.0
774264.4391428375,-933.0,-21.0,184.0
774264.4589030587,-933.0,-20.0,184.0
774264.4786632799,-933.0,-20.0,185.0
774264.4984235012,-934.0,-21.0,188.0
774264.5181837224,-933.0,-21.0,178.0
774264.5379439435,-933.0,-21.0,182.0
774264.5577041648,-933.0,-22.0,182.0
774264.577464386,-933.0,-21.0,184.0
774264.5972246072,-934.0,-21.0,185.0
774264.6169848284,-934.0,-21.0,184.0
774264.6367450496,-934.0,-22.0,184.0
774264.6565052709,-934.0,-22.0,185.0
774264.676265492,-934.0,-23.0,189.0
774264.6960257132,-935.0,-22.0,190.0
774264.7157859345,-933.0,-21.0,189.0
774264.7355461557,-934.0,-20.0,188.0
774264.7553063768,-933.0,-22.0,184.0
774264.7750665981,-933.0,-23.0,185.0
774264.7948268193,-933.0,-22.0,189.0
774264.8145870406,-933.0,-21.0,192.0
774264.8343472617,-938.0,-21.0,186.0
774264.8541074829,-934.0,-23.0,178.0
774264.8738677042,-928.0,-26.0,188.0
774264.8936279253,-931.0,-23.0,190.0
774264.9133881466,-936.0,-23.0,183.0
774264.9331483678,-934.0,-22.0,178.0
774264.952908589,-932.0,-22.0,192.0
774264.9726688102,-936.0,-21.0,189.0
774264.9924290314,-937.0,-23.0,185.0
774265.0121892527,-934.0,-23.0,184.0
774265.0319494739,-932.0,-22.0,185.0
774265.051709695,-933.0,-21.0,184.0
774265.0714699163,-933.0,-24.0,184.0
