LSL_Timestamp,BreathingValue
158379.6905532,184
158379.7102997,176
158379.7300732,168
158379.7497988,159
158379.769555,150
158379.7893755,143
158379.8090656,135
158379.8288028,129
158379.8485514,122
158379.8684345,114
158379.8880576,105
158379.907797,95
158379.9275813,85
158379.9473465,74
158379.9670622,66
158379.9868328,58
158380.0065539,53
158380.0263318,48
158380.0460894,43
158380.0658304,36
158380.0855794,31
158380.1054045,32
158380.1250843,42
158380.1448302,63
158380.1646067,88
158380.1843671,115
158380.2041164,135
158380.2238579,150
158380.2436287,160
158380.2633731,171
158380.2831091,187
158380.3028661,207
158380.3226198,230
158380.3423532,253
158380.3622044,273
158380.3818762,287
158380.401629,300
158380.4214132,311
158380.4411257,324
158380.4609158,338
158380.4806783,355
158380.5003966,370
158380.5201393,384
158380.5398885,398
158380.5596487,411
158380.5793843,426
158380.599176,440
158380.6188904,458
158380.6386442,473
158380.6584357,490
158380.678137,502
158380.6979453,515
158380.7176711,526
158380.7374018,536
158380.7571442,548
158380.776905,558
158380.79666,571
158380.8164028,582
158380.8361753,591
158380.8559007,596
158380.8756542,599
158380.8954302,601
158380.915166,604
158380.9349104,613
158380.9546942,623
158380.974456,638
158380.994187,651
158381.0139414,662
158381.0336885,669
158381.0534339,672
158381.0731926,676
158381.0929237,680
158381.1127049,687
158381.1324581,696
158381.1521922,704
158381.1719548,709
158381.191765,713
158381.2114541,713
158381.2312028,714
158381.2509658,715
158381.2706915,717
158381.2904624,718
158381.3102215,717
158381.3299866,716
158381.349774,714
158381.3694653,714
158381.3892183,715
158381.4089684,715
158381.4287682,716
158381.4484959,718
158381.4682131,718
158381.4879891,719
158381.5077669,718
158381.5274916,717
158381.547242,714
158381.56699,711
158381.586764,709
158381.606487,705
158381.6262376,700
158381.6459897,692
158381.6657697,682
158381.6854907,674
158381.7052618,670
158381.7250204,674
158381.7447646,681
158381.7645189,690
158381.7842676,695
158381.8040101,696
158381.823764,691
158381.8435188,686
158381.863291,682
158381.8830409,682
158381.9027871,686
158381.922542,693
158381.9422928,697
158381.9620453,699
158381.9817932,697
158382.0015417,694
158382.0212916,692
158382.041042,690
158382.060788,688
158382.0805712,683
158382.1003165,677
158382.1200794,672
158382.1398191,668
158382.1595656,667
158382.1793199,667
158382.1991186,667
158382.2188195,668
158382.2385654,667
158382.2583178,667
158382.2780652,665
158382.2978134,662
158382.3175669,658
158382.3373381,654
158382.3571032,652
158382.3768428,649
158382.3965879,644
158382.4163423,636
158382.4360876,626
158382.455838,616
158382.4755802,612
158382.4953334,613
158382.5150906,622
158382.5348908,631
158382.5545859,640
158382.5743654,641
158382.5941767,638
158382.613862,631
158382.6336271,626
158382.6533858,624
158382.6731203,630
158382.6928664,636
158382.7126713,642
158382.73237,644
158382.7521473,642
158382.7719011,640
158382.7916373,637
158382.8113873,636
158382.8311393,635
158382.8508949,631
158382.8706397,628
158382.8903909,622
158382.9101649,619
158382.9299261,618
158382.9496807,619
158382.9694291,621
158382.9891917,621
158383.0089409,622
158383.0286831,620
158383.0484459,619
158383.0681886,616
158383.0879236,612
158383.1076673,607
158383.1274236,599
158383.1471579,592
158383.1669246,581
158383.1866691,567
158383.2064348,550
158383.2261771,531
158383.245948,513
158383.2657188,502
158383.2854456,499
158383.3051989,499
158383.3249577,497
